Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2447550,Serbia SuperLiga,2022/2023,2022-07-08 15:00:00,1,Voždovac,Novi Pazar,1,0,1,['43'],[],1.69,3.8,4.9,2.03,1.67,2.05,1.7
2,2447547,Serbia SuperLiga,2022/2023,2022-07-09 15:00:00,1,Mladost Lučani,Spartak Subotica,1,1,2,['70'],['40'],2.2,3.1,3.0,2.0,1.75,0.0,0.0
3,2447551,Serbia SuperLiga,2022/2023,2022-07-09 15:00:00,1,Čukarički,Bačka Topola,1,4,5,['53'],"['35', '56', '61', '90+1']",1.85,3.2,3.8,2.05,1.7,1.85,1.85
4,2447552,Serbia SuperLiga,2022/2023,2022-07-09 15:00:00,1,Javor Ivanjica,Partizan,0,4,4,[],"['21', '68', '77', '90+3']",10.0,5.0,1.25,1.6,2.2,2.1,1.65
5,2447545,Serbia SuperLiga,2022/2023,2022-07-10 15:00:00,1,Red Star Belgrade,Radnički Niš,4,0,4,"['3', '25', '31', '47']",[],1.16,6.2,12.0,1.4,2.75,2.38,1.53
6,2447548,Serbia SuperLiga,2022/2023,2022-07-10 15:00:00,1,Radnik Surdulica,Mladost Novi Sad,1,2,3,['81'],"['16', '55']",1.94,3.3,3.55,2.1,1.67,1.88,1.82
7,2447549,Serbia SuperLiga,2022/2023,2022-07-10 15:00:00,1,Vojvodina,Napredak,1,0,1,['55'],[],1.77,3.25,4.4,2.15,1.62,2.0,1.72
8,2447546,Serbia SuperLiga,2022/2023,2022-07-11 15:00:00,1,Kolubara,Radnički Kragujevac,1,1,2,['17'],['25'],2.35,3.1,3.0,2.0,1.75,1.75,1.95
9,2447553,Serbia SuperLiga,2022/2023,2022-07-15 15:00:00,2,Radnički Niš,Partizan,3,3,6,"['2', '50', '54']","['13', '71', '90+7']",13.0,5.2,1.22,1.67,2.1,2.4,1.52
10,2447555,Serbia SuperLiga,2022/2023,2022-07-15 15:00:00,2,Novi Pazar,Čukarički,1,2,3,['42'],"['30', '88']",3.8,3.1,1.87,2.05,1.67,1.8,1.96
11,2447558,Serbia SuperLiga,2022/2023,2022-07-15 15:00:00,2,Spartak Subotica,Radnik Surdulica,2,0,2,"['20', '49']",[],2.25,3.0,2.87,2.05,1.7,1.78,1.9
12,2447554,Serbia SuperLiga,2022/2023,2022-07-16 15:00:00,2,Bačka Topola,Javor Ivanjica,0,0,0,[],[],1.36,4.33,6.5,1.7,2.05,1.95,1.75
13,2447560,Serbia SuperLiga,2022/2023,2022-07-16 15:00:00,2,Red Star Belgrade,Kolubara,5,0,5,"['9', '15', '21', '25', '45']",[],1.04,11.0,26.0,1.2,4.04,2.75,1.4
14,2447557,Serbia SuperLiga,2022/2023,2022-07-16 15:00:00,2,Mladost Novi Sad,Vojvodina,0,4,4,[],"['42', '47', '59', '86']",4.8,3.3,1.6,1.96,1.76,1.83,1.87
15,2447559,Serbia SuperLiga,2022/2023,2022-07-17 12:30:00,2,Radnički Kragujevac,Mladost Lučani,1,0,1,['82'],[],2.6,3.1,2.45,1.95,1.75,0.0,0.0
16,2447556,Serbia SuperLiga,2022/2023,2022-07-17 15:00:00,2,Napredak,Voždovac,0,0,0,[],[],2.35,3.0,2.8,2.1,1.67,1.8,1.96
17,2447569,Serbia SuperLiga,2022/2023,2022-07-22 15:00:00,3,Javor Ivanjica,Novi Pazar,2,1,3,"['11', '15']",['27'],2.13,3.0,3.15,2.18,1.62,1.85,1.91
18,2447565,Serbia SuperLiga,2022/2023,2022-07-23 16:00:00,3,Radnik Surdulica,Radnički Kragujevac,0,0,0,[],[],2.3,3.0,3.01,2.25,1.57,2.0,1.72
19,2447570,Serbia SuperLiga,2022/2023,2022-07-23 16:00:00,3,Partizan,Bačka Topola,0,0,0,[],[],1.18,6.0,11.64,1.37,2.85,1.9,1.8
20,2447564,Serbia SuperLiga,2022/2023,2022-07-24 16:00:00,3,Mladost Lučani,Red Star Belgrade,1,2,3,['79'],"['14', '71']",12.0,6.6,1.13,1.37,2.85,0.0,0.0
21,2447566,Serbia SuperLiga,2022/2023,2022-07-24 16:00:00,3,Vojvodina,Spartak Subotica,0,0,0,[],[],1.56,3.75,4.65,1.93,1.89,2.05,1.7
22,2447567,Serbia SuperLiga,2022/2023,2022-07-24 16:00:00,3,Voždovac,Mladost Novi Sad,0,0,0,[],[],1.69,3.6,4.74,1.97,1.72,1.9,1.82
23,2447568,Serbia SuperLiga,2022/2023,2022-07-24 16:00:00,3,Čukarički,Napredak,1,0,1,['43'],[],1.46,3.9,5.6,2.02,1.8,2.1,1.65
24,2447572,Serbia SuperLiga,2022/2023,2022-07-29 13:55:00,4,Novi Pazar,Partizan,1,0,1,['24'],[],11.0,6.0,1.2,1.57,2.2,2.38,1.53
25,2447577,Serbia SuperLiga,2022/2023,2022-07-29 16:00:00,4,Red Star Belgrade,Radnik Surdulica,6,0,6,"['12', '64', '71', '76', '83', '84']",[],1.06,12.0,26.0,1.16,4.34,2.38,1.53
26,2447576,Serbia SuperLiga,2022/2023,2022-07-30 12:30:00,4,Radnički Kragujevac,Vojvodina,0,2,2,[],"['62', '85']",2.62,3.16,2.46,2.2,1.6,1.91,1.8
27,2447573,Serbia SuperLiga,2022/2023,2022-07-30 16:00:00,4,Napredak,Javor Ivanjica,2,4,6,"['80', '87']","['28', '46', '61', '67']",1.87,3.2,3.8,2.05,1.7,1.91,1.85
28,2447575,Serbia SuperLiga,2022/2023,2022-07-30 16:00:00,4,Spartak Subotica,Voždovac,3,0,3,"['33', '67', '77']",[],2.26,3.32,2.87,1.89,1.86,1.91,1.8
29,2447571,Serbia SuperLiga,2022/2023,2022-07-31 13:55:00,4,Radnički Niš,Bačka Topola,0,3,3,[],"['46', '76', '90+3']",2.3,3.35,3.05,1.95,1.73,1.8,1.96
30,2447578,Serbia SuperLiga,2022/2023,2022-07-31 16:00:00,4,Kolubara,Mladost Lučani,3,2,5,"['9', '35', '82']","['44', '75']",2.49,3.25,2.84,2.29,1.53,0.0,0.0
31,2447574,Serbia SuperLiga,2022/2023,2022-07-31 16:00:00,4,Mladost Novi Sad,Čukarički,0,2,2,[],"['43', '73']",3.25,3.35,2.19,1.98,1.71,1.83,1.83
32,2447582,Serbia SuperLiga,2022/2023,2022-08-05 14:00:00,5,Voždovac,Radnički Kragujevac,1,0,1,['90'],[],1.78,3.22,4.05,2.02,1.68,1.85,1.91
33,2447586,Serbia SuperLiga,2022/2023,2022-08-06 13:55:00,5,Bačka Topola,Novi Pazar,0,1,1,[],['56'],1.46,4.1,5.84,1.7,2.03,1.85,1.85
34,2447579,Serbia SuperLiga,2022/2023,2022-08-06 16:00:00,5,Mladost Lučani,Radnički Niš,2,2,4,"['34', '90+3']","['3', '61']",2.52,3.15,2.59,2.09,1.66,0.0,0.0
35,2447580,Serbia SuperLiga,2022/2023,2022-08-07 13:55:00,5,Radnik Surdulica,Kolubara,0,0,0,[],[],2.02,3.28,3.44,2.07,1.72,1.88,1.82
36,2447583,Serbia SuperLiga,2022/2023,2022-08-07 16:00:00,5,Čukarički,Spartak Subotica,2,0,2,"['51', '83']",[],1.45,4.0,6.5,1.9,1.83,1.95,1.78
37,2447584,Serbia SuperLiga,2022/2023,2022-08-08 14:00:00,5,Javor Ivanjica,Mladost Novi Sad,2,1,3,"['10', '55']",['16'],2.1,3.25,3.35,2.07,1.68,1.91,1.8
