Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Serie D,2022,2022-04-17 15:00:00,1,Castanhal,Moto Club MA,3,0,3,"['6', '20', '90+2']",[],2.0,3.8,2.85,2.05,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Brazil Serie D,2022,2022-04-17 15:00:00,1,Nova Iguaçu,Cianorte,1,3,4,['64'],"['34', '44', '75']",1.91,3.1,3.5,2.3,2.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Brazil Serie D,2022,2022-04-17 15:00:00,1,Nova Venécia,Bahia de Feira,0,0,0,[],[],2.02,3.1,3.48,2.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Brazil Serie D,2022,2022-04-17 15:00:00,1,Ceilândia,Costa Rica,1,0,1,['73'],[],1.4,3.75,7.5,1.93,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Brazil Serie D,2022,2022-04-17 15:00:00,1,São Paulo Crystal,Afogados,1,0,1,['34'],[],3.15,3.35,2.17,2.2,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Brazil Serie D,2022,2022-04-17 15:00:00,1,Aimoré,Marcílio Dias,3,2,5,"['25', '61', '87']","['8', '47']",2.2,2.9,3.2,2.5,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,Brazil Serie D,2022,2022-04-17 15:00:00,1,Pérolas Negras,Santo André,1,2,3,['30'],"['74', '83']",3.28,3.13,2.19,2.15,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,Brazil Serie D,2022,2022-04-17 15:30:00,1,Juventude MA,Fluminense PI,2,4,6,"['2', '79']","['12', '16', '50', '90+4']",1.77,3.4,3.95,1.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,Brazil Serie D,2022,2022-04-17 15:30:00,1,Iporá,CEOV Operário,0,1,1,[],['66'],1.63,3.72,5.0,2.01,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Serie D,2022,2022-04-17 16:00:00,1,São Raimundo AM,São Raimundo RR,2,1,3,"['89', '90+3']",['63'],2.08,3.45,3.25,1.84,1.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,Brazil Serie D,2022,2022-04-17 16:00:00,1,Juazeirense,CSE,1,1,2,['38'],['36'],1.5,3.78,5.65,1.96,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,Brazil Serie D,2022,2022-04-17 16:00:00,1,Lagarto,Santa Cruz,0,0,0,[],[],2.95,3.05,2.43,2.05,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Brazil Serie D,2022,2022-04-17 16:00:00,1,Icasa,Globo,1,0,1,['53'],[],2.51,3.02,2.79,1.89,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Brazil Serie D,2022,2022-04-17 16:00:00,1,ASA,Atlético Alagoinhas,1,0,1,['88'],[],1.9,3.6,3.2,2.1,1.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
