Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
33,1216749,China China League One,2021,2021-05-10 08:35:00,4,Suzhou Dongwu,BIT,2,1,3,"['23', '82']",['33'],1.53,3.9,6.4,2.22,1.69,2.27,1.59
34,1216750,China China League One,2021,2021-05-11 04:30:00,4,Guizhou Zhicheng,Heilongjiang Lava Spring,0,1,1,[],['59'],1.57,3.4,6.0,2.25,1.63,2.38,1.53
35,1216751,China China League One,2021,2021-05-11 08:35:00,4,Chengdu Better City FC,Beijing BG,4,1,5,"['27', '43', '56', '78']",['90+2'],1.08,8.0,15.0,1.4,2.88,2.63,1.44
36,1216752,China China League One,2021,2021-05-11 08:35:00,4,Shenyang Urban,Wuhan Three Towns,1,3,4,['56'],"['39', '49', '90+2']",5.7,4.18,1.48,1.72,2.0,2.28,1.57
37,1216753,China China League One,2021,2021-05-14 05:00:00,5,Meizhou Hakka,Sichuan Jiuniu,1,0,1,['83'],[],1.7,3.4,5.0,1.6,2.3,2.15,1.57
38,1216754,China China League One,2021,2021-05-14 07:00:00,5,Shaanxi Chang'an,Zibo Cuju,2,0,2,"['85', '90+2']",[],1.14,7.0,13.0,1.68,2.15,2.5,1.41
39,1216755,China China League One,2021,2021-05-15 04:00:00,5,Beijing BG,Nanjing City,0,1,1,[],['36'],3.5,3.1,1.95,2.1,1.57,2.0,1.67
40,1216757,China China League One,2021,2021-05-15 08:35:00,5,Kunshan,Jiangxi Liansheng,6,0,6,"['11', '22', '42', '47', '78', '85']",[],1.49,3.4,6.25,2.1,1.59,2.2,1.54
41,1216756,China China League One,2021,2021-05-15 08:35:00,5,Xinjiang Tianshan,Hangzhou,0,2,2,[],"['35', '46']",9.4,5.8,1.26,1.55,2.3,2.2,1.62
42,1216758,China China League One,2021,2021-05-15 09:05:00,5,BIT,Guizhou Zhicheng,2,0,2,"['20', '26']",[],9.25,4.6,1.26,1.8,1.8,2.45,1.43
43,1216759,China China League One,2021,2021-05-16 04:30:00,5,Heilongjiang Lava Spring,Shenyang Urban,1,0,1,['90+5'],[],2.11,3.21,2.75,1.9,1.7,1.91,1.71
44,1216760,China China League One,2021,2021-05-16 08:35:00,5,Nantong Zhiyun,Chengdu Better City FC,1,2,3,['16'],"['39', '67']",3.65,2.9,2.0,2.05,1.59,1.91,1.74
45,1216761,China China League One,2021,2021-05-16 08:35:00,5,Wuhan Three Towns,Suzhou Dongwu,1,1,2,['90+3'],['78'],1.38,4.2,6.0,1.71,1.91,1.91,1.74
46,1216762,China China League One,2021,2021-05-19 05:00:00,6,Shaanxi Chang'an,Sichuan Jiuniu,1,0,1,['53'],[],2.0,3.2,3.6,1.5,2.55,2.35,1.48
47,1216763,China China League One,2021,2021-05-19 07:00:00,6,Xinjiang Tianshan,Meizhou Hakka,0,2,2,[],"['8', '77']",6.0,4.2,1.43,1.97,1.76,2.15,1.56
48,1216764,China China League One,2021,2021-05-20 04:00:00,6,Chengdu Better City FC,Jiangxi Liansheng,0,2,2,[],"['4', '56']",1.14,8.0,11.0,1.5,2.5,2.06,1.71
49,1216765,China China League One,2021,2021-05-20 08:35:00,6,Hangzhou,Zibo Cuju,2,1,3,"['44', '51']",['41'],1.18,5.75,9.5,1.61,2.05,2.35,1.47
50,1216766,China China League One,2021,2021-05-20 08:35:00,6,Beijing BG,Kunshan,1,2,3,['22'],"['35', '73']",7.0,4.25,1.33,1.71,1.91,2.05,1.62
51,1216767,China China League One,2021,2021-05-20 08:35:00,6,Guizhou Zhicheng,Shenyang Urban,0,2,2,[],"['80', '90']",2.35,2.8,3.0,2.6,1.37,2.3,1.5
52,1216768,China China League One,2021,2021-05-21 04:30:00,6,BIT,Wuhan Three Towns,1,3,4,['85'],"['30', '34', '68']",13.0,6.6,1.18,1.48,2.47,2.2,1.54
53,1216769,China China League One,2021,2021-05-21 08:35:00,6,Nantong Zhiyun,Nanjing City,3,1,4,"['56', '66', '77']",['80'],1.8,2.9,4.6,2.4,1.43,2.3,1.5
54,1216770,China China League One,2021,2021-05-21 08:35:00,6,Heilongjiang Lava Spring,Suzhou Dongwu,1,0,1,['29'],[],2.05,2.95,3.4,2.6,1.48,2.15,1.67
55,1216771,China China League One,2021,2021-05-24 05:00:00,7,Zibo Cuju,Xinjiang Tianshan,1,1,2,['11'],['60'],2.57,3.18,2.73,2.18,1.62,2.0,1.67
56,1216772,China China League One,2021,2021-05-24 08:35:00,7,Meizhou Hakka,Shaanxi Chang'an,3,2,5,"['33', '71', '78']","['13', '87']",3.75,2.6,2.15,2.7,1.35,2.35,1.48
57,1216773,China China League One,2021,2021-05-25 04:00:00,7,Kunshan,Nantong Zhiyun,1,1,2,['16'],['60'],2.05,2.95,3.45,2.45,1.42,2.15,1.57
58,1216774,China China League One,2021,2021-05-25 07:00:00,7,Sichuan Jiuniu,Hangzhou,1,0,1,['6'],[],4.75,3.5,1.65,2.1,1.65,2.5,1.41
59,1216775,China China League One,2021,2021-05-25 08:35:00,7,Nanjing City,Chengdu Better City FC,0,0,0,[],[],8.5,4.15,1.31,2.0,1.65,2.5,1.42
60,1216776,China China League One,2021,2021-05-25 08:35:00,7,Shenyang Urban,BIT,3,2,5,"['46', '53', '54']","['4', '79']",1.47,3.8,5.75,2.2,1.53,2.5,1.43
61,1216777,China China League One,2021,2021-05-26 04:30:00,7,Suzhou Dongwu,Guizhou Zhicheng,1,1,2,['58'],['35'],2.4,2.95,2.8,2.25,1.57,2.0,1.67
62,1216779,China China League One,2021,2021-05-26 08:35:00,7,Wuhan Three Towns,Heilongjiang Lava Spring,3,1,4,"['3', '19', '76']",['63'],1.53,3.5,5.75,2.15,1.54,2.25,1.51
63,1216778,China China League One,2021,2021-05-26 08:35:00,7,Jiangxi Liansheng,Beijing BG,1,1,2,['90+5'],['61'],2.5,2.8,2.8,2.3,1.48,2.05,1.61
64,1216780,China China League One,2021,2021-05-29 05:00:00,8,Hangzhou,Meizhou Hakka,5,4,9,"['33', '41', '52', '56', '76']","['2', '28', '39', '44']",2.11,3.01,3.66,1.53,2.45,2.25,1.53
