Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Mineiro 1,2023,2023-01-21 15:00:00,1,Athletic Club,Tombense,3,1,4,"['42', '51', '87']",['5'],2.17,3.25,3.35,2.64,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,Brazil Mineiro 1,2023,2023-01-21 16:30:00,1,Atlético Mineiro,Caldense,2,1,3,"['26', '72']",['32'],1.14,7.25,17.5,1.65,2.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Brazil Mineiro 1,2023,2023-01-21 19:00:00,1,CAP,Cruzeiro,1,2,3,['52'],"['7', '15']",6.0,4.2,1.47,1.95,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,Brazil Mineiro 1,2023,2023-01-22 18:30:00,1,Pouso Alegre,América Mineiro,0,4,4,[],"['30', '54', '86', '90+4']",6.1,3.62,1.56,2.17,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Brazil Mineiro 1,2023,2023-01-23 20:30:00,1,Democrata GV,Democrata SL,1,0,1,['90'],[],2.09,3.05,3.0,2.48,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Brazil Mineiro 1,2023,2023-01-28 10:30:00,2,Cruzeiro,Athletic Club,1,1,2,['52'],['12'],1.33,4.33,8.0,2.04,2.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Brazil Mineiro 1,2023,2023-01-28 16:00:00,2,Democrata SL,Pouso Alegre,0,0,0,[],[],2.65,2.8,2.65,2.61,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Brazil Mineiro 1,2023,2023-01-28 16:00:00,2,Caldense,Democrata GV,2,2,4,"['42', '85']","['57', '61']",2.05,2.9,3.75,2.59,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Brazil Mineiro 1,2023,2023-01-29 11:00:00,2,Tombense,Atlético Mineiro,1,2,3,['65'],"['51', '89']",8.5,4.15,1.26,2.28,2.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Mineiro 1,2023,2023-01-29 18:30:00,2,América Mineiro,Villa Nova,2,1,3,"['22', '61']",['67'],1.6,3.4,5.4,2.13,2.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,Brazil Mineiro 1,2023,2023-02-03 20:30:00,3,Democrata GV,Athletic Club,1,1,2,['48'],['7'],2.79,2.87,2.44,2.57,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,Brazil Mineiro 1,2023,2023-02-04 16:00:00,3,Democrata SL,Villa Nova,0,1,1,[],['85'],2.19,3.05,2.74,2.28,1.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Brazil Mineiro 1,2023,2023-02-04 16:30:00,3,América Mineiro,Cruzeiro,1,0,1,['78'],[],2.51,3.05,2.36,2.2,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Brazil Mineiro 1,2023,2023-02-04 17:00:00,3,Pouso Alegre,CAP,3,2,5,"['45+6', '62', '67']","['23', '77']",1.99,2.94,3.25,2.5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,Brazil Mineiro 1,2023,2023-02-04 19:00:00,3,Ipatinga,Atlético Mineiro,0,1,1,[],['88'],9.0,5.1,1.17,1.9,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Brazil Mineiro 1,2023,2023-02-04 19:00:00,3,Tombense,Caldense,3,0,3,"['44', '51', '90+6']",[],1.99,2.89,4.37,2.51,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,Brazil Mineiro 1,2023,2023-02-07 20:00:00,4,Athletic Club,América Mineiro,1,1,2,['65'],['29'],3.23,3.3,1.95,1.98,1.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Brazil Mineiro 1,2023,2023-02-07 21:30:00,4,Cruzeiro,Pouso Alegre,0,1,1,[],['11'],1.35,4.5,6.17,1.72,1.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Brazil Mineiro 1,2023,2023-02-08 19:15:00,4,Atlético Mineiro,Democrata SL,3,0,3,"['13', '35', '45+2']",[],1.12,7.8,21.0,1.57,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
