Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1300153,Slovakia 2. Liga,2021/2022,2021-07-24 12:00:00,1,Námestovo,Dukla Banská Bystrica,0,7,7,[],"['8', '44', '50', '65', '67', '69', '72']",4.9,4.75,1.12,1.65,2.2,1.85,1.85
2,1300154,Slovakia 2. Liga,2021/2022,2021-07-24 12:00:00,1,Futura Humenné,Podbrezová,1,0,1,['69'],[],2.15,3.6,1.58,1.7,2.1,1.62,2.25
3,1300155,Slovakia 2. Liga,2021/2022,2021-07-24 12:00:00,1,Partizán Bardejov,Šamorín,0,1,1,[],['41'],1.8,3.3,1.85,1.7,2.1,1.66,2.15
4,1300278,Slovakia 2. Liga,2021/2022,2021-07-24 12:00:00,16,Komárno,Dubnica,1,0,1,['90+2'],[],1.27,3.75,3.2,1.73,2.08,1.72,2.0
5,1300157,Slovakia 2. Liga,2021/2022,2021-07-24 12:00:00,1,Slavoj Trebišov,Petržalka akadémia,1,0,1,['6'],[],1.82,3.6,1.8,1.53,2.4,1.53,2.42
6,1300158,Slovakia 2. Liga,2021/2022,2021-07-25 05:30:00,1,Slovan Bratislava II,FK Košice,0,3,3,[],"['58', '79', '84']",4.2,3.8,1.65,1.3,3.09,1.57,2.33
7,1300159,Slovakia 2. Liga,2021/2022,2021-07-25 05:30:00,1,Žilina II,Púchov,2,2,4,"['31', '53']","['25', '71']",1.8,3.8,3.3,1.27,3.3,1.5,2.51
8,1300160,Slovakia 2. Liga,2021/2022,2021-07-25 06:00:00,1,Rohožník,Skalica,0,1,1,[],['63'],4.8,3.75,1.6,1.61,2.15,1.73,2.06
9,1300168,Slovakia 2. Liga,2021/2022,2021-07-30 12:00:00,2,Šamorín,Slovan Bratislava II,6,0,6,"['11', '30', '49', '53', '81', '89']",[],1.07,6.0,6.25,1.44,2.7,1.91,1.8
10,1300161,Slovakia 2. Liga,2021/2022,2021-07-30 13:00:00,2,Podbrezová,Rohožník,2,1,3,"['53', '59']",['90+1'],1.07,6.0,6.0,1.36,3.1,1.83,1.83
11,1300165,Slovakia 2. Liga,2021/2022,2021-07-31 12:00:00,2,FK Košice,Futura Humenné,1,1,2,['31'],['38'],1.35,3.4,2.75,1.8,2.0,1.8,1.91
12,1300164,Slovakia 2. Liga,2021/2022,2021-07-31 12:00:00,2,Púchov,Partizán Bardejov,1,1,2,['54'],['90'],1.35,3.6,2.85,1.6,2.3,1.67,2.1
13,1300163,Slovakia 2. Liga,2021/2022,2021-07-31 12:00:00,2,Komárno,Žilina II,1,1,2,['21'],['85'],1.35,3.6,2.85,1.62,2.25,1.67,2.1
14,1300162,Slovakia 2. Liga,2021/2022,2021-07-31 12:00:00,2,Slavoj Trebišov,Námestovo,1,0,1,['20'],[],1.08,4.5,5.75,1.57,2.35,1.83,1.83
15,1300166,Slovakia 2. Liga,2021/2022,2021-07-31 13:00:00,2,Skalica,Dukla Banská Bystrica,0,0,0,[],[],1.85,3.4,1.78,2.0,1.8,1.83,1.83
16,1300167,Slovakia 2. Liga,2021/2022,2021-08-01 05:30:00,2,Petržalka akadémia,Dubnica,3,0,3,"['10', '64', '75']",[],1.75,3.75,3.8,1.67,2.1,1.67,2.15
17,1300169,Slovakia 2. Liga,2021/2022,2021-08-07 12:00:00,3,Námestovo,Skalica,0,0,0,[],[],5.5,4.75,1.09,1.6,2.3,2.1,1.67
18,1300170,Slovakia 2. Liga,2021/2022,2021-08-07 12:00:00,3,Dukla Banská Bystrica,Podbrezová,2,3,5,"['16', '18']","['3', '30', '80']",1.27,4.0,3.25,1.85,1.95,2.0,1.73
19,1300171,Slovakia 2. Liga,2021/2022,2021-08-07 12:00:00,3,Futura Humenné,Šamorín,3,1,4,"['21', '29', '90']",['40'],1.55,3.6,2.2,1.85,1.95,1.83,1.83
20,1300172,Slovakia 2. Liga,2021/2022,2021-08-07 12:00:00,3,Partizán Bardejov,Komárno,1,4,5,['30'],"['27', '63', '69', '75']",1.55,3.6,2.25,1.9,1.9,1.83,1.83
21,1300294,Slovakia 2. Liga,2021/2022,2021-08-07 12:00:00,18,Slavoj Trebišov,Dubnica,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1300174,Slovakia 2. Liga,2021/2022,2021-08-08 05:30:00,3,Slovan Bratislava II,Púchov,1,1,2,['61'],['54'],3.6,4.5,1.62,1.57,2.25,1.52,2.4
23,1300175,Slovakia 2. Liga,2021/2022,2021-08-08 05:30:00,3,Žilina II,Petržalka akadémia,1,4,5,['48'],"['22', '51', '58', '85']",1.98,3.75,2.85,1.6,2.2,1.48,2.45
24,1300176,Slovakia 2. Liga,2021/2022,2021-08-08 06:00:00,3,Rohožník,FK Košice,1,7,8,['48'],"['12', '19', '29', '45', '53', '73', '77']",5.0,4.1,1.49,1.71,2.01,1.75,2.0
25,1300182,Slovakia 2. Liga,2021/2022,2021-08-13 12:00:00,4,FK Košice,Dukla Banská Bystrica,1,2,3,['14'],"['65', '73']",1.65,3.4,2.0,1.8,2.0,1.69,2.11
26,1300177,Slovakia 2. Liga,2021/2022,2021-08-13 13:00:00,4,Podbrezová,Skalica,1,3,4,['25'],"['48', '62', '89']",1.25,4.0,3.3,1.7,2.1,1.72,2.07
27,1300180,Slovakia 2. Liga,2021/2022,2021-08-14 09:30:00,4,Komárno,Slovan Bratislava II,2,0,2,"['29', '56']",[],1.2,5.75,9.25,1.44,2.3,1.87,1.71
28,1300178,Slovakia 2. Liga,2021/2022,2021-08-14 12:00:00,4,Dubnica,Námestovo,4,0,4,"['2', '23', '58', '65']",[],1.14,4.2,4.4,1.73,2.08,1.88,1.82
29,1300179,Slovakia 2. Liga,2021/2022,2021-08-14 12:00:00,4,Slavoj Trebišov,Žilina II,3,0,3,"['16', '21', '24']",[],1.48,4.0,2.35,1.57,2.35,1.52,2.35
30,1300181,Slovakia 2. Liga,2021/2022,2021-08-14 12:00:00,4,Púchov,Futura Humenné,0,1,1,[],['45+3'],1.95,3.4,1.7,1.7,2.1,1.52,2.35
31,1300183,Slovakia 2. Liga,2021/2022,2021-08-15 05:30:00,4,Petržalka akadémia,Partizán Bardejov,2,1,3,"['11', '81']",['17'],1.58,4.1,4.75,1.55,2.3,1.53,2.15
32,1300184,Slovakia 2. Liga,2021/2022,2021-08-15 05:30:00,4,Šamorín,Rohožník,1,2,3,['70'],"['20', '31']",1.17,6.65,11.75,1.35,2.84,1.87,1.69
33,1300327,Slovakia 2. Liga,2021/2022,2021-08-18 12:00:00,7,Petržalka akadémia,Rohožník,4,1,5,"['34', '38', '54', '89']",['49'],1.03,7.5,9.0,1.3,3.5,1.91,1.8
34,1300189,Slovakia 2. Liga,2021/2022,2021-08-21 11:30:00,5,Námestovo,Podbrezová,2,4,6,"['6', '60']","['62', '70', '75', '85']",10.25,5.7,1.23,1.54,2.3,1.91,1.67
35,1300186,Slovakia 2. Liga,2021/2022,2021-08-21 11:30:00,5,Futura Humenné,Komárno,1,0,1,['76'],[],2.01,3.44,3.34,1.8,1.91,1.65,1.95
36,1300185,Slovakia 2. Liga,2021/2022,2021-08-21 11:30:00,5,Dukla Banská Bystrica,Šamorín,1,1,2,['73'],['69'],1.45,4.4,5.85,1.62,2.16,1.69,1.91
37,1300187,Slovakia 2. Liga,2021/2022,2021-08-21 11:30:00,5,Partizán Bardejov,Slavoj Trebišov,0,0,0,[],[],2.34,3.4,2.74,1.8,1.91,1.62,1.95
38,1300190,Slovakia 2. Liga,2021/2022,2021-08-21 13:00:00,5,Skalica,FK Košice,2,0,2,"['40', '48']",[],1.58,3.3,2.15,1.73,2.08,1.73,2.0
39,1300188,Slovakia 2. Liga,2021/2022,2021-08-22 05:30:00,5,Žilina II,Dubnica,4,3,7,"['21', '40', '62', '69']","['75', '79', '90+2']",1.89,3.45,3.02,1.44,2.51,1.44,2.3
40,1300191,Slovakia 2. Liga,2021/2022,2021-08-22 05:30:00,5,Slovan Bratislava II,Petržalka akadémia,0,2,2,[],"['19', '51']",7.5,4.75,1.29,1.54,2.32,1.74,1.8
41,1300192,Slovakia 2. Liga,2021/2022,2021-08-22 06:00:00,5,Rohožník,Púchov,3,2,5,"['25', '52', '73']","['33', '70']",4.33,3.8,1.6,2.38,1.53,1.67,2.1
42,1300200,Slovakia 2. Liga,2021/2022,2021-08-28 11:30:00,6,Šamorín,Skalica,0,1,1,[],['68'],2.97,3.6,2.02,1.83,1.83,1.61,2.0
43,1300197,Slovakia 2. Liga,2021/2022,2021-08-28 11:30:00,6,FK Košice,Podbrezová,0,2,2,[],"['55', '72']",2.15,3.3,2.93,1.88,1.78,1.5,2.15
