Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1177294,Norway First Division,2021,2021-05-15 10:30:00,1,Aalesund,Bryne,2,1,3,"['35', '71']",['37'],1.44,4.25,6.75,1.49,2.55,1.62,2.2
2,1177295,Norway First Division,2021,2021-05-15 13:00:00,1,HamKam,Stjørdals-Blink,3,0,3,"['7', '28', '35']",[],1.59,4.65,4.4,1.47,2.6,1.56,2.35
3,1177296,Norway First Division,2021,2021-05-15 13:00:00,1,Jerv,KFUM,1,1,2,['75'],['34'],2.25,3.6,2.9,1.67,2.15,1.57,2.3
4,1177297,Norway First Division,2021,2021-05-15 13:00:00,1,Ranheim,Grorud,1,0,1,['90+1'],[],1.35,5.5,7.0,1.37,3.0,1.61,2.25
5,1177298,Norway First Division,2021,2021-05-15 13:00:00,1,Åsane,Fredrikstad,2,3,5,"['37', '64']","['18', '27', '66']",2.5,3.8,2.45,1.43,2.8,1.38,2.9
6,1177299,Norway First Division,2021,2021-05-15 13:00:00,1,Sogndal,Ullensaker - Kisa IL,1,1,2,['90+5'],['78'],1.38,4.9,6.75,1.53,2.45,1.77,2.0
7,1177300,Norway First Division,2021,2021-05-15 13:00:00,1,Strømmen,Raufoss,1,1,2,['12'],['27'],2.65,3.8,2.35,1.45,2.65,1.42,2.75
8,1177301,Norway First Division,2021,2021-05-15 15:00:00,1,Sandnes Ulf,Start,1,2,3,['32'],"['45', '72']",2.85,3.5,2.3,1.65,2.2,1.54,2.35
9,1177308,Norway First Division,2021,2021-05-19 13:00:00,2,Stjørdals-Blink,Sogndal,2,1,3,"['5', '82']",['57'],4.35,3.9,1.71,1.77,2.0,1.77,2.0
10,1177307,Norway First Division,2021,2021-05-19 13:00:00,2,Bryne,Ranheim,5,2,7,"['4', '19', '40', '54', '62']","['8', '27']",2.85,3.6,2.3,1.62,2.25,1.54,2.4
11,1177305,Norway First Division,2021,2021-05-19 13:00:00,2,KFUM,HamKam,0,2,2,[],"['22', '90+3']",2.6,3.5,2.55,1.77,2.05,1.65,2.15
12,1177306,Norway First Division,2021,2021-05-19 13:00:00,2,Raufoss,Aalesund,4,2,6,"['24', '40', '60', '69']","['14', '33']",2.5,3.75,2.5,1.57,2.35,1.51,2.45
13,1177302,Norway First Division,2021,2021-05-19 13:00:00,2,Start,Jerv,2,4,6,"['8', '31']","['12', '35', '52', '58']",1.57,4.1,5.25,1.57,2.3,1.67,2.15
14,1177303,Norway First Division,2021,2021-05-20 13:00:00,2,Ullensaker - Kisa IL,Åsane,0,1,1,[],['47'],2.3,3.85,2.7,1.43,2.75,1.38,2.85
15,1177309,Norway First Division,2021,2021-05-20 13:00:00,2,Fredrikstad,Sandnes Ulf,2,1,3,"['12', '88']",['60'],1.59,4.35,4.65,1.45,2.65,1.53,2.4
16,1177304,Norway First Division,2021,2021-05-20 13:00:00,2,Grorud,Strømmen,1,0,1,['54'],[],2.3,3.5,2.85,1.57,2.35,1.49,2.5
17,1177316,Norway First Division,2021,2021-05-23 13:00:00,3,Aalesund,KFUM,1,0,1,['63'],[],1.87,3.65,3.9,1.67,2.15,1.61,2.25
18,1177317,Norway First Division,2021,2021-05-25 13:00:00,3,HamKam,Grorud,2,2,4,"['4', '73']","['2', '53']",1.49,4.4,5.75,1.61,2.3,1.74,2.05
19,1177310,Norway First Division,2021,2021-05-25 13:00:00,3,Strømmen,Bryne,0,2,2,[],"['42', '57']",2.8,3.4,2.4,1.65,2.2,1.54,2.4
20,1177312,Norway First Division,2021,2021-05-25 13:00:00,3,Åsane,Raufoss,2,1,3,"['48', '54']",['8'],2.55,3.65,2.45,1.5,2.55,1.43,2.7
21,1177313,Norway First Division,2021,2021-05-25 13:00:00,3,Jerv,Stjørdals-Blink,2,1,3,"['6', '41']",['12'],1.67,4.25,4.25,1.54,2.45,1.57,2.3
22,1177311,Norway First Division,2021,2021-05-26 14:00:00,3,Sogndal,Fredrikstad,1,2,3,['75'],"['53', '80']",1.95,3.85,3.4,1.61,2.25,1.57,2.3
23,1177315,Norway First Division,2021,2021-05-26 14:00:00,3,Sandnes Ulf,Ullensaker - Kisa IL,2,1,3,"['65', '90+4']",['85'],1.95,3.8,3.45,1.65,2.2,1.59,2.25
