Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Turkey 1. Lig,2022/2023,2022-08-12 15:00:00,1,Altay,Samsunspor,0,2,2,[],"['22', '88']",1.91,3.34,3.38,1.81,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Turkey 1. Lig,2022/2023,2022-08-13 11:00:00,1,Manisa BBSK,Boluspor,0,1,1,[],['90+1'],2.11,3.35,2.88,2.02,1.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Turkey 1. Lig,2022/2023,2022-08-13 13:15:00,1,Rizespor,Keçiörengücü,1,1,2,['49'],['71'],1.69,3.55,4.1,1.73,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Turkey 1. Lig,2022/2023,2022-08-13 15:45:00,1,Gençlerbirliği,Altınordu,3,3,6,"['12', '28', '43']","['7', '17', '45']",1.93,3.45,3.2,1.82,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,Turkey 1. Lig,2022/2023,2022-08-13 15:45:00,1,Eyüpspor,Denizlispor,1,0,1,['74'],[],1.44,3.8,6.0,1.59,1.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Turkey 1. Lig,2022/2023,2022-08-14 11:00:00,1,BB Bodrumspor,Yeni Malatyaspor,3,1,4,"['20', '25', '34']",['75'],2.65,3.25,2.23,1.82,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,Turkey 1. Lig,2022/2023,2022-08-14 14:00:00,1,Sakaryaspor,Göztepe,0,1,1,[],['12'],2.7,3.3,2.2,1.75,1.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Turkey 1. Lig,2022/2023,2022-08-15 13:00:00,1,Adanaspor,Tuzlaspor,1,1,2,['30'],['45+1'],2.2,3.1,2.9,1.95,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Turkey 1. Lig,2022/2023,2022-08-15 15:00:00,1,BB Erzurumspor,Pendikspor,0,0,0,[],[],2.05,3.25,3.1,1.75,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Turkey 1. Lig,2022/2023,2022-08-19 15:00:00,2,Boluspor,Gençlerbirliği,1,2,3,['90+2'],"['10', '60']",1.9,3.25,3.95,1.91,1.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,Turkey 1. Lig,2022/2023,2022-08-20 11:00:00,2,Tuzlaspor,Bandırmaspor,0,2,2,[],"['42', '83']",3.55,3.25,1.9,1.83,1.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Turkey 1. Lig,2022/2023,2022-08-20 14:00:00,2,Samsunspor,Eyüpspor,1,1,2,['32'],['20'],2.43,3.2,2.55,1.71,1.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Turkey 1. Lig,2022/2023,2022-08-20 15:45:00,2,Altınordu,Sakaryaspor,0,2,2,[],"['36', '38']",2.25,2.95,3.05,1.95,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Turkey 1. Lig,2022/2023,2022-08-21 10:30:00,2,Keçiörengücü,BB Bodrumspor,1,3,4,['82'],"['3', '29', '90+1']",2.18,3.11,2.79,1.85,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,Turkey 1. Lig,2022/2023,2022-08-21 11:00:00,2,Pendikspor,Altay,1,0,1,['90+8'],[],1.54,3.85,4.7,1.7,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Turkey 1. Lig,2022/2023,2022-08-21 13:15:00,2,Yeni Malatyaspor,Adanaspor,1,1,2,['55'],['32'],3.45,3.4,1.87,1.72,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,Turkey 1. Lig,2022/2023,2022-08-21 15:45:00,2,Göztepe,BB Erzurumspor,1,1,2,['44'],['81'],1.97,3.3,3.15,1.95,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Turkey 1. Lig,2022/2023,2022-08-22 15:00:00,2,Denizlispor,Rizespor,0,0,0,[],[],3.99,3.59,1.93,1.88,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Turkey 1. Lig,2022/2023,2022-08-26 15:00:00,3,Eyüpspor,Yeni Malatyaspor,3,2,5,"['9', '57', '66']","['6', '90+5']",1.35,4.5,6.2,1.67,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Turkey 1. Lig,2022/2023,2022-08-27 11:00:00,3,Manisa BBSK,Denizlispor,3,2,5,"['45+2', '46', '58']","['18', '90+8']",1.68,3.53,4.12,1.78,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Turkey 1. Lig,2022/2023,2022-08-27 13:15:00,3,BB Erzurumspor,Samsunspor,2,2,4,"['13', '52']","['41', '45+5']",2.68,3.1,2.37,1.78,1.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,Turkey 1. Lig,2022/2023,2022-08-27 15:45:00,3,Boluspor,Altınordu,1,1,2,['36'],['85'],1.76,3.35,3.9,1.92,1.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,Turkey 1. Lig,2022/2023,2022-08-28 11:00:00,3,Bandırmaspor,Göztepe,2,1,3,"['65', '89']",['68'],2.15,3.25,3.15,1.8,1.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,Turkey 1. Lig,2022/2023,2022-08-28 11:00:00,3,BB Bodrumspor,Adanaspor,3,3,6,"['6', '69', '90+1']","['45+3', '67', '90+5']",2.05,3.25,3.4,1.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,Turkey 1. Lig,2022/2023,2022-08-28 13:15:00,3,Gençlerbirliği,Pendikspor,1,2,3,['19'],"['55', '59']",2.3,3.05,2.8,1.95,1.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,Turkey 1. Lig,2022/2023,2022-08-28 15:45:00,3,Altay,Keçiörengücü,1,3,4,['80'],"['22', '56', '81']",2.5,3.1,2.65,1.8,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Turkey 1. Lig,2022/2023,2022-08-29 15:00:00,3,Sakaryaspor,Tuzlaspor,2,0,2,"['34', '59']",[],2.5,3.2,2.5,2.2,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Turkey 1. Lig,2022/2023,2022-09-02 14:00:00,4,Göztepe,Gençlerbirliği,0,0,0,[],[],2.15,3.5,2.9,1.68,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Turkey 1. Lig,2022/2023,2022-09-03 10:30:00,4,Tuzlaspor,BB Erzurumspor,4,1,5,"['9', '13', '43', '60']",['5'],2.88,3.37,2.1,1.74,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,Turkey 1. Lig,2022/2023,2022-09-03 11:00:00,4,BB Bodrumspor,Eyüpspor,3,0,3,"['31', '34', '90']",[],2.65,3.14,2.36,1.75,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,Turkey 1. Lig,2022/2023,2022-09-03 14:00:00,4,Yeni Malatyaspor,Rizespor,0,4,4,[],"['39', '49', '52', '73']",5.35,3.82,1.49,1.75,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Turkey 1. Lig,2022/2023,2022-09-04 10:30:00,4,Pendikspor,Boluspor,0,1,1,[],['29'],2.33,2.94,2.84,1.84,1.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Turkey 1. Lig,2022/2023,2022-09-04 10:30:00,4,Keçiörengücü,Sakaryaspor,2,1,3,"['76', '79']",['84'],2.21,3.05,2.95,1.89,1.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,Turkey 1. Lig,2022/2023,2022-09-04 14:00:00,4,Denizlispor,Bandırmaspor,0,1,1,[],['61'],3.4,3.1,2.0,1.95,1.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Turkey 1. Lig,2022/2023,2022-09-04 14:00:00,4,Adanaspor,Altay,1,1,2,['28'],['14'],1.6,3.5,4.8,1.8,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
