Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2547196,Belgium Pro League,2022/2023,2022-07-22 15:45:00,1,Standard Liège,KAA Gent,2,2,4,"['34', '89']","['60', '79']",3.4,3.45,2.02,1.86,2.0,1.7,2.05
2,2547197,Belgium Pro League,2022/2023,2022-07-23 11:00:00,1,Sporting Charleroi,AS Eupen,3,1,4,"['18', '50', '90+4']",['76'],1.69,3.95,4.65,1.64,2.18,1.67,2.1
3,2547198,Belgium Pro League,2022/2023,2022-07-23 13:15:00,1,KV Kortrijk,OH Leuven,0,2,2,[],"['72', '90+3']",2.37,3.55,2.81,1.64,2.18,1.53,2.38
4,2547199,Belgium Pro League,2022/2023,2022-07-23 13:15:00,1,Zulte-Waregem,RFC Seraing,2,0,2,"['74', '87']",[],2.2,3.5,2.88,1.74,2.02,1.62,2.2
5,2547200,Belgium Pro League,2022/2023,2022-07-23 15:45:00,1,Sint-Truiden,Union Saint-Gilloise,1,1,2,['21'],['71'],4.06,3.45,1.91,1.97,1.78,1.8,1.95
6,2547201,Belgium Pro League,2022/2023,2022-07-24 08:30:00,1,Club Brugge,KRC Genk,3,2,5,"['22', '60', '90+2']","['30', '47']",1.68,3.81,3.68,1.46,2.6,1.5,2.5
7,2547202,Belgium Pro League,2022/2023,2022-07-24 11:00:00,1,KV Mechelen,Royal Antwerp FC,0,2,2,[],"['31', '35']",2.44,3.8,2.47,1.55,2.36,1.5,2.5
8,2547203,Belgium Pro League,2022/2023,2022-07-24 13:30:00,1,RSC Anderlecht,KV Oostende,2,0,2,"['39', '88']",[],1.24,5.9,9.5,1.51,2.46,2.0,1.75
9,2547204,Belgium Pro League,2022/2023,2022-07-24 16:00:00,1,KVC Westerlo,Cercle Brugge,2,0,2,"['40', '90+5']",[],2.36,3.5,2.7,1.98,1.92,1.67,2.1
10,2547205,Belgium Pro League,2022/2023,2022-07-29 15:45:00,2,Union Saint-Gilloise,Sporting Charleroi,1,0,1,['56'],[],1.57,4.0,5.0,1.64,2.03,1.67,2.1
11,2547206,Belgium Pro League,2022/2023,2022-07-30 11:00:00,2,Cercle Brugge,RSC Anderlecht,1,0,1,['75'],[],3.68,3.73,2.02,1.67,2.05,1.62,2.2
12,2547208,Belgium Pro League,2022/2023,2022-07-30 13:15:00,2,OH Leuven,KVC Westerlo,2,0,2,"['13', '77']",[],1.91,3.7,3.71,1.67,2.05,1.62,2.2
13,2547207,Belgium Pro League,2022/2023,2022-07-30 13:15:00,2,KV Oostende,KV Mechelen,2,1,3,"['17', '43']",['75'],3.02,3.83,2.26,1.67,2.05,1.57,2.25
14,2547209,Belgium Pro League,2022/2023,2022-07-30 15:45:00,2,KAA Gent,Sint-Truiden,1,1,2,['12'],['82'],1.57,4.31,5.84,1.8,1.91,1.95,1.8
15,2547210,Belgium Pro League,2022/2023,2022-07-31 08:30:00,2,KRC Genk,Standard Liège,3,1,4,"['5', '16', '29']",['24'],1.57,4.1,5.75,1.72,2.12,1.8,1.95
16,2547211,Belgium Pro League,2022/2023,2022-07-31 11:00:00,2,AS Eupen,Club Brugge,2,1,3,"['1', '19']",['7'],4.88,4.24,1.45,1.5,2.3,1.7,2.05
17,2547212,Belgium Pro League,2022/2023,2022-07-31 13:30:00,2,RFC Seraing,KV Kortrijk,0,1,1,[],['58'],2.5,3.18,2.41,1.8,1.8,1.7,2.05
18,2547213,Belgium Pro League,2022/2023,2022-07-31 16:00:00,2,Royal Antwerp FC,Zulte-Waregem,1,0,1,['68'],[],1.39,4.4,5.42,1.69,1.96,1.91,1.91
19,2547214,Belgium Pro League,2022/2023,2022-08-05 15:45:00,3,Club Brugge,Zulte-Waregem,1,1,2,['47'],['69'],1.29,5.5,9.5,1.46,2.4,1.8,1.95
20,2547215,Belgium Pro League,2022/2023,2022-08-06 11:00:00,3,KRC Genk,AS Eupen,4,2,6,"['3', '8', '37', '90+2']","['32', '59']",1.5,4.48,5.95,1.63,2.14,1.7,2.05
21,2547216,Belgium Pro League,2022/2023,2022-08-06 13:15:00,3,KV Kortrijk,Sint-Truiden,0,0,0,[],[],3.05,3.3,2.33,2.01,1.75,1.8,1.95
22,2547217,Belgium Pro League,2022/2023,2022-08-06 13:15:00,3,Sporting Charleroi,KV Oostende,1,3,4,['55'],"['28', '66', '90+6']",1.66,4.0,4.82,1.7,2.08,1.75,2.0
23,2547218,Belgium Pro League,2022/2023,2022-08-06 15:45:00,3,KV Mechelen,Union Saint-Gilloise,3,0,3,"['44', '51', '59']",[],3.22,3.55,2.14,1.67,2.12,1.62,2.2
24,2547219,Belgium Pro League,2022/2023,2022-08-07 08:30:00,3,Standard Liège,Cercle Brugge,2,0,2,"['31', '45+5']",[],2.8,3.25,2.45,1.86,2.0,1.68,2.05
25,2547220,Belgium Pro League,2022/2023,2022-08-07 11:00:00,3,KAA Gent,KVC Westerlo,2,1,3,"['37', '45+3']",['5'],1.57,4.0,5.0,1.75,2.08,1.8,1.95
26,2547221,Belgium Pro League,2022/2023,2022-08-07 13:30:00,3,RSC Anderlecht,RFC Seraing,3,1,4,"['4', '16', '30']",['57'],1.22,6.0,11.5,1.68,2.07,1.95,1.8
27,2547222,Belgium Pro League,2022/2023,2022-08-07 16:00:00,3,Royal Antwerp FC,OH Leuven,4,2,6,"['38', '40', '71', '82']","['27', '55']",1.57,4.2,5.25,1.57,2.38,1.75,2.0
28,2547223,Belgium Pro League,2022/2023,2022-08-12 15:45:00,4,KV Oostende,KAA Gent,1,3,4,['13'],"['24', '29', '60']",3.56,3.65,1.74,1.7,2.0,1.7,2.05
29,2547224,Belgium Pro League,2022/2023,2022-08-13 11:00:00,4,KVC Westerlo,Standard Liège,4,2,6,"['38', '50', '73', '90+1']","['63', '90']",2.1,3.25,3.35,1.98,1.92,1.72,2.0
30,2547225,Belgium Pro League,2022/2023,2022-08-13 13:15:00,4,Cercle Brugge,KV Mechelen,0,0,0,[],[],2.09,3.6,3.29,1.78,1.97,1.68,2.05
31,2547226,Belgium Pro League,2022/2023,2022-08-13 13:15:00,4,RFC Seraing,Sporting Charleroi,0,1,1,[],['85'],4.06,3.7,1.84,1.73,2.03,1.75,2.0
32,2547227,Belgium Pro League,2022/2023,2022-08-13 15:45:00,4,Union Saint-Gilloise,KV Kortrijk,2,1,3,"['9', '58']",['63'],1.45,4.65,6.44,1.72,2.05,1.9,1.8
33,2547228,Belgium Pro League,2022/2023,2022-08-14 08:30:00,4,Sint-Truiden,RSC Anderlecht,0,3,3,[],"['43', '45+5', '74']",3.5,3.4,1.91,1.8,1.9,1.75,2.0
34,2547229,Belgium Pro League,2022/2023,2022-08-14 11:00:00,4,AS Eupen,Royal Antwerp FC,0,1,1,[],['78'],3.45,3.6,1.9,1.62,2.15,1.62,2.2
35,2547230,Belgium Pro League,2022/2023,2022-08-14 13:30:00,4,OH Leuven,Club Brugge,0,3,3,[],"['33', '42', '53']",4.3,3.8,1.66,1.55,2.3,1.57,2.25
36,2547231,Belgium Pro League,2022/2023,2022-08-14 16:00:00,4,Zulte-Waregem,KRC Genk,1,4,5,['43'],"['9', '25', '44', '52']",3.7,3.75,1.77,1.53,2.35,1.53,2.38
37,2547232,Belgium Pro League,2022/2023,2022-08-19 15:45:00,5,AS Eupen,RFC Seraing,1,3,4,['60'],"['5', '36', '39']",1.8,3.6,4.0,1.78,2.05,1.67,2.1
38,2547233,Belgium Pro League,2022/2023,2022-08-20 11:00:00,5,KV Oostende,Sint-Truiden,0,1,1,[],['17'],3.25,3.35,2.23,2.1,1.74,1.85,1.85
39,2547234,Belgium Pro League,2022/2023,2022-08-20 13:15:00,5,KRC Genk,Cercle Brugge,2,1,3,"['41', '57']",['46'],1.61,3.6,4.4,1.61,2.2,1.7,2.05
40,2547237,Belgium Pro League,2022/2023,2022-08-21 08:30:00,5,Club Brugge,KV Kortrijk,2,1,3,"['4', '45+3']",['33'],1.3,5.0,9.0,1.62,2.16,1.85,1.85
41,2547238,Belgium Pro League,2022/2023,2022-08-21 11:00:00,5,Zulte-Waregem,Sporting Charleroi,1,3,4,['5'],"['36', '83', '89']",2.63,3.4,2.45,1.73,1.99,1.53,2.35
42,2547239,Belgium Pro League,2022/2023,2022-08-21 13:30:00,5,Standard Liège,OH Leuven,1,3,4,['90+1'],"['34', '45', '75']",2.1,3.4,3.05,1.62,2.21,1.61,2.2
43,2547240,Belgium Pro League,2022/2023,2022-08-21 16:00:00,5,KV Mechelen,KVC Westerlo,5,4,9,"['39', '48', '76', '77', '85']","['26', '60', '63', '73']",2.47,3.45,2.47,1.8,1.95,1.68,2.05
44,2547241,Belgium Pro League,2022/2023,2022-08-26 15:45:00,6,Sporting Charleroi,Club Brugge,1,3,4,['9'],"['32', '36', '58']",3.3,3.75,1.96,1.6,2.3,1.57,2.3
45,2547242,Belgium Pro League,2022/2023,2022-08-27 11:00:00,6,RFC Seraing,KRC Genk,0,4,4,[],"['30', '57', '66', '68']",5.2,4.4,1.53,1.6,2.2,1.67,2.1
46,2547243,Belgium Pro League,2022/2023,2022-08-27 13:15:00,6,Cercle Brugge,Zulte-Waregem,1,1,2,['11'],['16'],2.3,3.4,3.0,1.57,2.25,1.63,2.2
47,2547244,Belgium Pro League,2022/2023,2022-08-27 13:15:00,6,OH Leuven,KV Oostende,2,1,3,"['51', '90']",['5'],2.4,3.4,2.86,1.72,2.01,1.57,2.25
48,2547245,Belgium Pro League,2022/2023,2022-08-27 15:45:00,6,Sint-Truiden,KV Mechelen,3,1,4,"['57', '76', '90+5']",['53'],2.4,3.4,2.86,1.83,1.87,1.72,2.0
49,2547246,Belgium Pro League,2022/2023,2022-08-28 08:30:00,6,KAA Gent,Royal Antwerp FC,1,2,3,['10'],"['15', '27']",1.97,3.65,3.4,1.75,1.97,1.68,2.05
50,2547247,Belgium Pro League,2022/2023,2022-08-28 11:00:00,6,KV Kortrijk,Standard Liège,0,1,1,[],['83'],2.7,3.4,2.45,1.88,1.98,1.7,2.05
51,2547248,Belgium Pro League,2022/2023,2022-08-28 13:30:00,6,Union Saint-Gilloise,RSC Anderlecht,2,1,3,"['2', '31']",['12'],2.15,3.4,2.9,1.8,1.9,1.68,2.05
52,2547249,Belgium Pro League,2022/2023,2022-08-28 16:00:00,6,KVC Westerlo,AS Eupen,0,1,1,[],['84'],1.8,3.35,4.0,1.75,1.95,1.75,1.98
53,2547235,Belgium Pro League,2022/2023,2022-08-31 15:30:00,5,Royal Antwerp FC,Union Saint-Gilloise,4,2,6,"['8', '15', '42', '45+3']","['22', '71']",2.53,3.45,2.53,2.01,1.89,1.7,2.05
54,2547236,Belgium Pro League,2022/2023,2022-09-01 15:30:00,5,RSC Anderlecht,KAA Gent,0,1,1,[],['69'],2.05,3.5,2.95,1.75,1.95,1.66,2.2
55,2547250,Belgium Pro League,2022/2023,2022-09-02 15:45:00,7,Club Brugge,Cercle Brugge,4,0,4,"['43', '59', '67', '82']",[],1.35,5.3,7.5,1.66,2.23,1.91,1.91
56,2547253,Belgium Pro League,2022/2023,2022-09-03 11:00:00,7,KRC Genk,Sint-Truiden,0,0,0,[],[],1.54,4.25,5.0,1.68,2.2,1.75,2.0
57,2547258,Belgium Pro League,2022/2023,2022-09-03 13:15:00,7,AS Eupen,KV Kortrijk,0,1,1,[],['81'],2.26,3.5,2.83,1.91,1.95,1.7,2.05
58,2547256,Belgium Pro League,2022/2023,2022-09-03 13:15:00,7,KV Mechelen,RFC Seraing,2,3,5,"['27', '44']","['22', '71', '81']",1.63,4.05,4.55,1.66,2.23,1.7,2.05
59,2547252,Belgium Pro League,2022/2023,2022-09-03 15:45:00,7,Standard Liège,KV Oostende,1,0,1,['67'],[],2.51,3.42,2.71,1.79,1.92,1.7,2.05
60,2547251,Belgium Pro League,2022/2023,2022-09-04 08:30:00,7,RSC Anderlecht,OH Leuven,2,2,4,"['71', '85']","['19', '74']",1.38,4.09,6.81,1.46,2.6,1.67,2.1
61,2547254,Belgium Pro League,2022/2023,2022-09-04 11:00:00,7,Royal Antwerp FC,KVC Westerlo,3,0,3,"['33', '50', '82']",[],1.72,3.4,4.2,1.74,1.94,1.75,2.0
62,2547257,Belgium Pro League,2022/2023,2022-09-04 13:30:00,7,Sporting Charleroi,KAA Gent,2,1,3,"['37', '73']",['22'],3.15,3.15,2.08,1.88,1.98,1.7,2.05
63,2547255,Belgium Pro League,2022/2023,2022-09-04 16:00:00,7,Zulte-Waregem,Union Saint-Gilloise,1,3,4,['90+1'],"['38', '70', '86']",4.33,3.5,1.67,1.75,1.95,1.73,2.0
64,2547265,Belgium Pro League,2022/2023,2022-09-09 15:45:00,8,Sint-Truiden,Standard Liège,1,2,3,['63'],"['26', '43']",2.05,3.4,3.5,1.84,2.02,1.78,1.93
65,2547261,Belgium Pro League,2022/2023,2022-09-10 11:00:00,8,KV Kortrijk,KV Mechelen,1,4,5,['63'],"['37', '41', '53', '90+3']",2.31,3.22,2.58,1.82,2.02,1.62,2.15
66,2547262,Belgium Pro League,2022/2023,2022-09-10 13:15:00,8,RFC Seraing,Club Brugge,0,2,2,[],"['52', '69']",5.6,4.5,1.47,1.61,2.15,1.75,2.0
67,2547267,Belgium Pro League,2022/2023,2022-09-10 13:15:00,8,KV Oostende,AS Eupen,1,0,1,['51'],[],2.11,3.6,3.05,1.77,2.08,1.63,2.1
68,2547260,Belgium Pro League,2022/2023,2022-09-10 15:45:00,8,OH Leuven,Sporting Charleroi,3,2,5,"['22', '62', '85']","['13', '76']",2.56,3.8,2.35,1.73,2.0,1.53,2.35
69,2547266,Belgium Pro League,2022/2023,2022-09-11 08:30:00,8,KVC Westerlo,RSC Anderlecht,2,1,3,"['6', '83']",['70'],2.58,3.48,2.28,1.76,1.94,1.66,2.1
70,2547263,Belgium Pro League,2022/2023,2022-09-11 11:00:00,8,Cercle Brugge,Royal Antwerp FC,0,2,2,[],"['6', '68']",2.61,3.38,2.3,1.79,1.88,1.7,2.05
71,2547264,Belgium Pro League,2022/2023,2022-09-11 13:30:00,8,Union Saint-Gilloise,KRC Genk,1,2,3,['74'],"['15', '90+2']",2.04,3.3,3.11,1.65,2.2,1.61,2.2
72,2547259,Belgium Pro League,2022/2023,2022-09-11 16:00:00,8,KAA Gent,Zulte-Waregem,2,0,2,"['49', '72']",[],1.36,5.0,6.8,1.55,2.36,1.93,1.78
73,2547271,Belgium Pro League,2022/2023,2022-09-16 15:45:00,9,Royal Antwerp FC,RFC Seraing,2,1,3,"['7', '20']",['43'],1.3,5.5,8.75,1.57,2.38,1.95,1.8
74,2547274,Belgium Pro League,2022/2023,2022-09-17 11:00:00,9,KV Mechelen,OH Leuven,0,0,0,[],[],2.15,3.6,3.2,1.67,2.1,1.52,2.37
75,2547272,Belgium Pro League,2022/2023,2022-09-17 13:15:00,9,Cercle Brugge,KV Oostende,2,2,4,"['38', '44']","['76', '82']",1.8,3.75,4.33,1.75,1.95,1.78,1.93
76,2547273,Belgium Pro League,2022/2023,2022-09-17 13:15:00,9,Zulte-Waregem,Sint-Truiden,0,3,3,[],"['1', '50', '58']",3.0,3.6,2.25,1.73,2.0,1.7,2.05
77,2547275,Belgium Pro League,2022/2023,2022-09-17 15:45:00,9,Sporting Charleroi,KVC Westerlo,2,3,5,"['36', '88']","['3', '10', '89']",1.88,3.7,3.8,1.73,2.0,1.63,2.15
78,2547270,Belgium Pro League,2022/2023,2022-09-18 08:30:00,9,KRC Genk,KAA Gent,1,0,1,['90'],[],2.08,3.62,2.8,1.67,2.2,1.57,2.25
79,2547276,Belgium Pro League,2022/2023,2022-09-18 11:00:00,9,AS Eupen,Union Saint-Gilloise,1,2,3,['18'],"['8', '90+2']",3.88,3.88,1.67,1.74,2.1,1.62,2.2
80,2547269,Belgium Pro League,2022/2023,2022-09-18 13:30:00,9,Standard Liège,Club Brugge,3,0,3,"['30', '64', '90+2']",[],2.99,3.62,1.98,1.65,2.25,1.57,2.25
81,2547268,Belgium Pro League,2022/2023,2022-09-18 16:00:00,9,RSC Anderlecht,KV Kortrijk,4,1,5,"['27', '59', '64', '75']",['61'],1.28,4.95,7.7,1.58,2.38,2.0,1.75
82,2547279,Belgium Pro League,2022/2023,2022-09-30 15:45:00,10,Standard Liège,RFC Seraing,0,2,2,[],"['9', '54']",1.57,3.7,4.75,1.61,2.15,1.8,1.95
83,2547281,Belgium Pro League,2022/2023,2022-10-01 11:00:00,10,OH Leuven,Union Saint-Gilloise,0,3,3,[],"['12', '20', '68']",4.5,3.8,1.7,1.6,2.35,1.62,2.2
84,2547285,Belgium Pro League,2022/2023,2022-10-01 13:15:00,10,KV Oostende,KRC Genk,1,2,3,['3'],"['25', '88']",4.2,3.9,1.73,1.65,2.2,1.53,2.38
85,2547284,Belgium Pro League,2022/2023,2022-10-01 13:15:00,10,KVC Westerlo,Zulte-Waregem,2,0,2,"['9', '47']",[],1.57,3.9,5.5,1.64,2.25,1.75,2.0
86,2547277,Belgium Pro League,2022/2023,2022-10-01 15:45:00,10,Club Brugge,KV Mechelen,3,0,3,"['37', '53', '86']",[],1.43,5.12,6.54,1.5,2.4,1.67,2.1
87,2547278,Belgium Pro League,2022/2023,2022-10-02 08:30:00,10,RSC Anderlecht,Sporting Charleroi,0,1,1,[],['65'],2.1,3.55,3.3,1.75,2.08,1.75,2.0
88,2547280,Belgium Pro League,2022/2023,2022-10-02 11:00:00,10,KAA Gent,Cercle Brugge,3,4,7,"['49', '68', '77']","['24', '59', '75', '89']",1.72,4.0,4.35,1.82,2.0,1.95,1.8
89,2547282,Belgium Pro League,2022/2023,2022-10-02 13:30:00,10,KV Kortrijk,Royal Antwerp FC,2,1,3,"['21', '42']",['90+2'],4.5,4.1,1.7,1.82,2.0,1.8,1.95
90,2547283,Belgium Pro League,2022/2023,2022-10-02 16:00:00,10,Sint-Truiden,AS Eupen,0,1,1,[],['76'],1.76,3.8,4.5,2.02,1.8,1.95,1.8
91,2547288,Belgium Pro League,2022/2023,2022-10-07 15:45:00,11,Royal Antwerp FC,Sint-Truiden,2,0,2,"['8', '90+2']",[],1.57,3.9,5.5,1.91,1.83,1.91,1.91
92,2547287,Belgium Pro League,2022/2023,2022-10-08 11:00:00,11,KRC Genk,KV Kortrijk,2,1,3,"['37', '79']",['58'],1.31,5.45,8.84,1.47,2.57,1.91,1.91
93,2547291,Belgium Pro League,2022/2023,2022-10-08 13:15:00,11,Zulte-Waregem,OH Leuven,2,5,7,"['40', '74']","['51', '58', '65', '77', '90+1']",2.62,3.7,2.45,1.54,2.38,1.5,2.5
94,2547289,Belgium Pro League,2022/2023,2022-10-08 13:15:00,11,RFC Seraing,KV Oostende,1,1,2,['55'],['90+1'],2.8,3.4,2.45,1.87,1.87,1.67,2.1
95,2547286,Belgium Pro League,2022/2023,2022-10-08 15:45:00,11,Club Brugge,KVC Westerlo,0,2,2,[],"['53', '86']",1.66,3.8,4.2,1.57,2.38,1.62,2.2
96,2547292,Belgium Pro League,2022/2023,2022-10-09 08:30:00,11,KV Mechelen,RSC Anderlecht,1,3,4,['15'],"['46', '67', '71']",3.76,3.76,1.94,1.7,2.2,1.67,2.1
97,2547294,Belgium Pro League,2022/2023,2022-10-09 11:00:00,11,AS Eupen,KAA Gent,0,4,4,[],"['26', '40', '50', '64']",4.44,3.82,1.78,1.88,1.98,1.8,1.95
98,2547293,Belgium Pro League,2022/2023,2022-10-09 13:30:00,11,Sporting Charleroi,Standard Liège,0,1,1,[],['45+2'],2.4,3.45,2.8,1.68,2.2,1.57,2.25
99,2547290,Belgium Pro League,2022/2023,2022-10-09 16:00:00,11,Union Saint-Gilloise,Cercle Brugge,2,1,3,"['2', '56']",['74'],1.65,4.15,4.65,1.81,2.0,1.75,2.0
100,2547302,Belgium Pro League,2022/2023,2022-10-14 15:45:00,12,KVC Westerlo,RFC Seraing,2,2,4,"['28', '33']","['12', '48']",1.6,4.2,5.0,1.65,2.2,1.8,1.95
101,2547299,Belgium Pro League,2022/2023,2022-10-15 11:00:00,12,KV Kortrijk,Zulte-Waregem,1,3,4,['25'],"['60', '65', '87']",1.8,3.9,3.25,1.73,1.93,1.58,2.2
102,2547300,Belgium Pro League,2022/2023,2022-10-15 13:15:00,12,Cercle Brugge,AS Eupen,5,1,6,"['25', '30', '39', '77', '86']",['44'],1.8,3.6,3.5,1.74,1.91,1.68,2.05
103,2547301,Belgium Pro League,2022/2023,2022-10-15 13:15:00,12,Sint-Truiden,Sporting Charleroi,2,1,3,"['12', '70']",['90+2'],2.25,3.25,2.7,1.81,1.84,1.75,1.93
104,2547298,Belgium Pro League,2022/2023,2022-10-15 15:45:00,12,OH Leuven,KRC Genk,0,1,1,[],['16'],3.47,3.83,1.72,1.5,2.31,1.52,2.35
