Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1593028,Lithuania A Lyga,2022,2022-03-04 14:30:00,1,Žalgiris,Jonava,6,0,6,"['17', '40', '43', '46', '72', '83']",[],1.09,7.0,17.0,1.56,2.27,3.7,1.24
2,1593029,Lithuania A Lyga,2022,2022-03-05 08:00:00,1,Hegelmann Litauen,Kauno Žalgiris,2,1,3,"['68', '90+1']",['53'],2.53,3.24,2.64,2.07,1.77,1.9,1.86
3,1593031,Lithuania A Lyga,2022,2022-03-06 10:00:00,1,FA Šiauliai,Sūduva,0,0,0,[],[],7.8,4.7,1.34,1.83,1.88,2.0,1.7
4,1593032,Lithuania A Lyga,2022,2022-03-06 13:00:00,1,Trakai,Panevėžys,0,0,0,[],[],3.51,3.35,1.9,1.8,1.9,1.7,2.05
5,1593033,Lithuania A Lyga,2022,2022-03-11 08:00:00,2,Panevėžys,Kauno Žalgiris,1,0,1,['49'],[],2.25,3.3,2.75,1.8,1.8,1.71,2.08
6,1593034,Lithuania A Lyga,2022,2022-03-11 10:00:00,2,Jonava,Hegelmann Litauen,1,4,5,['84'],"['25', '31', '33', '58']",10.0,6.0,1.18,1.57,2.3,3.5,1.29
7,1593035,Lithuania A Lyga,2022,2022-03-12 10:00:00,2,Džiugas Telšiai,Trakai,0,1,1,[],['38'],3.25,3.4,1.95,1.8,1.92,1.8,1.96
8,1593036,Lithuania A Lyga,2022,2022-03-12 12:00:00,2,Sūduva,Banga,3,0,3,"['7', '27', '73']",[],1.24,5.55,10.5,1.6,2.2,2.22,1.63
9,1593037,Lithuania A Lyga,2022,2022-03-13 12:30:00,2,Žalgiris,FA Šiauliai,0,0,0,[],[],1.28,4.8,8.5,1.43,2.62,2.05,1.7
10,1593038,Lithuania A Lyga,2022,2022-03-15 13:00:00,3,Hegelmann Litauen,Panevėžys,0,1,1,[],['65'],2.45,3.0,2.6,1.95,1.75,1.86,1.9
11,1593039,Lithuania A Lyga,2022,2022-03-15 15:00:00,3,Kauno Žalgiris,Džiugas Telšiai,2,1,3,"['3', '36']",['67'],1.67,3.6,4.2,1.85,1.95,2.0,1.77
12,1593040,Lithuania A Lyga,2022,2022-03-16 13:00:00,3,FA Šiauliai,Jonava,3,0,3,"['5', '64', '66']",[],1.33,4.9,7.9,1.57,2.3,2.1,1.67
13,1593041,Lithuania A Lyga,2022,2022-03-16 14:00:00,3,Banga,Žalgiris,0,2,2,[],"['15', '27']",15.0,6.0,1.18,1.46,2.52,2.08,1.71
14,1593042,Lithuania A Lyga,2022,2022-03-16 14:30:00,3,Trakai,Sūduva,2,0,2,"['7', '90']",[],3.3,3.0,2.15,2.25,1.57,2.01,1.76
15,1593043,Lithuania A Lyga,2022,2022-03-19 10:00:00,4,Jonava,Banga,1,3,4,['90+2'],"['51', '58', '79']",7.0,4.0,1.36,1.87,1.83,2.1,1.65
16,1593044,Lithuania A Lyga,2022,2022-03-19 12:00:00,4,Sūduva,Kauno Žalgiris,1,1,2,['4'],['90'],1.72,3.34,3.83,1.93,1.78,1.95,1.75
17,1593045,Lithuania A Lyga,2022,2022-03-20 08:00:00,4,Džiugas Telšiai,Panevėžys,0,1,1,[],['78'],4.75,3.6,1.6,1.81,1.91,1.76,2.01
18,1593046,Lithuania A Lyga,2022,2022-03-20 10:00:00,4,Hegelmann Litauen,FA Šiauliai,1,0,1,['66'],[],1.7,3.5,4.2,2.02,1.72,2.0,1.73
19,1593047,Lithuania A Lyga,2022,2022-03-20 12:30:00,4,Žalgiris,Trakai,2,0,2,"['45+1', '87']",[],1.4,4.5,5.5,1.63,2.16,1.88,1.88
20,1593030,Lithuania A Lyga,2022,2022-03-26 10:00:00,1,Banga,Džiugas Telšiai,3,3,6,"['28', '32', '66']","['8', '63', '90+3']",3.12,3.4,2.14,1.85,1.85,1.8,1.91
21,1593048,Lithuania A Lyga,2022,2022-04-01 13:30:00,5,Trakai,Jonava,5,0,5,"['13', '24', '59', '64', '84']",[],1.27,4.83,8.51,1.79,1.94,2.2,1.6
22,1593049,Lithuania A Lyga,2022,2022-04-02 07:00:00,5,Panevėžys,Sūduva,2,1,3,"['48', '81']",['66'],3.48,3.11,1.84,2.05,1.7,1.88,1.82
23,1593050,Lithuania A Lyga,2022,2022-04-02 09:00:00,5,Džiugas Telšiai,Hegelmann Litauen,1,1,2,['20'],['66'],4.77,3.4,1.54,1.89,1.78,2.0,1.73
24,1593051,Lithuania A Lyga,2022,2022-04-02 11:00:00,5,Kauno Žalgiris,Žalgiris,2,2,4,"['61', '69']","['57', '81']",5.25,3.8,1.5,1.8,1.91,1.88,1.82
25,1593052,Lithuania A Lyga,2022,2022-04-03 12:00:00,5,Banga,FA Šiauliai,0,0,0,[],[],3.6,3.25,1.95,1.91,1.8,1.78,1.95
26,1593053,Lithuania A Lyga,2022,2022-04-05 12:00:00,6,Jonava,Kauno Žalgiris,0,2,2,[],"['66', '80']",9.48,4.72,1.17,1.89,1.93,2.38,1.51
27,1593054,Lithuania A Lyga,2022,2022-04-05 13:00:00,6,Žalgiris,Panevėžys,0,0,0,[],[],1.67,3.4,4.8,2.05,1.7,2.0,1.71
28,1593055,Lithuania A Lyga,2022,2022-04-05 14:00:00,6,Sūduva,Džiugas Telšiai,1,1,2,['90+4'],['45'],1.3,4.6,8.0,1.58,2.25,2.66,1.43
29,1593056,Lithuania A Lyga,2022,2022-04-06 12:00:00,6,Hegelmann Litauen,Banga,2,0,2,"['5', '54']",[],1.44,3.85,5.6,1.87,1.83,2.1,1.67
30,1593057,Lithuania A Lyga,2022,2022-04-06 14:00:00,6,FA Šiauliai,Trakai,1,0,1,['66'],[],3.55,3.1,2.05,2.16,1.62,1.85,1.85
31,1593058,Lithuania A Lyga,2022,2022-04-09 07:00:00,7,Panevėžys,Jonava,4,0,4,"['40', '62', '82', '89']",[],1.08,9.1,23.0,1.37,2.85,2.35,1.52
32,1593060,Lithuania A Lyga,2022,2022-04-10 07:00:00,7,Kauno Žalgiris,FA Šiauliai,0,0,0,[],[],1.46,3.65,5.8,2.1,1.66,2.05,1.7
33,1593061,Lithuania A Lyga,2022,2022-04-10 09:00:00,7,Trakai,Banga,1,0,1,['88'],[],1.27,4.7,7.8,1.67,2.1,2.26,1.58
34,1593062,Lithuania A Lyga,2022,2022-04-10 11:55:00,7,Sūduva,Hegelmann Litauen,0,1,1,[],['55'],1.72,3.25,4.0,2.25,1.58,2.07,1.69
35,1593059,Lithuania A Lyga,2022,2022-04-13 08:30:00,7,Džiugas Telšiai,Žalgiris,3,5,8,"['17', '84', '90+3']","['8', '41', '48', '67', '90']",8.1,4.84,1.34,1.79,2.05,2.2,1.6
36,1593063,Lithuania A Lyga,2022,2022-04-15 12:00:00,8,Banga,Kauno Žalgiris,3,1,4,"['23', '73', '90+5']",['20'],5.0,4.0,1.45,1.58,2.25,1.73,2.0
37,1593064,Lithuania A Lyga,2022,2022-04-16 07:00:00,8,Hegelmann Litauen,Trakai,1,1,2,['60'],['45'],1.72,3.54,4.6,2.05,1.7,1.91,1.8
38,1593065,Lithuania A Lyga,2022,2022-04-16 09:00:00,8,FA Šiauliai,Panevėžys,0,3,3,[],"['30', '39', '62']",4.1,3.22,1.9,2.02,1.72,2.36,1.52
39,1593066,Lithuania A Lyga,2022,2022-04-16 11:00:00,8,Jonava,Džiugas Telšiai,0,1,1,[],['78'],6.1,4.5,1.31,1.68,2.08,2.1,1.65
40,1593067,Lithuania A Lyga,2022,2022-04-17 11:30:00,8,Žalgiris,Sūduva,0,0,0,[],[],1.91,3.4,3.5,1.97,1.85,1.78,1.93
41,1593068,Lithuania A Lyga,2022,2022-04-22 12:00:00,9,Kauno Žalgiris,Trakai,0,1,1,[],['62'],2.6,3.15,2.45,2.17,1.63,1.88,1.82
42,1593069,Lithuania A Lyga,2022,2022-04-23 07:00:00,9,Panevėžys,Banga,2,0,2,"['23', '79']",[],1.14,7.0,23.0,1.57,2.25,2.6,1.42
43,1593070,Lithuania A Lyga,2022,2022-04-23 09:00:00,9,Džiugas Telšiai,FA Šiauliai,0,0,0,[],[],2.4,3.0,2.7,2.05,1.7,1.8,1.9
44,1593071,Lithuania A Lyga,2022,2022-04-23 11:00:00,9,Hegelmann Litauen,Žalgiris,2,2,4,"['69', '90+1']","['36', '65']",3.25,3.1,2.05,2.35,1.53,1.88,1.82
45,1593072,Lithuania A Lyga,2022,2022-04-24 11:55:00,9,Sūduva,Jonava,2,0,2,"['44', '90+5']",[],1.06,9.5,30.0,1.46,2.52,3.2,1.3
46,1593073,Lithuania A Lyga,2022,2022-04-26 12:00:00,10,Džiugas Telšiai,Banga,0,0,0,[],[],1.75,3.95,3.3,1.84,1.88,1.93,1.78
47,1593074,Lithuania A Lyga,2022,2022-04-26 14:00:00,10,Kauno Žalgiris,Hegelmann Litauen,1,3,4,['67'],"['6', '25', '54']",3.6,2.9,2.05,2.16,1.63,1.92,1.78
48,1593075,Lithuania A Lyga,2022,2022-04-27 12:00:00,10,Panevėžys,Trakai,3,0,3,"['8', '45', '79']",[],2.31,2.92,2.67,2.25,1.57,1.9,1.8
49,1593076,Lithuania A Lyga,2022,2022-04-27 12:00:00,10,Jonava,Žalgiris,0,5,5,[],"['4', '16', '20', '53', '69']",15.25,8.3,1.12,1.35,2.94,1.8,1.9
50,1593077,Lithuania A Lyga,2022,2022-04-27 14:00:00,10,Sūduva,FA Šiauliai,2,0,2,"['57', '84']",[],1.85,3.1,4.0,2.16,1.63,2.1,1.66
51,1593078,Lithuania A Lyga,2022,2022-04-30 07:00:00,11,Hegelmann Litauen,Jonava,4,0,4,"['6', '30', '55', '65']",[],1.04,8.83,21.61,1.6,2.19,4.8,1.15
52,1593080,Lithuania A Lyga,2022,2022-04-30 11:00:00,11,Kauno Žalgiris,Panevėžys,2,1,3,"['58', '78']",['7'],2.26,2.85,2.65,2.17,1.63,1.8,1.9
53,1593079,Lithuania A Lyga,2022,2022-04-30 13:00:00,11,FA Šiauliai,Žalgiris,0,1,1,[],['33'],6.25,3.5,1.49,2.12,1.74,2.1,1.67
54,1593081,Lithuania A Lyga,2022,2022-05-01 09:00:00,11,Banga,Sūduva,0,1,1,[],['40'],6.3,4.55,1.35,1.57,2.25,1.88,1.82
55,1593082,Lithuania A Lyga,2022,2022-05-01 11:55:00,11,Trakai,Džiugas Telšiai,3,0,3,"['21', '64', '73']",[],1.5,3.9,6.4,2.1,1.67,2.2,1.61
56,1593084,Lithuania A Lyga,2022,2022-05-03 12:00:00,12,Panevėžys,Hegelmann Litauen,1,1,2,['55'],['37'],2.59,2.98,2.54,2.3,1.53,1.94,1.79
57,1593083,Lithuania A Lyga,2022,2022-05-03 12:00:00,12,Jonava,FA Šiauliai,0,3,3,[],"['34', '47', '65']",6.77,4.16,1.38,1.65,2.12,2.2,1.6
58,1593085,Lithuania A Lyga,2022,2022-05-04 12:00:00,12,Džiugas Telšiai,Kauno Žalgiris,1,2,3,['55'],"['23', '59']",4.31,3.45,1.7,1.93,1.78,1.88,1.85
59,1593086,Lithuania A Lyga,2022,2022-05-04 13:00:00,12,Sūduva,Trakai,1,1,2,['66'],['79'],2.3,2.95,2.97,2.27,1.56,2.0,1.72
