Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Spain Segunda División,2021/2022,2021-08-13 15:00:00,1,SD Huesca,SD Eibar,2,0,2,"['21', '68']",[],2.25,2.95,3.5,2.4,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Spain Segunda División,2021/2022,2021-08-13 17:00:00,1,Real Zaragoza,UD Ibiza,0,0,0,[],[],1.78,3.36,5.0,2.43,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Spain Segunda División,2021/2022,2021-08-14 12:00:00,1,Real Sociedad II,Leganés,1,0,1,['57'],[],3.8,3.0,1.96,2.4,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Spain Segunda División,2021/2022,2021-08-14 14:30:00,1,Girona FC,SD Amorebieta,2,0,2,"['49', '86']",[],1.83,3.2,4.8,2.4,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,Spain Segunda División,2021/2022,2021-08-14 17:00:00,1,SD Ponferradina,AD Alcorcón,1,0,1,['50'],[],2.55,2.7,3.25,2.9,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Spain Segunda División,2021/2022,2021-08-15 12:00:00,1,Sporting Gijón,Burgos CF,1,0,1,['66'],[],1.58,3.39,4.93,2.12,2.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Spain Segunda División,2021/2022,2021-08-15 14:30:00,1,Real Oviedo,CD Lugo,2,2,4,"['30', '33']","['78', '89']",1.95,2.9,4.8,2.7,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Spain Segunda División,2021/2022,2021-08-15 17:00:00,1,UD Las Palmas,Real Valladolid,1,1,2,['64'],['53'],2.95,2.9,2.6,2.3,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Spain Segunda División,2021/2022,2021-08-15 17:00:00,1,CF Fuenlabrada,CD Tenerife,1,2,3,['67'],"['4', '90+4']",2.5,2.75,3.3,2.7,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,Spain Segunda División,2021/2022,2021-08-16 15:00:00,1,Málaga CF,Mirandés,0,0,0,[],[],2.11,2.85,3.85,2.7,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Spain Segunda División,2021/2022,2021-08-16 17:00:00,1,FC Cartagena,Almería,1,3,4,['49'],"['19', '35', '61']",3.1,2.9,2.5,2.3,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
