Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1215558,Brazil Serie B,2021,2021-05-28 16:00:00,1,Brasil de Pelotas,Londrina,0,0,0,[],[],3.2,3.12,2.35,2.4,1.51,2.05,1.62
2,1215556,Brazil Serie B,2021,2021-05-28 19:00:00,1,Guarani,Vitória,1,1,2,['29'],['9'],2.05,3.05,3.2,2.0,1.62,1.91,1.74
3,1215555,Brazil Serie B,2021,2021-05-28 21:30:00,1,Vila Nova,Botafogo,1,1,2,['53'],['59'],3.25,2.9,2.1,2.3,1.48,2.1,1.61
4,1215557,Brazil Serie B,2021,2021-05-28 21:30:00,1,Náutico,CSA,1,0,1,['26'],[],1.87,3.0,3.8,2.1,1.59,1.95,1.71
5,1215554,Brazil Serie B,2021,2021-05-29 11:00:00,1,Vasco da Gama,Operário PR,0,2,2,[],"['8', '43']",1.73,3.4,5.0,2.15,1.62,2.05,1.62
6,1215559,Brazil Serie B,2021,2021-05-29 16:00:00,1,CRB,Remo,2,2,4,"['27', '89']","['11', '22']",2.15,3.1,3.3,2.32,1.55,2.0,1.73
7,1215562,Brazil Serie B,2021,2021-05-29 16:30:00,1,Confiança,Cruzeiro,3,1,4,"['33', '72', '80']",['56'],3.15,3.04,2.43,2.55,1.45,2.35,1.48
8,1215560,Brazil Serie B,2021,2021-05-29 18:15:00,1,Coritiba,Avaí,2,0,2,"['14', '54']",[],2.45,2.75,2.8,2.3,1.48,2.05,1.62
9,1215561,Brazil Serie B,2021,2021-05-30 11:00:00,1,Brusque,Ponte Preta,2,1,3,"['45+3', '51']",['66'],2.32,3.15,3.02,2.19,1.6,1.91,1.71
10,1215563,Brazil Serie B,2021,2021-05-31 20:00:00,1,Sampaio Corrêa,Goiás,0,0,0,[],[],3.0,2.85,2.25,2.25,1.5,2.05,1.65
11,1215570,Brazil Serie B,2021,2021-06-01 19:00:00,2,Operário PR,Guarani,2,5,7,"['29', '58']","['9', '26', '30', '50', '90+3']",2.25,2.75,3.15,2.35,1.45,2.1,1.61
12,1215565,Brazil Serie B,2021,2021-06-04 17:30:00,2,Goiás,Confiança,2,0,2,"['16', '52']",[],1.91,2.9,4.0,2.35,1.44,2.15,1.56
13,1215568,Brazil Serie B,2021,2021-06-05 11:00:00,2,Londrina,Brusque,0,1,1,[],['24'],2.41,2.65,3.85,2.75,1.4,2.05,1.62
14,1215569,Brazil Serie B,2021,2021-06-05 16:30:00,2,CSA,Sampaio Corrêa,0,0,0,[],[],1.87,3.45,3.92,2.23,1.58,2.05,1.62
15,1215573,Brazil Serie B,2021,2021-06-05 19:00:00,2,Remo,Brasil de Pelotas,1,0,1,['27'],[],1.77,3.1,4.1,2.35,1.45,2.25,1.51
16,1215564,Brazil Serie B,2021,2021-06-05 21:00:00,2,Botafogo,Coritiba,2,0,2,"['62', '74']",[],2.3,2.75,3.05,2.7,1.43,2.05,1.67
17,1215566,Brazil Serie B,2021,2021-06-06 16:00:00,2,Ponte Preta,Vasco da Gama,1,1,2,['59'],['56'],3.01,3.09,2.57,2.5,1.48,2.05,1.62
