Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1168277,Brazil Carioca 1,2021,2021-01-16 15:00:00,1,Americano,Cabofriense,3,2,5,"['10', '32', '90+4']","['20', '37']",2.6,3.0,2.55,2.14,1.71,1.91,1.91
2,1168290,Brazil Carioca 1,2021,2021-01-16 15:00:00,1,Nova Iguaçu,Friburguense,1,0,1,['31'],[],1.66,3.8,5.2,1.98,1.81,2.0,1.75
3,1168289,Brazil Carioca 1,2021,2021-01-16 15:00:00,1,América RJ,Sampaio Corrêa RJ,1,1,2,['38'],['43'],2.13,3.05,3.2,2.12,1.64,2.05,1.7
4,1168291,Brazil Carioca 1,2021,2021-01-20 15:00:00,2,Sampaio Corrêa RJ,Nova Iguaçu,1,2,3,['57'],"['15', '85']",3.3,3.0,2.15,2.1,1.65,1.91,1.91
5,1168278,Brazil Carioca 1,2021,2021-01-20 15:00:00,2,Friburguense,Americano,1,1,2,['44'],['18'],2.8,2.8,2.6,2.0,1.72,1.8,1.95
6,1168279,Brazil Carioca 1,2021,2021-01-20 15:00:00,2,Cabofriense,América RJ,0,0,0,[],[],2.35,3.3,2.7,1.85,1.85,1.75,2.0
7,1168293,Brazil Carioca 1,2021,2021-01-23 15:30:00,3,América RJ,Nova Iguaçu,1,1,2,['40'],['33'],3.26,3.05,2.15,2.29,1.55,1.95,1.8
8,1168280,Brazil Carioca 1,2021,2021-01-23 15:30:00,3,Cabofriense,Friburguense,2,1,3,"['45+8', '60']",['5'],1.65,3.7,4.47,2.09,1.66,2.0,1.75
9,1168292,Brazil Carioca 1,2021,2021-01-23 15:30:00,3,Americano,Sampaio Corrêa RJ,1,2,3,['12'],"['45+6', '85']",2.8,3.3,2.45,1.75,2.0,1.8,1.95
10,1168295,Brazil Carioca 1,2021,2021-01-27 15:30:00,4,Nova Iguaçu,Americano,1,0,1,['9'],[],1.76,3.3,5.35,2.2,1.6,2.0,1.75
11,1168294,Brazil Carioca 1,2021,2021-01-27 15:30:00,4,Sampaio Corrêa RJ,Cabofriense,0,1,1,[],['61'],1.95,3.26,3.56,2.15,1.61,1.95,1.8
12,1168281,Brazil Carioca 1,2021,2021-01-27 15:30:00,4,Friburguense,América RJ,1,2,3,['64'],"['56', '71']",4.12,3.23,1.83,2.2,1.6,2.0,1.75
13,1168297,Brazil Carioca 1,2021,2021-01-30 15:30:00,5,Cabofriense,Nova Iguaçu,1,0,1,['5'],[],2.24,2.88,1.65,2.5,1.5,2.05,1.7
14,1168282,Brazil Carioca 1,2021,2021-01-30 15:30:00,5,Americano,América RJ,3,0,3,"['13', '40', '90+4']",[],2.15,3.0,1.62,2.25,1.62,1.95,1.8
15,1168296,Brazil Carioca 1,2021,2021-01-30 15:30:00,5,Friburguense,Sampaio Corrêa RJ,1,2,3,['49'],"['30', '90+2']",3.35,3.5,1.29,2.15,1.67,2.0,1.75
16,1168283,Brazil Carioca 1,2021,2021-02-03 15:30:00,6,Cabofriense,Americano,2,1,3,"['42', '58']",['45'],2.0,3.15,3.3,2.1,1.65,1.95,1.8
17,1168298,Brazil Carioca 1,2021,2021-02-03 15:30:00,6,Sampaio Corrêa RJ,América RJ,0,0,0,[],[],2.09,3.1,3.15,2.3,1.55,2.0,1.75
18,1168299,Brazil Carioca 1,2021,2021-02-03 15:30:00,6,Friburguense,Nova Iguaçu,0,1,1,[],['68'],5.9,3.45,1.51,2.15,1.62,2.1,1.67
19,1168284,Brazil Carioca 1,2021,2021-02-06 15:30:00,7,Americano,Friburguense,2,1,3,"['31', '78']",['55'],1.57,4.0,5.5,1.93,1.78,2.0,1.75
20,1168300,Brazil Carioca 1,2021,2021-02-06 15:30:00,7,Nova Iguaçu,Sampaio Corrêa RJ,1,0,1,['8'],[],1.75,3.6,4.5,2.11,1.65,1.95,1.8
