Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Hungary NB II,2021/2022,2021-08-01 12:30:00,1,III. Kerületi TUE,Budafoki MTE,0,4,4,[],"['43', '45+1', '68', '90']",1.85,3.4,1.78,1.8,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,Hungary NB II,2021/2022,2021-08-01 12:30:00,1,Nyíregyháza Spartacus,Dorogi,3,2,5,"['50', '90+1', '90+2']","['1', '10']",1.23,3.8,3.5,2.05,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Vasas,Ajka,2,1,3,"['22', '28']",['30'],1.19,4.2,3.9,1.6,1.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Siófok,Soroksár SC,0,0,0,[],[],1.58,3.25,2.15,1.8,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Kecskeméti TE,Budaörs,2,3,5,"['41', '70']","['2', '12', '33']",1.95,3.3,3.5,1.75,1.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Csákvári TK,Diósgyőr,0,1,1,[],['32'],2.85,3.5,1.32,1.85,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Győri ETO,Tiszakécske,1,0,1,['41'],[],1.6,3.3,2.1,1.73,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Békéscsaba,Szeged 2011,0,1,1,[],['61'],1.95,3.34,1.7,1.92,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Hungary NB II,2021/2022,2021-08-01 14:00:00,1,Szolnoki MÁV,Szentlőrinc SE,1,1,2,['82'],['81'],1.4,3.5,2.55,2.15,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Hungary NB II,2021/2022,2021-08-02 15:00:00,1,Pécsi MFC,Szombathelyi Haladás,0,1,1,[],['45+2'],2.09,3.2,2.95,2.05,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Dorogi,Békéscsaba,2,1,3,"['32', '38']",['83'],1.45,3.6,2.4,2.05,1.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Budaörs,Szolnoki MÁV,2,3,5,"['5', '20']","['53', '56', '61']",1.62,3.5,2.05,1.9,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,Hungary NB II,2021/2022,2021-08-08 12:30:00,2,Szentlőrinc SE,Pécsi MFC,1,1,2,['65'],['71'],2.0,3.4,1.65,1.95,1.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Budafoki MTE,Csákvári TK,1,2,3,['81'],"['27', '34']",1.25,3.6,3.3,1.85,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Ajka,Siófok,1,1,2,['67'],['19'],1.42,3.3,2.5,1.8,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Hungary NB II,2021/2022,2021-08-08 14:00:00,21,Kecskeméti TE,Soroksár SC,5,2,7,"['35', '37', '77', '80', '89']","['17', '85']",2.55,3.2,2.55,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Szombathelyi Haladás,Győri ETO,1,1,2,['71'],['90+2'],1.52,3.4,2.25,2.05,1.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Tiszakécske,Nyíregyháza Spartacus,1,4,5,['77'],"['4', '19', '27', '79']",2.2,3.4,1.55,1.85,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,Hungary NB II,2021/2022,2021-08-08 14:00:00,2,Szeged 2011,III. Kerületi TUE,3,0,3,"['6', '29', '48']",[],1.2,4.0,3.7,1.73,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,Hungary NB II,2021/2022,2021-08-09 15:00:00,2,Diósgyőr,Vasas,2,1,3,"['6', '76']",['72'],2.15,3.3,1.58,2.0,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Hungary NB II,2021/2022,2021-08-15 10:30:00,3,Budafoki MTE,Szeged 2011,1,1,2,['32'],['23'],2.15,3.1,2.7,1.69,1.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,Hungary NB II,2021/2022,2021-08-15 12:30:00,3,Nyíregyháza Spartacus,Szombathelyi Haladás,0,0,0,[],[],1.68,3.2,2.05,2.1,1.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Hungary NB II,2021/2022,2021-08-15 12:30:00,3,III. Kerületi TUE,Dorogi,1,2,3,['14'],"['43', '62']",2.5,3.4,1.42,1.9,1.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Győri ETO,Szentlőrinc SE,1,1,2,['19'],['35'],1.38,3.6,2.8,2.05,1.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Pécsi MFC,Budaörs,1,1,2,['79'],['26'],1.47,3.4,2.5,1.85,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Szolnoki MÁV,Soroksár SC,3,1,4,"['8', '19', '36']",['54'],1.38,3.6,2.65,1.8,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Kecskeméti TE,Ajka,3,1,4,"['36', '70', '90+4']",['30'],2.75,3.5,2.25,1.6,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Siófok,Diósgyőr,1,1,2,['74'],['3'],2.55,3.5,1.4,1.9,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Vasas,Csákvári TK,2,1,3,"['19', '50']",['60'],1.08,5.5,6.5,1.62,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Hungary NB II,2021/2022,2021-08-15 14:00:00,3,Békéscsaba,Tiszakécske,2,2,4,"['62', '66']","['20', '78']",1.65,3.4,2.0,1.8,1.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
