Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2638001,Italy Serie A,2022/2023,2022-08-13 13:30:00,1,AC Milan,Udinese,4,2,6,"['11', '15', '46', '68']","['2', '45+4']",1.38,4.7,8.16,1.74,2.02,1.98,1.73
2,2638004,Italy Serie A,2022/2023,2022-08-13 13:30:00,1,Sampdoria,Atalanta,0,2,2,[],"['26', '90+5']",4.14,3.8,1.8,1.66,2.14,1.62,2.2
3,2638000,Italy Serie A,2022/2023,2022-08-13 15:45:00,1,Lecce,Inter Milan,1,2,3,['48'],"['2', '90+5']",9.71,5.5,1.29,1.59,2.27,2.0,1.71
4,2638002,Italy Serie A,2022/2023,2022-08-13 15:45:00,1,Monza,Torino,1,2,3,['90+4'],"['43', '66']",2.6,3.3,2.69,2.05,1.72,1.91,1.91
5,2637996,Italy Serie A,2022/2023,2022-08-14 13:30:00,1,Fiorentina,Cremonese,3,2,5,"['16', '34', '90+5']","['19', '68']",1.36,4.8,7.2,1.63,2.3,1.95,1.8
6,2637999,Italy Serie A,2022/2023,2022-08-14 13:30:00,1,Lazio,Bologna,2,1,3,"['68', '79']",['38'],1.65,4.3,5.65,1.65,2.1,1.7,2.05
7,2638003,Italy Serie A,2022/2023,2022-08-14 15:45:00,1,Salernitana,Roma,0,1,1,[],['33'],5.6,4.48,1.63,1.75,1.95,1.95,1.8
8,2638005,Italy Serie A,2022/2023,2022-08-14 15:45:00,1,Spezia,Empoli,1,0,1,['36'],[],2.54,3.54,2.95,1.9,1.8,1.7,2.05
9,2637997,Italy Serie A,2022/2023,2022-08-15 13:30:00,1,Hellas Verona,Napoli,2,5,7,"['29', '48']","['37', '45+3', '55', '65', '79']",3.25,3.5,2.1,1.67,2.1,1.62,2.2
10,2637998,Italy Serie A,2022/2023,2022-08-15 15:45:00,1,Juventus,Sassuolo,3,0,3,"['26', '43', '51']",[],1.44,4.6,7.0,1.58,2.4,1.7,2.05
11,2638015,Italy Serie A,2022/2023,2022-08-20 13:30:00,2,Udinese,Salernitana,0,0,0,[],[],1.77,3.75,4.5,1.75,2.08,1.73,1.98
12,2638014,Italy Serie A,2022/2023,2022-08-20 13:30:00,2,Torino,Lazio,0,0,0,[],[],3.0,3.45,2.33,1.87,1.94,1.68,2.05
13,2638009,Italy Serie A,2022/2023,2022-08-20 15:45:00,2,Inter Milan,Spezia,3,0,3,"['35', '52', '82']",[],1.16,7.5,16.0,1.35,3.04,1.87,1.83
14,2638013,Italy Serie A,2022/2023,2022-08-20 15:45:00,2,Sassuolo,Lecce,1,0,1,['39'],[],1.78,4.1,4.1,1.62,2.3,1.66,2.1
15,2638008,Italy Serie A,2022/2023,2022-08-21 13:30:00,2,Empoli,Fiorentina,0,0,0,[],[],4.3,3.95,1.72,1.6,2.25,1.57,2.25
16,2638010,Italy Serie A,2022/2023,2022-08-21 13:30:00,2,Napoli,Monza,4,0,4,"['35', '45+2', '62', '90+3']",[],1.41,4.8,6.4,1.5,2.48,1.8,1.95
17,2638006,Italy Serie A,2022/2023,2022-08-21 15:45:00,2,Atalanta,AC Milan,1,1,2,['29'],['68'],2.6,3.45,2.5,1.7,2.08,1.57,2.25
18,2638007,Italy Serie A,2022/2023,2022-08-21 15:45:00,2,Bologna,Hellas Verona,1,1,2,['21'],['43'],2.26,3.4,3.0,1.8,1.95,1.62,2.2
19,2638011,Italy Serie A,2022/2023,2022-08-22 13:30:00,2,Roma,Cremonese,1,0,1,['65'],[],1.28,5.32,10.85,1.62,2.15,2.2,1.62
20,2638012,Italy Serie A,2022/2023,2022-08-22 15:45:00,2,Sampdoria,Juventus,0,0,0,[],[],5.08,3.63,1.7,1.89,1.91,1.91,1.91
21,2638023,Italy Serie A,2022/2023,2022-08-26 13:30:00,3,Monza,Udinese,1,2,3,['32'],"['36', '77']",2.8,3.15,2.34,1.83,2.0,1.67,2.1
22,2638020,Italy Serie A,2022/2023,2022-08-26 15:45:00,3,Lazio,Inter Milan,3,1,4,"['40', '75', '86']",['51'],3.2,3.3,2.06,1.67,2.2,1.57,2.25
