Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
31,1216635,China Chinese Super League,2021,2021-05-11 07:00:00,4,Dalian Yifang,Tianjin Teda,1,0,1,['80'],[],2.05,3.0,3.85,2.25,1.61,2.0,1.71
32,1216636,China Chinese Super League,2021,2021-05-11 09:00:00,4,Shanghai SIPG,Changchun Yatai,0,0,0,[],[],1.4,4.45,7.4,1.65,2.18,1.91,1.8
33,1216637,China Chinese Super League,2021,2021-05-14 07:00:00,5,Shenzhen,Shandong Luneng,2,2,4,"['46', '63']","['29', '52']",3.1,3.3,2.25,1.78,1.95,1.8,2.0
34,1216638,China Chinese Super League,2021,2021-05-14 09:00:00,5,Guangzhou R&F,Shijiazhuang Ever Bright,0,0,0,[],[],2.55,3.35,3.0,1.95,1.85,1.7,2.05
35,1216639,China Chinese Super League,2021,2021-05-15 07:00:00,5,Qingdao Huanghai,Chongqing Dangdai Lifan,1,0,1,['90+3'],[],2.65,3.35,2.35,1.9,1.8,1.91,1.87
36,1216641,China Chinese Super League,2021,2021-05-16 07:00:00,5,Shanghai SIPG,Dalian Yifang,3,0,3,"['19', '39', '90+1']",[],1.2,6.0,14.0,1.69,2.15,2.5,1.5
37,1216643,China Chinese Super League,2021,2021-05-17 07:00:00,5,Tianjin Teda,Wuhan Zall,2,1,3,"['44', '69']",['49'],6.0,3.35,1.67,2.15,1.69,2.05,1.74
38,1216644,China Chinese Super League,2021,2021-05-17 09:00:00,5,Changchun Yatai,Shanghai Shenhua,1,0,1,['82'],[],3.65,3.15,2.1,2.1,1.69,1.91,1.83
39,1216640,China Chinese Super League,2021,2021-07-15 08:30:00,5,Henan Jianye,Guangzhou Evergrande,1,1,2,['57'],['45'],10.0,5.0,1.33,1.9,1.9,2.25,1.57
40,1216642,China Chinese Super League,2021,2021-07-16 08:30:00,5,Beijing Guoan,Hebei CFFC,2,1,3,"['51', '83']",['89'],1.83,3.3,4.45,2.15,1.67,2.0,1.74
41,1216645,China Chinese Super League,2021,2021-07-18 07:00:00,6,Henan Jianye,Qingdao Huanghai,2,0,2,"['50', '90+2']",[],1.95,3.6,3.5,2.2,1.65,2.1,1.71
42,1216646,China Chinese Super League,2021,2021-07-18 07:00:00,6,Guangzhou Evergrande,Chongqing Dangdai Lifan,3,1,4,"['25', '33', '62']",['8'],1.18,6.0,15.0,1.75,2.05,2.45,1.5
43,1216647,China Chinese Super League,2021,2021-07-18 09:00:00,6,Shenzhen,Shijiazhuang Ever Bright,2,1,3,"['81', '90']",['22'],1.49,4.0,6.5,2.0,1.8,2.1,1.71
