Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1281925,Romania Liga I,2021/2022,2021-07-15 14:30:00,1,Botoşani,FCSB,0,0,0,[],[],3.36,3.28,2.18,2.18,1.68,1.91,1.87
2,1281926,Romania Liga I,2021/2022,2021-07-16 12:30:00,1,Sepsi,Academica Clinceni,2,0,2,"['56', '84']",[],1.53,3.8,6.5,2.1,1.69,2.2,1.65
3,1281927,Romania Liga I,2021/2022,2021-07-16 15:30:00,1,CFR Cluj,U Craiova 1948,3,2,5,"['10', '12', '75']","['22', '33']",1.59,3.7,4.8,2.09,1.66,2.5,1.49
4,1281928,Romania Liga I,2021/2022,2021-07-17 12:30:00,1,Gaz Metan Mediaş,Mioveni,1,0,1,['14'],[],2.1,3.25,3.45,2.35,1.57,2.15,1.67
5,1281929,Romania Liga I,2021/2022,2021-07-17 15:30:00,1,CS U Craiova,Argeș,1,0,1,['55'],[],1.67,3.35,5.25,2.32,1.61,2.4,1.54
6,1281930,Romania Liga I,2021/2022,2021-07-18 12:30:00,1,UTA Arad,SSC Farul,0,0,0,[],[],2.25,3.05,3.35,2.31,1.54,2.0,1.74
7,1281931,Romania Liga I,2021/2022,2021-07-18 15:30:00,1,Rapid Bucureşti,Chindia Târgovişte,1,0,1,['57'],[],2.98,3.08,2.53,2.6,1.49,2.2,1.62
8,1281932,Romania Liga I,2021/2022,2021-07-19 14:30:00,1,Dinamo Bucureşti,Voluntari,3,2,5,"['44', '58', '72']","['14', '66']",4.5,3.3,1.8,2.1,1.67,2.05,1.74
9,1281933,Romania Liga I,2021/2022,2021-07-23 12:30:00,2,Argeș,UTA Arad,0,1,1,[],['4'],2.55,2.95,2.95,2.45,1.54,2.15,1.67
10,1281934,Romania Liga I,2021/2022,2021-07-23 15:30:00,2,Mioveni,Rapid Bucureşti,0,2,2,[],"['42', '55']",2.8,3.0,2.6,2.3,1.53,2.05,1.71
11,1281935,Romania Liga I,2021/2022,2021-07-24 12:30:00,2,Voluntari,Botoşani,0,1,1,[],['70'],3.0,2.85,2.65,2.25,1.62,1.95,1.83
12,1281943,Romania Liga I,2021/2022,2021-07-24 15:30:00,2,Academica Clinceni,CFR Cluj,1,2,3,['69'],"['61', '87']",6.0,3.5,1.53,2.15,1.61,2.5,1.49
13,1281944,Romania Liga I,2021/2022,2021-07-25 12:30:00,2,SSC Farul,Gaz Metan Mediaş,2,0,2,"['55', '80']",[],2.1,3.05,3.8,2.4,1.56,2.1,1.69
14,1281945,Romania Liga I,2021/2022,2021-07-25 15:30:00,2,FCSB,CS U Craiova,4,1,5,"['7', '16', '43', '60']",['64'],2.27,2.85,2.71,2.05,1.69,1.87,1.87
15,1281946,Romania Liga I,2021/2022,2021-07-26 12:30:00,2,Chindia Târgovişte,Sepsi,1,1,2,['86'],['52'],4.2,3.0,2.0,2.65,1.45,2.35,1.54
16,1281947,Romania Liga I,2021/2022,2021-07-26 15:30:00,2,U Craiova 1948,Dinamo Bucureşti,1,0,1,['65'],[],2.04,3.35,3.55,2.23,1.66,2.05,1.74
17,1281952,Romania Liga I,2021/2022,2021-07-30 13:00:00,3,Gaz Metan Mediaş,Argeș,2,2,4,"['25', '72']","['7', '90+2']",2.8,2.8,2.9,2.7,1.44,2.25,1.59
18,1281951,Romania Liga I,2021/2022,2021-07-30 15:30:00,3,Rapid Bucureşti,SSC Farul,0,0,0,[],[],2.13,3.1,3.3,2.46,1.49,2.15,1.67
19,1281976,Romania Liga I,2021/2022,2021-07-31 13:15:00,3,Voluntari,U Craiova 1948,2,1,3,"['47', '77']",['87'],2.45,3.15,2.9,2.2,1.65,2.0,1.77
20,1281949,Romania Liga I,2021/2022,2021-07-31 16:00:00,3,CFR Cluj,Chindia Târgovişte,1,0,1,['52'],[],1.4,3.9,8.5,2.15,1.67,2.8,1.4
21,1281975,Romania Liga I,2021/2022,2021-08-01 13:15:00,3,CS U Craiova,Botoşani,1,2,3,['40'],"['49', '53']",1.77,3.35,4.85,2.3,1.59,2.15,1.67
22,1281974,Romania Liga I,2021/2022,2021-08-01 16:00:00,3,UTA Arad,FCSB,1,1,2,['20'],['90'],3.86,3.43,1.94,2.0,1.72,2.0,1.77
23,1281950,Romania Liga I,2021/2022,2021-08-02 12:30:00,3,Sepsi,Mioveni,1,2,3,['90+1'],"['38', '46']",1.67,3.35,5.75,2.55,1.5,2.5,1.5
24,1281948,Romania Liga I,2021/2022,2021-08-02 15:30:00,3,Dinamo Bucureşti,Academica Clinceni,3,1,4,"['45+4', '71', '90+4']",['37'],3.55,3.15,2.0,1.6,2.3,2.0,1.8
25,1281982,Romania Liga I,2021/2022,2021-08-06 12:30:00,4,Botoşani,UTA Arad,2,1,3,"['61', '73']",['90+2'],2.2,3.0,3.35,2.2,1.65,2.0,1.8
26,1281978,Romania Liga I,2021/2022,2021-08-06 15:30:00,4,Mioveni,CFR Cluj,0,1,1,[],['49'],5.5,3.45,1.65,2.3,1.59,2.3,1.59
27,1281983,Romania Liga I,2021/2022,2021-08-07 12:30:00,4,Academica Clinceni,U Craiova 1948,1,2,3,['84'],"['27', '43']",2.9,3.0,2.45,2.3,1.59,2.05,1.74
28,1281980,Romania Liga I,2021/2022,2021-08-07 15:30:00,4,Argeș,Rapid Bucureşti,0,1,1,[],['8'],2.75,2.85,2.7,2.6,1.47,2.3,1.61
29,1281977,Romania Liga I,2021/2022,2021-08-08 13:00:00,4,Chindia Târgovişte,Dinamo Bucureşti,1,0,1,['25'],[],2.2,2.9,3.6,2.55,1.49,2.25,1.62
30,1281981,Romania Liga I,2021/2022,2021-08-08 16:00:00,4,FCSB,Gaz Metan Mediaş,2,1,3,"['13', '79']",['24'],1.34,4.6,9.0,1.91,1.87,2.4,1.56
31,1281979,Romania Liga I,2021/2022,2021-08-09 12:30:00,4,SSC Farul,Sepsi,1,0,1,['49'],[],3.25,2.8,2.35,2.55,1.5,2.2,1.67
32,1281984,Romania Liga I,2021/2022,2021-08-09 15:30:00,4,CS U Craiova,Voluntari,3,0,3,"['50', '57', '90+2']",[],1.65,3.25,6.25,2.2,1.65,2.15,1.69
33,1281992,Romania Liga I,2021/2022,2021-08-13 12:30:00,5,Voluntari,Academica Clinceni,1,0,1,['47'],[],2.45,2.8,3.1,2.4,1.56,2.05,1.74
34,1281986,Romania Liga I,2021/2022,2021-08-13 15:30:00,5,CFR Cluj,SSC Farul,1,0,1,['36'],[],1.56,3.65,6.0,2.25,1.62,2.35,1.57
35,1281990,Romania Liga I,2021/2022,2021-08-14 13:00:00,5,U Craiova 1948,Chindia Târgovişte,0,0,0,[],[],2.2,2.85,3.6,2.5,1.51,2.15,1.69
36,1281991,Romania Liga I,2021/2022,2021-08-14 15:30:00,5,UTA Arad,CS U Craiova,1,0,1,['70'],[],3.6,3.1,2.1,2.35,1.57,2.15,1.69
