Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2367217,Denmark 1st Division,2022/2023,2022-07-22 13:30:00,1,Vendsyssel,Hillerød,5,1,6,"['14', '30', '61', '70', '75']",['47'],1.75,3.7,4.75,1.85,1.95,1.8,1.91
2,2367218,Denmark 1st Division,2022/2023,2022-07-22 14:00:00,1,SønderjyskE,Fremad Amager,2,1,3,"['56', '76']",['90'],1.4,4.75,7.5,1.62,2.25,1.83,1.83
3,2367219,Denmark 1st Division,2022/2023,2022-07-23 10:00:00,1,Nykøbing,Fredericia,2,2,4,"['69', '70']","['6', '54']",3.2,3.7,2.05,1.54,2.45,1.5,2.5
4,2374172,Denmark 1st Division,2022/2023,2022-07-23 13:30:00,1,FC Helsingør,Vejle,0,6,6,[],"['15', '25', '59', '66', '69', '84']",2.25,3.4,3.2,1.85,1.95,1.67,2.1
5,2367220,Denmark 1st Division,2022/2023,2022-07-24 08:00:00,1,Næstved,Hvidovre,2,2,4,"['22', '90+3']","['31', '43']",2.75,3.3,2.38,1.83,1.95,1.62,2.2
6,2367221,Denmark 1st Division,2022/2023,2022-07-24 10:00:00,1,HB Køge,Hobro,0,0,0,[],[],2.01,2.95,3.0,2.05,1.7,1.73,2.0
7,2367222,Denmark 1st Division,2022/2023,2022-07-29 13:50:00,2,Hobro,FC Helsingør,1,0,1,['75'],[],3.1,3.5,2.25,1.75,2.05,1.62,2.2
8,2367223,Denmark 1st Division,2022/2023,2022-07-29 13:50:00,2,Fredericia,Næstved,0,1,1,[],['2'],1.62,4.33,4.5,1.5,2.5,1.53,2.38
9,2367224,Denmark 1st Division,2022/2023,2022-07-30 09:00:00,2,Hillerød,SønderjyskE,1,5,6,['15'],"['23', '33', '37', '73', '78']",4.2,3.5,1.7,1.7,2.05,1.83,1.83
10,2367225,Denmark 1st Division,2022/2023,2022-07-30 10:00:00,2,Nykøbing,Hvidovre,0,2,2,[],"['41', '81']",2.8,3.25,2.2,1.73,2.0,1.57,2.25
11,2374173,Denmark 1st Division,2022/2023,2022-07-30 11:00:00,2,Fremad Amager,Vejle,1,2,3,['85'],"['31', '77']",4.2,3.5,1.7,1.7,2.05,1.73,2.0
12,2367226,Denmark 1st Division,2022/2023,2022-07-31 10:00:00,2,HB Køge,Vendsyssel,1,2,3,['11'],"['20', '80']",2.7,3.3,2.4,1.89,1.91,1.62,2.2
13,2374179,Denmark 1st Division,2022/2023,2022-08-05 13:30:00,3,Hvidovre,Hillerød,3,1,4,"['11', '25', '59']",['56'],1.29,5.25,11.0,1.57,2.35,1.91,1.8
14,2374174,Denmark 1st Division,2022/2023,2022-08-05 14:00:00,3,FC Helsingør,Fredericia,3,2,5,"['36', '39', '74']","['45', '81']",1.91,3.8,3.75,1.62,2.25,1.57,2.25
15,2374176,Denmark 1st Division,2022/2023,2022-08-06 08:00:00,3,SønderjyskE,HB Køge,3,1,4,"['6', '25', '86']",['90+2'],1.46,4.72,6.99,1.67,2.14,1.83,1.83
16,2374175,Denmark 1st Division,2022/2023,2022-08-06 09:00:00,3,Vendsyssel,Fremad Amager,1,2,3,['14'],"['7', '17']",1.95,3.77,3.88,1.67,2.12,1.57,2.25
17,2374177,Denmark 1st Division,2022/2023,2022-08-07 08:00:00,3,Næstved,Hobro,2,0,2,"['21', '29']",[],2.0,3.3,3.3,1.88,1.87,1.67,2.1
18,2374178,Denmark 1st Division,2022/2023,2022-08-07 10:00:00,3,Vejle,Nykøbing,2,0,2,"['38', '82']",[],1.6,3.75,4.6,1.58,2.3,1.83,1.83
19,2374185,Denmark 1st Division,2022/2023,2022-08-11 13:00:00,4,Hillerød,HB Køge,0,2,2,[],"['7', '50']",5.75,4.2,1.57,1.62,2.25,1.67,2.1
20,2374180,Denmark 1st Division,2022/2023,2022-08-12 13:30:00,4,Fredericia,Vejle,0,1,1,[],['5'],3.75,3.8,1.91,1.65,2.2,1.57,2.25
21,2374182,Denmark 1st Division,2022/2023,2022-08-12 13:30:00,4,Fremad Amager,Næstved,0,0,0,[],[],2.75,3.6,2.45,1.67,2.15,1.53,2.38
22,2374183,Denmark 1st Division,2022/2023,2022-08-12 13:30:00,4,Hobro,SønderjyskE,0,3,3,[],"['6', '39', '49']",5.0,3.8,1.65,1.85,1.95,1.83,1.83
23,2374181,Denmark 1st Division,2022/2023,2022-08-13 08:00:00,4,FC Helsingør,Hvidovre,0,3,3,[],"['5', '65', '81']",2.13,3.35,2.83,1.6,2.1,1.62,2.2
24,2374184,Denmark 1st Division,2022/2023,2022-08-13 10:00:00,4,Nykøbing,Vendsyssel,1,3,4,['28'],"['12', '19', '47']",2.35,3.25,2.6,1.65,2.03,1.62,2.2
25,2374187,Denmark 1st Division,2022/2023,2022-08-16 13:30:00,5,SønderjyskE,FC Helsingør,0,4,4,[],"['10', '18', '33', '48']",1.57,4.33,5.25,1.57,2.35,1.62,2.2
26,2374188,Denmark 1st Division,2022/2023,2022-08-16 13:30:00,5,Hvidovre,Fremad Amager,5,1,6,"['13', '18', '23', '44', '55']",['69'],1.55,4.2,6.0,1.67,2.15,1.73,2.0
27,2374186,Denmark 1st Division,2022/2023,2022-08-16 14:00:00,5,HB Køge,Nykøbing,4,0,4,"['16', '49', '84', '90+2']",[],1.6,4.33,5.0,1.62,2.25,1.67,2.1
28,2374189,Denmark 1st Division,2022/2023,2022-08-16 14:00:00,5,Vendsyssel,Hobro,1,0,1,['15'],[],2.15,3.4,3.3,1.85,1.95,1.73,2.0
29,2374196,Denmark 1st Division,2022/2023,2022-08-17 13:00:00,5,Hillerød,Fredericia,2,1,3,"['82', '88']",['76'],5.25,4.0,1.62,1.53,2.4,1.57,2.25
30,2374190,Denmark 1st Division,2022/2023,2022-08-17 14:00:00,5,Vejle,Næstved,6,0,6,"['8', '35', '37', '42', '71', '89']",[],1.5,4.5,6.0,1.67,2.15,1.73,2.0
31,2374229,Denmark 1st Division,2022/2023,2022-08-19 13:30:00,6,Hvidovre,HB Køge,1,0,1,['90+1'],[],1.64,3.6,4.3,1.71,2.14,1.62,2.2
32,2374269,Denmark 1st Division,2022/2023,2022-08-19 14:00:00,6,FC Helsingør,Fremad Amager,4,0,4,"['26', '30', '52', '76']",[],1.5,4.1,4.9,1.62,2.3,1.67,2.1
33,2374280,Denmark 1st Division,2022/2023,2022-08-20 08:00:00,6,Vejle,SønderjyskE,2,1,3,"['45+1', '80']",['11'],2.0,3.6,3.75,1.73,2.08,1.62,2.2
34,2374293,Denmark 1st Division,2022/2023,2022-08-20 10:00:00,6,Hobro,Hillerød,1,1,2,['39'],['48'],1.57,4.1,5.1,1.76,2.07,1.73,2.0
35,2374244,Denmark 1st Division,2022/2023,2022-08-21 08:00:00,6,Næstved,Nykøbing,3,0,3,"['6', '11', '86']",[],1.8,3.75,4.33,1.8,2.0,1.73,2.0
36,2374211,Denmark 1st Division,2022/2023,2022-08-21 09:00:00,6,Fredericia,Vendsyssel,2,0,2,"['5', '73']",[],2.1,3.75,3.2,1.7,2.1,1.62,2.2
37,2374303,Denmark 1st Division,2022/2023,2022-08-26 13:30:00,7,Fremad Amager,Fredericia,3,3,6,"['38', '58', '63']","['35', '60', '76']",3.4,4.0,2.0,1.5,2.5,1.44,2.63
38,2374343,Denmark 1st Division,2022/2023,2022-08-26 14:00:00,7,Nykøbing,Hobro,1,1,2,['77'],['49'],3.2,3.6,2.15,1.8,2.0,1.67,2.1
39,2374367,Denmark 1st Division,2022/2023,2022-08-26 14:00:00,7,SønderjyskE,Næstved,1,1,2,['36'],['58'],1.57,4.33,5.5,1.6,2.3,1.67,2.1
40,2374315,Denmark 1st Division,2022/2023,2022-08-27 09:00:00,7,Hillerød,Vejle,0,2,2,[],"['39', '52']",10.0,5.0,1.33,1.62,2.25,2.0,1.73
41,2374329,Denmark 1st Division,2022/2023,2022-08-27 09:30:00,7,HB Køge,FC Helsingør,2,4,6,"['9', '68']","['36', '45+1', '49', '62']",3.0,3.6,2.25,1.62,2.25,1.53,2.38
42,2374356,Denmark 1st Division,2022/2023,2022-08-28 10:00:00,7,Vendsyssel,Hvidovre,1,1,2,['87'],['17'],2.95,3.25,2.2,1.73,2.0,1.62,2.2
43,2374441,Denmark 1st Division,2022/2023,2022-09-01 13:00:00,8,Hvidovre,Hobro,6,0,6,"['20', '42', '43', '47', '75', '78']",[],1.55,4.0,6.5,1.85,1.95,1.83,1.83
44,2374406,Denmark 1st Division,2022/2023,2022-09-02 13:30:00,8,Fremad Amager,Hillerød,1,0,1,['39'],[],2.1,3.75,3.25,1.7,2.1,1.57,2.25
45,2374393,Denmark 1st Division,2022/2023,2022-09-02 14:00:00,8,FC Helsingør,Nykøbing,1,0,1,['67'],[],1.25,5.75,12.0,1.4,2.88,1.83,1.83
46,2374430,Denmark 1st Division,2022/2023,2022-09-03 13:30:00,8,Vejle,HB Køge,1,2,3,['46'],"['57', '90+9']",1.4,5.0,7.0,1.65,2.2,1.83,1.83
47,2374419,Denmark 1st Division,2022/2023,2022-09-04 08:00:00,8,Næstved,Vendsyssel,3,0,3,"['36', '74', '81']",[],2.38,3.5,2.9,1.73,2.08,1.57,2.25
48,2374380,Denmark 1st Division,2022/2023,2022-09-04 09:00:00,8,Fredericia,SønderjyskE,1,3,4,['33'],"['3', '66', '71']",3.03,3.51,2.0,1.71,2.14,1.57,2.25
49,2374453,Denmark 1st Division,2022/2023,2022-09-09 14:00:00,9,HB Køge,Næstved,1,1,2,['45+1'],['52'],2.1,3.75,3.3,1.73,2.08,1.62,2.2
50,2374502,Denmark 1st Division,2022/2023,2022-09-09 14:00:00,9,SønderjyskE,Hvidovre,3,2,5,"['6', '46', '90']","['40', '90+4']",2.05,3.5,3.6,1.75,2.05,1.62,2.2
51,2374477,Denmark 1st Division,2022/2023,2022-09-10 09:00:00,9,Hillerød,FC Helsingør,0,2,2,[],"['72', '80']",6.0,4.33,1.5,1.57,2.35,1.67,2.1
52,2374490,Denmark 1st Division,2022/2023,2022-09-10 10:00:00,9,Nykøbing,Fremad Amager,0,3,3,[],"['57', '88', '90+3']",2.63,3.5,2.6,1.67,2.15,1.53,2.38
53,2374464,Denmark 1st Division,2022/2023,2022-09-11 09:00:00,9,Hobro,Fredericia,1,3,4,['87'],"['24', '64', '70']",2.56,3.44,2.57,1.86,1.98,1.57,2.25
