Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2267654,Australia Brisbane Premier League,2022,2022-03-18 08:30:00,3,The Gap,Pine Hills,1,4,5,['-1'],"['-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
2,2267655,Australia Brisbane Premier League,2022,2022-03-19 03:00:00,3,Newmarket,Mt Gravatt,2,2,4,"['-1', '-1']","['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
3,2267656,Australia Brisbane Premier League,2022,2022-03-19 04:00:00,3,Western Spirit,The Lakes,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
4,2267657,Australia Brisbane Premier League,2022,2022-03-20 03:00:00,3,Acacia Ridge,Toowong,1,3,4,['-1'],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
5,2267658,Australia Brisbane Premier League,2022,2022-03-20 05:15:00,3,Univ. Queensland,Bayside United,1,3,4,['-1'],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
6,2267659,Australia Brisbane Premier League,2022,2022-03-20 06:00:00,3,St George Willawong,Centenary Stormers,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0,0
7,2267660,Australia Brisbane Premier League,2022,2022-03-25 08:30:00,4,The Gap,Toowong,2,6,8,"['-1', '-1']","['-1', '-1', '-1', '-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
8,2267661,Australia Brisbane Premier League,2022,2022-03-26 06:00:00,4,Pine Hills,Western Spirit,9,0,9,"['-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0,0
9,2267662,Australia Brisbane Premier League,2022,2022-03-26 06:00:00,4,The Lakes,St George Willawong,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
10,2267663,Australia Brisbane Premier League,2022,2022-03-26 07:15:00,4,Univ. Queensland,Acacia Ridge,1,2,3,['-1'],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0
