Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1568105,South Korea K League 2,2022,2022-02-19 01:30:00,1,Gwangju,Gimpo Citizen,1,2,3,['88'],"['34', '70']",1.5,3.85,5.75,1.94,1.81,1.95,1.8
2,1568106,South Korea K League 2,2022,2022-02-19 04:00:00,1,Anyang,Jeonnam Dragons,1,0,1,['54'],[],2.15,3.0,3.3,2.28,1.6,2.05,1.72
3,1568107,South Korea K League 2,2022,2022-02-20 01:30:00,1,Ansan Greeners,Busan I'Park,1,1,2,['32'],['9'],2.88,2.98,2.29,2.09,1.66,1.9,1.83
4,1568108,South Korea K League 2,2022,2022-02-20 04:00:00,1,Gyeongnam,Seoul E-Land,0,1,1,[],['77'],2.71,2.96,2.42,2.25,1.57,1.9,1.83
5,1568109,South Korea K League 2,2022,2022-02-20 04:00:00,1,Bucheon 1995,Asan Mugunghwa,0,0,0,[],[],2.15,3.1,3.4,2.5,1.5,2.1,1.68
6,1568110,South Korea K League 2,2022,2022-02-26 01:30:00,2,Jeonnam Dragons,Gimpo Citizen,0,2,2,[],"['17', '80']",2.0,3.45,3.55,2.23,1.61,2.05,1.7
7,1568111,South Korea K League 2,2022,2022-02-26 04:00:00,2,Bucheon 1995,Ansan Greeners,2,1,3,"['60', '65']",['36'],2.55,3.05,2.85,2.48,1.5,2.05,1.7
8,1568112,South Korea K League 2,2022,2022-02-27 01:30:00,2,Anyang,Asan Mugunghwa,2,0,2,"['7', '78']",[],1.91,3.25,3.6,2.2,1.6,1.96,1.79
9,1568113,South Korea K League 2,2022,2022-02-27 04:00:00,2,Gwangju,Daejeon Citizen,2,0,2,"['31', '45']",[],1.95,3.1,3.7,2.15,1.61,1.93,1.83
10,1568115,South Korea K League 2,2022,2022-02-27 04:00:00,2,Gyeongnam,Busan I'Park,3,2,5,"['81', '90+1', '90+4']","['8', '20']",2.3,2.9,3.0,2.15,1.61,1.89,1.85
11,1568116,South Korea K League 2,2022,2022-03-05 01:30:00,3,Ansan Greeners,Seoul E-Land,0,1,1,[],['64'],3.16,3.1,2.17,2.14,1.63,1.95,1.76
12,1568117,South Korea K League 2,2022,2022-03-05 04:00:00,3,Busan I'Park,Daejeon Citizen,1,1,2,['90+1'],['71'],2.64,3.42,2.51,1.83,1.87,1.83,1.9
13,1568118,South Korea K League 2,2022,2022-03-06 01:30:00,3,Anyang,Gyeongnam,2,3,5,"['20', '23']","['7', '17', '71']",2.14,3.34,3.34,2.07,1.79,1.95,1.8
14,1568119,South Korea K League 2,2022,2022-03-06 04:00:00,3,Jeonnam Dragons,Asan Mugunghwa,0,0,0,[],[],2.1,3.2,3.6,2.37,1.53,2.1,1.68
15,1568120,South Korea K League 2,2022,2022-03-06 06:30:00,3,Bucheon 1995,Gimpo Citizen,1,0,1,['53'],[],2.95,3.1,2.25,2.15,1.61,2.1,1.67
16,1568121,South Korea K League 2,2022,2022-03-12 01:30:00,4,Ansan Greeners,Gwangju,0,2,2,[],"['17', '63']",3.74,3.06,2.1,2.25,1.55,2.06,1.71
17,1568122,South Korea K League 2,2022,2022-03-12 01:30:00,4,Gimpo Citizen,Seoul E-Land,2,2,4,"['23', '56']","['76', '81']",2.67,2.88,2.33,2.15,1.62,1.96,1.79
18,1568123,South Korea K League 2,2022,2022-03-12 04:00:00,4,Daejeon Citizen,Anyang,1,1,2,['89'],['41'],2.25,3.08,2.63,2.21,1.7,1.88,1.86
19,1568124,South Korea K League 2,2022,2022-03-13 01:30:00,4,Gyeongnam,Jeonnam Dragons,1,2,3,['4'],"['16', '27']",2.49,3.1,3.13,2.2,1.63,1.95,1.8
20,1568125,South Korea K League 2,2022,2022-03-13 04:00:00,4,Busan I'Park,Bucheon 1995,0,1,1,[],['87'],2.08,3.41,3.69,1.99,1.78,1.86,1.88
21,1568126,South Korea K League 2,2022,2022-03-15 07:00:00,5,Daejeon Citizen,Ansan Greeners,0,0,0,[],[],1.74,3.62,4.64,2.15,1.61,2.16,1.69
22,1568127,South Korea K League 2,2022,2022-03-15 07:30:00,5,Gimpo Citizen,Asan Mugunghwa,0,4,4,[],"['14', '38', '45+2', '70']",2.6,2.85,2.89,2.76,1.43,2.1,1.68
23,1568128,South Korea K League 2,2022,2022-03-16 07:00:00,5,Gwangju,Seoul E-Land,2,1,3,"['17', '34']",['39'],1.91,3.0,4.0,2.35,1.53,2.08,1.7
24,1568129,South Korea K League 2,2022,2022-03-16 07:00:00,5,Jeonnam Dragons,Bucheon 1995,2,1,3,"['27', '77']",['87'],1.85,3.0,4.2,2.4,1.5,2.19,1.63
25,1568130,South Korea K League 2,2022,2022-03-16 07:30:00,5,Anyang,Busan I'Park,1,0,1,['10'],[],2.1,3.0,3.3,2.1,1.65,1.96,1.79
26,1568131,South Korea K League 2,2022,2022-03-19 01:30:00,6,Seoul E-Land,Asan Mugunghwa,0,0,0,[],[],1.89,3.36,4.18,2.25,1.6,1.95,1.8
27,1568132,South Korea K League 2,2022,2022-03-19 04:00:00,6,Busan I'Park,Jeonnam Dragons,0,2,2,[],"['16', '68']",2.58,3.18,2.72,2.16,1.66,1.89,1.85
28,1568133,South Korea K League 2,2022,2022-03-20 01:30:00,6,Bucheon 1995,Gwangju,2,0,2,"['45+1', '68']",[],3.4,3.1,2.0,2.22,1.69,1.92,1.82
29,1568134,South Korea K League 2,2022,2022-03-20 04:00:00,6,Gimpo Citizen,Daejeon Citizen,1,2,3,['7'],"['6', '29']",3.22,3.15,2.3,2.17,1.65,1.89,1.85
30,1568135,South Korea K League 2,2022,2022-03-20 06:30:00,6,Ansan Greeners,Gyeongnam,2,2,4,"['86', '90+2']","['5', '56']",3.07,3.11,2.39,2.23,1.62,1.91,1.83
31,1568136,South Korea K League 2,2022,2022-03-26 01:30:00,7,Gwangju,Asan Mugunghwa,2,1,3,"['38', '87']",['73'],1.41,3.95,6.2,2.03,1.76,2.23,1.62
32,1568137,South Korea K League 2,2022,2022-03-26 04:00:00,7,Daejeon Citizen,Gyeongnam,4,1,5,"['5', '13', '30', '76']",['18'],2.08,3.25,3.05,2.0,1.72,1.85,1.91
33,1568138,South Korea K League 2,2022,2022-03-26 06:30:00,7,Jeonnam Dragons,Ansan Greeners,1,1,2,['77'],['22'],1.91,3.1,4.5,2.73,1.4,2.34,1.57
34,1568139,South Korea K League 2,2022,2022-03-27 01:00:00,7,Seoul E-Land,Anyang,0,0,0,[],[],2.4,3.0,2.9,2.23,1.62,1.88,1.88
35,1568140,South Korea K League 2,2022,2022-03-27 04:00:00,7,Busan I'Park,Gimpo Citizen,2,0,2,"['20', '73']",[],2.3,2.95,2.95,2.25,1.6,1.85,1.91
36,1568209,South Korea K League 2,2022,2022-04-02 01:30:00,8,Jeonnam Dragons,Seoul E-Land,1,1,2,['75'],['34'],2.4,2.9,2.85,2.55,1.45,2.05,1.71
37,1568142,South Korea K League 2,2022,2022-04-02 04:00:00,8,Anyang,Gimpo Citizen,3,2,5,"['10', '45+1', '64']","['41', '90+1']",1.53,3.5,5.5,2.1,1.65,2.16,1.65
38,1568143,South Korea K League 2,2022,2022-04-02 06:30:00,8,Bucheon 1995,Daejeon Citizen,2,1,3,"['46', '78']",['74'],2.62,3.0,2.5,2.06,1.68,1.67,2.1
39,1568144,South Korea K League 2,2022,2022-04-03 01:30:00,8,Gyeongnam,Gwangju,1,2,3,['40'],"['63', '89']",3.9,3.25,1.8,1.95,1.75,1.76,1.98
