Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1452378,Egypt Egyptian Premier League,2021/2022,2021-10-25 10:00:00,1,National Bank of Egypt,El Geish,3,0,3,"['4', '80', '90+6']",[],2.95,2.8,2.5,2.35,1.6,1.9,1.95
2,1452379,Egypt Egyptian Premier League,2021/2022,2021-10-25 12:30:00,1,Smouha SC,Al Ittihad,4,4,8,"['11', '18', '38', '53']","['50', '73', '89', '90+5']",2.5,2.9,2.85,2.25,1.64,1.95,1.9
3,1452380,Egypt Egyptian Premier League,2021/2022,2021-10-25 15:00:00,1,Coca-Cola,Pharco,1,0,1,['67'],[],2.6,2.9,2.6,2.18,1.63,1.91,1.8
4,1452381,Egypt Egyptian Premier League,2021/2022,2021-10-26 10:00:00,1,Al Mokawloon,El Sharqia Dokhan,1,0,1,['17'],[],2.2,3.0,3.0,2.25,1.62,1.91,1.8
5,1452382,Egypt Egyptian Premier League,2021/2022,2021-10-26 12:30:00,1,El Gounah,Ceramica Cleopatra,1,1,2,['48'],['36'],3.1,2.8,2.5,2.15,1.65,1.83,1.9
6,1452383,Egypt Egyptian Premier League,2021/2022,2021-10-26 15:00:00,1,ENPPI,Zamalek,0,2,2,[],"['45+7', '85']",1.4,4.18,7.0,1.95,1.89,2.21,1.62
7,1452384,Egypt Egyptian Premier League,2021/2022,2021-10-27 12:30:00,1,Pyramids FC,Misr Lel Makasa,2,1,3,"['44', '60']",['49'],1.35,4.5,7.25,1.71,2.1,2.0,1.76
8,1452385,Egypt Egyptian Premier League,2021/2022,2021-10-27 15:00:00,1,Ismaily SC,Al Ahly,0,4,4,[],"['21', '23', '32', '87']",7.75,4.45,1.34,1.86,1.88,2.25,1.64
9,1452386,Egypt Egyptian Premier League,2021/2022,2021-10-28 12:30:00,1,Ghazl El Mehalla,Al Masry,1,1,2,['9'],['49'],20.07,1.06,11.55,3.16,1.33,1.92,1.84
10,1452387,Egypt Egyptian Premier League,2021/2022,2021-10-30 12:30:00,2,Al Ittihad,Coca-Cola,3,2,5,"['8', '51', '65']","['42', '47']",1.83,3.4,3.6,2.17,1.64,1.96,1.79
11,1452388,Egypt Egyptian Premier League,2021/2022,2021-10-30 15:00:00,2,ENPPI,Al Mokawloon,3,2,5,"['6', '56', '70']","['84', '90+7']",2.35,2.8,3.0,2.3,1.6,1.9,1.9
12,1452389,Egypt Egyptian Premier League,2021/2022,2021-10-31 10:00:00,2,Misr Lel Makasa,El Gounah,2,0,2,"['46', '84']",[],3.21,2.89,2.59,2.15,1.66,1.83,1.9
13,1452390,Egypt Egyptian Premier League,2021/2022,2021-10-31 10:00:00,2,Ceramica Cleopatra,Ismaily SC,2,1,3,"['16', '72']",['30'],2.47,3.01,3.25,2.15,1.65,1.85,1.9
14,1452391,Egypt Egyptian Premier League,2021/2022,2021-10-31 12:30:00,2,Pharco,Pyramids FC,1,2,3,['90+6'],"['69', '85']",4.5,3.6,1.62,1.66,2.14,1.73,2.0
15,1452392,Egypt Egyptian Premier League,2021/2022,2021-10-31 12:30:00,2,El Geish,Zamalek,0,2,2,[],"['19', '63']",7.72,3.63,1.55,2.15,1.65,2.2,1.62
16,1452393,Egypt Egyptian Premier League,2021/2022,2021-10-31 15:00:00,2,Al Ahly,National Bank of Egypt,1,0,1,['62'],[],1.2,6.0,13.0,1.6,2.25,2.2,1.62
17,1452394,Egypt Egyptian Premier League,2021/2022,2021-11-01 12:30:00,2,Al Masry,Smouha SC,0,0,0,[],[],2.79,2.93,2.9,2.05,1.72,1.75,2.0
18,1452395,Egypt Egyptian Premier League,2021/2022,2021-11-01 15:00:00,2,El Sharqia Dokhan,Ghazl El Mehalla,2,3,5,"['35', '75']","['27', '32', '45+3']",2.75,3.0,2.4,2.42,1.59,2.0,1.76
19,1452396,Egypt Egyptian Premier League,2021/2022,2021-11-04 10:00:00,3,Misr Lel Makasa,Ceramica Cleopatra,0,0,0,[],[],3.95,3.0,2.0,1.99,1.74,1.74,2.1
20,1452397,Egypt Egyptian Premier League,2021/2022,2021-11-04 10:00:00,3,National Bank of Egypt,Ismaily SC,1,0,1,['70'],[],2.5,2.8,2.8,2.25,1.64,1.86,1.95
21,1452398,Egypt Egyptian Premier League,2021/2022,2021-11-04 12:30:00,3,Al Mokawloon,El Geish,1,1,2,['35'],['90+1'],2.65,2.95,2.75,2.35,1.55,1.95,1.83
22,1452399,Egypt Egyptian Premier League,2021/2022,2021-11-04 12:30:00,3,El Gounah,Pharco,1,0,1,['72'],[],2.45,2.9,2.7,2.18,1.64,1.92,1.84
23,1452400,Egypt Egyptian Premier League,2021/2022,2021-11-04 15:00:00,3,Pyramids FC,Al Ittihad,3,0,3,"['54', '60', '90+4']",[],1.64,3.5,4.7,1.9,1.86,1.86,1.95
24,1452401,Egypt Egyptian Premier League,2021/2022,2021-11-05 10:00:00,3,Smouha SC,El Sharqia Dokhan,3,0,3,"['39', '57', '80']",[],1.6,3.9,6.03,1.87,1.97,1.87,1.87
