Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2546916,Slovenia 2. SNL,2022/2023,2022-07-29 13:00:00,1,Beltinci,Rudar,2,0,2,"['59', '63']",[],3.75,4.0,1.67,1.75,2.05,1.6,2.2
2,2546921,Slovenia 2. SNL,2022/2023,2022-07-29 14:00:00,1,Krka,Brinje-Grosuplje,4,1,5,"['43', '45+2', '54', '58']",['65'],1.33,4.5,7.0,1.57,2.35,1.74,1.95
3,2546917,Slovenia 2. SNL,2022/2023,2022-07-30 12:30:00,1,Dekani,Bistrica,0,1,1,[],['82'],1.8,3.8,3.4,2.1,1.7,1.79,1.98
4,2546918,Slovenia 2. SNL,2022/2023,2022-07-30 12:30:00,1,Dob,Fužinar,3,1,4,"['24', '35', '78']",['64'],1.95,3.75,3.0,1.67,2.15,1.56,2.36
5,2546922,Slovenia 2. SNL,2022/2023,2022-07-30 12:30:00,1,Krško,Aluminij,1,3,4,['66'],"['2', '49', '54']",5.5,4.33,1.44,1.65,2.2,1.82,1.94
6,2546920,Slovenia 2. SNL,2022/2023,2022-07-30 13:00:00,1,NK Primorje,Nafta,0,3,3,[],"['37', '88', '90+3']",3.4,3.75,1.8,1.7,2.1,1.66,2.16
7,2546919,Slovenia 2. SNL,2022/2023,2022-07-31 12:30:00,1,Bilje,Triglav,2,0,2,"['73', '78']",[],3.75,4.0,1.67,1.7,2.1,1.7,2.1
8,2546923,Slovenia 2. SNL,2022/2023,2022-07-31 13:00:00,1,Ilirija,Rogaška,0,0,0,[],[],2.8,3.6,2.05,1.73,2.08,1.65,2.18
9,2546927,Slovenia 2. SNL,2022/2023,2022-08-05 15:00:00,2,Nafta,Krka,0,0,0,[],[],1.67,4.0,3.6,1.6,2.3,1.57,2.2
10,2546928,Slovenia 2. SNL,2022/2023,2022-08-05 15:00:00,2,Triglav,NK Primorje,1,2,3,['90+2'],"['12', '68']",1.5,4.0,5.0,1.73,2.08,1.8,1.9
11,2546925,Slovenia 2. SNL,2022/2023,2022-08-05 15:00:00,2,Aluminij,Ilirija,0,0,0,[],[],1.36,4.33,6.5,1.67,2.15,1.87,1.89
12,2546924,Slovenia 2. SNL,2022/2023,2022-08-06 12:30:00,2,Rudar,Rogaška,1,1,2,['2'],['54'],2.25,3.2,2.8,1.75,2.03,1.56,2.36
13,2546929,Slovenia 2. SNL,2022/2023,2022-08-06 12:30:00,2,Fužinar,Bilje,5,2,7,"['9', '12', '13', '59', '65']","['53', '89']",2.15,3.3,2.87,1.71,2.09,1.56,2.36
14,2546930,Slovenia 2. SNL,2022/2023,2022-08-06 12:30:00,2,Bistrica,Dob,1,1,2,['15'],['17'],2.3,3.5,2.5,1.6,2.1,1.51,2.48
15,2546926,Slovenia 2. SNL,2022/2023,2022-08-07 12:30:00,2,Brinje-Grosuplje,Krško,1,1,2,['13'],['14'],2.45,3.6,2.45,1.75,2.05,1.58,2.3
16,2546931,Slovenia 2. SNL,2022/2023,2022-08-07 12:30:00,2,Beltinci,Dekani,3,0,3,"['1', '79', '90+4']",[],2.05,3.4,3.0,1.9,1.9,1.68,2.13
17,2546937,Slovenia 2. SNL,2022/2023,2022-08-12 13:00:00,3,Krško,Nafta,1,3,4,['14'],"['2', '77', '90+3']",5.25,4.2,1.5,1.62,2.25,1.73,2.06
18,2546939,Slovenia 2. SNL,2022/2023,2022-08-13 12:30:00,3,Rogaška,Aluminij,0,1,1,[],['56'],2.38,3.6,2.4,1.62,2.25,1.56,2.36
19,2546933,Slovenia 2. SNL,2022/2023,2022-08-13 12:30:00,3,Dob,Beltinci,1,1,2,['63'],['4'],1.8,3.5,3.6,1.65,2.2,1.63,2.22
20,2546934,Slovenia 2. SNL,2022/2023,2022-08-13 12:30:00,3,Bilje,Bistrica,2,1,3,"['10', '29']",['61'],1.75,3.7,3.9,1.58,2.23,1.57,2.25
21,2546935,Slovenia 2. SNL,2022/2023,2022-08-13 12:30:00,3,NK Primorje,Fužinar,1,4,5,['69'],"['17', '28', '43', '64']",1.8,3.4,3.75,1.73,2.08,1.61,2.25
22,2546932,Slovenia 2. SNL,2022/2023,2022-08-14 12:30:00,3,Dekani,Rudar,1,1,2,['85'],['12'],2.8,3.4,2.15,1.8,2.0,1.66,2.16
23,2546936,Slovenia 2. SNL,2022/2023,2022-08-14 12:30:00,3,Krka,Triglav,2,0,2,"['1', '6']",[],1.73,3.75,3.8,1.62,2.25,1.64,2.2
24,2546938,Slovenia 2. SNL,2022/2023,2022-08-14 12:30:00,3,Ilirija,Brinje-Grosuplje,1,1,2,['42'],['63'],1.67,3.6,4.2,1.8,2.0,1.7,2.1
25,2546942,Slovenia 2. SNL,2022/2023,2022-08-19 15:00:00,4,Nafta,Ilirija,3,0,3,"['21', '86', '87']",[],1.4,4.5,5.5,1.65,2.2,1.8,1.96
26,2546943,Slovenia 2. SNL,2022/2023,2022-08-19 15:00:00,4,Triglav,Krško,2,2,4,"['8', '61']","['38', '86']",1.36,5.0,5.5,1.8,2.0,2.07,1.72
27,2546944,Slovenia 2. SNL,2022/2023,2022-08-20 12:00:00,4,Fužinar,Krka,1,3,4,['80'],"['43', '60', '63']",2.88,3.75,2.05,1.62,2.25,1.53,2.43
28,2546945,Slovenia 2. SNL,2022/2023,2022-08-20 12:00:00,4,Bistrica,NK Primorje,0,0,0,[],[],2.4,3.25,2.55,1.62,2.25,1.55,2.38
29,2546946,Slovenia 2. SNL,2022/2023,2022-08-20 12:00:00,4,Beltinci,Bilje,2,4,6,"['55', '64']","['18', '72', '78', '90+4']",2.6,3.2,2.37,1.7,2.05,1.67,2.14
30,2546941,Slovenia 2. SNL,2022/2023,2022-08-21 12:00:00,4,Brinje-Grosuplje,Rogaška,0,1,1,[],['50'],2.55,3.25,2.38,1.75,2.05,1.61,2.25
31,2546947,Slovenia 2. SNL,2022/2023,2022-08-21 12:00:00,4,Dekani,Dob,2,2,4,"['1', '67']","['50', '81']",2.45,3.25,2.45,1.85,1.95,1.65,2.18
32,2546940,Slovenia 2. SNL,2022/2023,2022-08-21 15:15:00,4,Rudar,Aluminij,0,1,1,[],['38'],2.42,3.25,2.32,1.78,2.05,1.61,2.25
33,2546954,Slovenia 2. SNL,2022/2023,2022-08-26 12:00:00,5,Rogaška,Nafta,3,3,6,"['19', '43', '85']","['39', '74', '90+2']",3.8,3.3,1.8,1.62,2.25,1.58,2.32
34,2546955,Slovenia 2. SNL,2022/2023,2022-08-26 14:00:00,5,Aluminij,Brinje-Grosuplje,1,0,1,['18'],[],1.26,5.6,6.8,1.33,2.89,1.7,2.1
