Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2604439,Spain Segunda División,2022/2023,2022-08-12 16:00:00,1,Levante UD,SD Huesca,0,0,0,[],[],1.73,3.3,4.33,1.95,1.85,2.0,1.73
2,2604432,Spain Segunda División,2022/2023,2022-08-13 12:00:00,1,SD Eibar,CD Tenerife,2,1,3,"['56', '85']",['50'],2.03,3.15,3.85,2.47,1.48,2.1,1.67
3,2604434,Spain Segunda División,2022/2023,2022-08-13 14:00:00,1,Mirandés,Sporting Gijón,1,1,2,['27'],['34'],2.81,3.1,2.55,2.03,1.7,1.83,1.83
4,2604436,Spain Segunda División,2022/2023,2022-08-13 16:00:00,1,Leganés,Deportivo Alavés,1,2,3,['68'],"['20', '75']",2.6,3.1,2.76,2.27,1.56,1.91,1.8
5,2604433,Spain Segunda División,2022/2023,2022-08-13 18:00:00,1,UD Las Palmas,Real Zaragoza,0,0,0,[],[],1.95,3.3,3.93,2.23,1.58,2.05,1.7
6,2604435,Spain Segunda División,2022/2023,2022-08-14 12:30:00,1,Racing Santander,Villarreal II,0,2,2,[],"['90+2', '90+6']",2.07,3.02,3.35,2.4,1.5,2.25,1.57
7,2604438,Spain Segunda División,2022/2023,2022-08-14 14:30:00,1,UD Ibiza,Granada CF,0,2,2,[],"['50', '73']",2.95,3.05,2.32,2.0,1.7,1.83,1.83
8,2604430,Spain Segunda División,2022/2023,2022-08-14 17:00:00,1,Burgos CF,Málaga CF,1,0,1,['62'],[],2.26,2.9,3.2,2.55,1.45,2.2,1.62
9,2604437,Spain Segunda División,2022/2023,2022-08-15 12:30:00,1,Real Oviedo,FC Andorra,0,1,1,[],['90+5'],1.67,3.3,5.0,2.15,1.61,2.1,1.67
10,2604440,Spain Segunda División,2022/2023,2022-08-15 14:30:00,1,CD Lugo,Albacete Balompié,1,2,3,['17'],"['43', '82']",2.05,2.9,3.5,2.3,1.53,2.0,1.73
11,2604431,Spain Segunda División,2022/2023,2022-08-15 17:00:00,1,FC Cartagena,SD Ponferradina,2,3,5,"['35', '88']","['7', '51', '61']",2.1,2.9,3.3,2.3,1.53,2.0,1.73
12,2604446,Spain Segunda División,2022/2023,2022-08-19 15:00:00,2,Villarreal II,SD Eibar,2,2,4,"['38', '45+2']","['15', '89']",2.67,3.05,2.39,2.28,1.58,2.1,1.7
13,2604441,Spain Segunda División,2022/2023,2022-08-19 17:00:00,2,Deportivo Alavés,Mirandés,1,0,1,['43'],[],1.67,3.45,5.0,2.05,1.73,2.02,1.76
14,2604444,Spain Segunda División,2022/2023,2022-08-20 12:30:00,2,Sporting Gijón,FC Andorra,4,1,5,"['22', '59', '72', '89']",['90+4'],1.75,3.45,4.9,2.28,1.6,2.05,1.7
15,2604450,Spain Segunda División,2022/2023,2022-08-20 14:30:00,2,Real Zaragoza,Levante UD,0,0,0,[],[],3.0,3.1,2.47,2.28,1.58,1.98,1.78
16,2604443,Spain Segunda División,2022/2023,2022-08-20 14:30:00,2,Albacete Balompié,Burgos CF,0,0,0,[],[],2.15,3.0,3.8,2.59,1.44,2.15,1.67
17,2604442,Spain Segunda División,2022/2023,2022-08-20 17:00:00,2,Granada CF,Racing Santander,2,0,2,"['67', '90+1']",[],1.5,4.15,6.5,1.88,1.88,2.07,1.72
18,2604448,Spain Segunda División,2022/2023,2022-08-21 12:30:00,2,Real Oviedo,Leganés,1,0,1,['80'],[],2.13,2.9,3.5,2.69,1.41,2.2,1.62
