League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Bosnia and Herzegovina First League RS,2022/2023,2022-08-17 15:00:00,3,Radnik Bijeljina,Ljubić Prnjavor,2,0,2,"['-1', '-1']",[],1.4,4.75,5.8,2.35,1.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-20 12:00:00,4,Slavija,Ljubić Prnjavor,4,0,4,"['-1', '-1', '-1', '-1']",[],1.6,3.49,3.82,1.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-20 12:00:00,4,Željezničar Banja Luka,Famos Vojkovići,2,1,3,"['41', '44']",['25'],1.67,3.6,4.2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-20 12:00:00,4,Rudar Prijedor,Sutjeska Foča,1,1,2,['-1'],['-1'],1.97,3.45,3.5,1.61,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-20 12:00:00,4,Zvijezda '09 Brgule,Laktasi,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-21 12:00:00,4,Sloboda Mrkonjić Grad,Tekstilac Derventa,1,1,2,['4'],['70'],1.65,3.6,4.33,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-21 12:00:00,4,Podrinje Janja,Krupa na Vrbasu,0,4,4,[],"['9', '59', '61', '84']",6.5,4.0,1.4,1.85,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina First League RS,2022/2023,2022-08-21 12:00:00,4,Sloboda Novi Grad,Kozara Gradiška,3,0,3,"['-1', '-1', '-1']",[],1.17,5.74,11.17,1.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-21 15:30:00,4,Modriča,Omarska,0,1,1,[],['4501'],1.65,3.5,4.5,2.08,1.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-23 12:00:00,4,Drina Zvornik,Radnik Bijeljina,0,1,1,[],['-1'],2.1,3.5,2.88,2.05,1.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Tekstilac Derventa,Zvijezda '09 Brgule,0,2,2,[],"['-1', '-1']",2.85,3.7,2.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Famos Vojkovići,Rudar Prijedor,0,2,2,[],"['-1', '-1']",1.77,3.45,4.1,1.98,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Ljubić Prnjavor,Drina Zvornik,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",1.33,5.25,6.75,1.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Laktasi,Podrinje Janja,3,1,4,"['-1', '-1', '-1']",['-1'],1.53,4.3,4.9,1.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Kozara Gradiška,Modriča,3,0,3,"['-1', '-1', '-1']",[],1.47,4.0,6.0,1.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 12:00:00,5,Krupa na Vrbasu,Sloboda Novi Grad,0,1,1,[],['65'],1.83,3.5,3.5,2.05,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 14:00:00,5,Sutjeska Foča,Sloboda Mrkonjić Grad,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",1.35,4.8,8.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-27 15:00:00,5,Radnik Bijeljina,Željezničar Banja Luka,4,1,5,"['5', '46', '64', '68']",['53'],1.23,4.37,7.79,1.79,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-28 12:00:00,5,Omarska,Slavija,2,2,4,"['57', '76']","['9', '50']",4.0,3.5,1.8,1.9,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-08-31 12:00:00,1,Famos Vojkovići,Radnik Bijeljina,2,0,2,"['-1', '-1']",[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-02 11:30:00,6,Željezničar Banja Luka,Ljubić Prnjavor,4,1,5,"['7', '63', '69', '87']",['35'],1.71,3.65,4.5,1.6,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-02 11:30:00,6,Zvijezda '09 Brgule,Sutjeska Foča,3,1,4,"['9', '38', '74']",['77'],1.98,3.3,3.65,1.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-03 11:30:00,6,Sloboda Novi Grad,Laktasi,0,1,1,[],['69'],1.63,3.8,4.4,1.69,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-03 11:30:00,6,Podrinje Janja,Tekstilac Derventa,2,0,2,"['44', '90']",[],2.05,3.45,3.1,2.11,2.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-03 11:30:00,6,Rudar Prijedor,Radnik Bijeljina,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-03 11:30:00,6,Slavija,Drina Zvornik,1,0,1,['53'],[],1.5,3.95,5.5,1.73,1.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-03 15:00:00,6,Modriča,Krupa na Vrbasu,0,7,7,[],"['-1', '-1', '-1', '-1', '-1', '-1', '-1']",2.85,3.75,2.16,1.56,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina First League RS,2022/2023,2022-09-04 11:30:00,6,Omarska,Kozara Gradiška,1,2,3,['2'],"['79', '82']",1.73,4.05,3.95,1.87,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-04 11:30:00,6,Sloboda Mrkonjić Grad,Famos Vojkovići,3,1,4,"['29', '36', '62']",['66'],1.97,3.6,3.4,1.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Famos Vojkovići,Zvijezda '09 Brgule,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Drina Zvornik,Željezničar Banja Luka,4,1,5,"['3', '10', '23', '63']",['27'],2.5,3.0,2.6,1.7,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Ljubić Prnjavor,Rudar Prijedor,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Laktasi,Modriča,7,0,7,"['-1', '-1', '-1', '-1', '-1', '-1', '-1']",[],1.82,3.5,3.68,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Kozara Gradiška,Slavija,0,3,3,[],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Krupa na Vrbasu,Omarska,6,0,6,"['10', '13', '17', '73', '76', '90']",[],1.1,9.0,16.0,1.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 11:00:00,7,Tekstilac Derventa,Sloboda Novi Grad,1,1,2,['72'],['9005'],3.26,3.3,2.02,1.95,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 14:00:00,7,Sutjeska Foča,Podrinje Janja,3,0,3,"['10', '79', '9005']",[],1.25,5.25,9.0,1.57,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-10 14:00:00,7,Radnik Bijeljina,Sloboda Mrkonjić Grad,3,1,4,"['4501', '56', '59']",['66'],1.2,6.0,9.5,1.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Modriča,Tekstilac Derventa,0,3,3,[],"['-1', '-1', '-1']",1.42,3.93,6.22,2.18,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Kozara Gradiška,Krupa na Vrbasu,2,2,4,"['37', '40']","['18', '66']",6.0,4.33,1.4,1.67,1.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Slavija,Željezničar Banja Luka,1,0,1,['80'],[],1.4,4.0,6.5,1.48,1.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Rudar Prijedor,Drina Zvornik,3,1,4,"['-1', '-1', '-1']",['-1'],1.29,4.52,7.94,2.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Zvijezda '09 Brgule,Radnik Bijeljina,3,0,3,"['-1', '-1', '-1']",[],1.75,3.37,3.99,2.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Podrinje Janja,Famos Vojkovići,0,1,1,[],['75'],1.57,4.0,4.33,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-17 11:00:00,8,Sloboda Novi Grad,Sutjeska Foča,2,0,2,"['-1', '-1']",[],1.45,3.88,5.83,2.02,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-18 11:00:00,8,Sloboda Mrkonjić Grad,Ljubić Prnjavor,2,1,3,"['36', '83']",['11'],2.25,3.74,2.5,1.53,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-18 11:00:00,8,Omarska,Laktasi,4,8,12,"['-1', '-1', '-1', '-1']","['-1', '-1', '-1', '-1', '-1', '-1', '-1', '-1']",4.54,4.0,1.59,1.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina First League RS,2022/2023,2022-09-23 13:00:00,9,Radnik Bijeljina,Podrinje Janja,2,0,2,"['7', '20']",[],1.25,4.75,9.0,1.53,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Ljubić Prnjavor,Zvijezda '09 Brgule,0,3,3,[],"['-1', '-1', '-1']",3.7,3.95,1.79,1.88,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Drina Zvornik,Sloboda Mrkonjić Grad,4,1,5,"['10', '49', '76', '83']",['21'],1.44,4.2,6.0,2.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Famos Vojkovići,Sloboda Novi Grad,0,1,1,[],['-1'],3.5,3.25,1.93,1.78,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Željezničar Banja Luka,Rudar Prijedor,1,0,1,['32'],[],2.1,3.5,2.8,1.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Tekstilac Derventa,Omarska,3,1,4,"['-1', '-1', '-1']",['-1'],1.58,4.0,5.0,2.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Laktasi,Kozara Gradiška,2,0,2,"['-1', '-1']",[],1.38,4.4,6.4,1.56,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 11:00:00,9,Krupa na Vrbasu,Slavija,3,1,4,"['10', '16', '27']",['19'],1.57,3.8,4.75,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-24 13:00:00,9,Sutjeska Foča,Modriča,3,0,3,"['15', '68', '74']",[],1.06,13.0,29.0,1.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-09-28 10:30:00,2,Slavija,Radnik Bijeljina,0,0,0,[],[],1.81,3.5,4.15,1.91,1.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Krupa na Vrbasu,Laktasi,3,1,4,"['-1', '-1', '-1']",['-1'],1.45,4.7,5.0,1.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Kozara Gradiška,Tekstilac Derventa,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Omarska,Sutjeska Foča,2,1,3,"['-1', '-1']",['-1'],3.46,3.97,1.73,1.72,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Modriča,Famos Vojkovići,0,0,0,[],[],2.52,3.75,2.19,1.64,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Podrinje Janja,Ljubić Prnjavor,1,2,3,['73'],"['52', '68']",2.3,3.7,2.5,1.6,1.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Zvijezda '09 Brgule,Drina Zvornik,5,1,6,"['41', '50', '69', '77', '89']",['63'],1.55,4.2,4.6,1.5,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Sloboda Mrkonjić Grad,Željezničar Banja Luka,0,1,1,[],['-1'],4.0,3.2,1.92,2.16,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-01 10:30:00,10,Slavija,Rudar Prijedor,3,2,5,"['-1', '-1', '-1']","['-1', '-1']",1.91,3.84,2.97,2.13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Ljubić Prnjavor,Sloboda Novi Grad,0,1,1,[],['-1'],4.0,3.35,1.88,1.98,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Drina Zvornik,Podrinje Janja,2,1,3,"['-1', '-1']",['-1'],1.92,4.0,3.2,1.57,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Željezničar Banja Luka,Zvijezda '09 Brgule,1,0,1,['4503'],[],7.0,4.2,1.36,1.73,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Famos Vojkovići,Omarska,1,1,2,['66'],['30'],1.4,5.0,5.0,1.53,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Rudar Prijedor,Sloboda Mrkonjić Grad,0,3,3,[],"['-1', '-1', '-1']",2.04,3.25,3.55,1.89,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Tekstilac Derventa,Krupa na Vrbasu,0,2,2,[],"['-1', '-1']",4.0,3.6,1.81,1.79,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 10:00:00,11,Laktasi,Slavija,2,0,2,"['9', '42']",[],1.4,4.5,5.75,1.53,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 12:00:00,11,Radnik Bijeljina,Modriča,3,0,3,"['6', '20', '76']",[],1.06,11.0,41.0,1.36,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-05 12:30:00,11,Sutjeska Foča,Kozara Gradiška,3,2,5,"['18', '40', '87']","['1', '59']",1.4,4.75,5.25,1.7,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Krupa na Vrbasu,Sutjeska Foča,5,1,6,"['-1', '-1', '-1', '-1', '-1']",['-1'],1.17,6.5,11.0,1.36,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Kozara Gradiška,Famos Vojkovići,1,0,1,['22'],[],1.67,3.6,4.2,2.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina First League RS,2022/2023,2022-10-08 10:00:00,12,Modriča,Ljubić Prnjavor,3,0,3,"['-1', '-1', '-1']",[],2.01,3.62,2.89,1.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
