Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1268189,Denmark Superliga,2021/2022,2021-07-16 14:00:00,1,Midtjylland,OB,1,2,3,['59'],"['15', '90+1']",1.95,3.55,3.9,1.8,2.0,1.71,2.1
2,1268190,Denmark Superliga,2021/2022,2021-07-18 09:00:00,1,Nordsjælland,Viborg,1,2,3,['14'],"['41', '57']",2.2,3.7,3.0,1.62,2.25,1.56,2.35
3,1268191,Denmark Superliga,2021/2022,2021-07-18 09:00:00,1,Vejle,Randers,0,2,2,[],"['26', '31']",3.3,3.4,2.15,1.91,1.87,1.77,2.0
4,1268192,Denmark Superliga,2021/2022,2021-07-18 11:00:00,1,København,AaB,2,2,4,"['38', '47']","['37', '69']",1.7,4.1,4.7,1.65,2.1,1.74,2.0
5,1268193,Denmark Superliga,2021/2022,2021-07-18 14:00:00,1,AGF,Brøndby,1,1,2,['10'],['41'],2.45,3.2,3.0,1.91,1.83,1.74,2.05
6,1268194,Denmark Superliga,2021/2022,2021-07-19 14:00:00,1,Silkeborg,SønderjyskE,0,0,0,[],[],2.0,3.55,3.6,1.87,1.91,1.77,2.0
7,1268195,Denmark Superliga,2021/2022,2021-07-24 13:00:00,2,AaB,Midtjylland,0,1,1,[],['28'],2.6,3.45,2.65,1.8,1.95,1.69,2.1
8,1268196,Denmark Superliga,2021/2022,2021-07-25 09:00:00,2,Nordsjælland,AGF,0,0,0,[],[],2.95,3.75,2.2,1.67,2.15,1.61,2.25
9,1268197,Denmark Superliga,2021/2022,2021-07-25 09:00:00,2,Randers,OB,1,1,2,['33'],['15'],2.05,3.5,3.55,1.91,1.87,1.8,1.95
10,1268198,Denmark Superliga,2021/2022,2021-07-25 11:00:00,2,København,Silkeborg,0,0,0,[],[],1.5,4.0,5.25,1.5,2.4,1.77,2.0
11,1268199,Denmark Superliga,2021/2022,2021-07-25 13:00:00,2,Brøndby,Viborg,1,1,2,['21'],['68'],1.83,3.65,4.25,1.74,2.05,1.69,2.1
12,1268200,Denmark Superliga,2021/2022,2021-07-26 14:00:00,2,SønderjyskE,Vejle,1,0,1,['80'],[],2.45,3.3,2.9,2.0,1.77,1.8,1.95
13,1268201,Denmark Superliga,2021/2022,2021-07-31 11:00:00,3,Viborg,Midtjylland,0,2,2,[],"['71', '77']",3.89,3.35,1.74,1.84,1.77,1.71,2.1
14,1268202,Denmark Superliga,2021/2022,2021-08-01 09:00:00,3,AGF,Randers,1,2,3,['50'],"['27', '54']",2.95,3.3,2.4,2.0,1.77,1.83,1.95
15,1268203,Denmark Superliga,2021/2022,2021-08-01 09:00:00,3,Silkeborg,AaB,0,0,0,[],[],2.65,3.3,2.7,1.95,1.83,1.74,2.0
16,1268204,Denmark Superliga,2021/2022,2021-08-01 11:00:00,3,Vejle,Brøndby,2,2,4,"['35', '55']","['3', '81']",3.2,3.3,2.2,1.8,1.91,1.67,2.15
17,1268205,Denmark Superliga,2021/2022,2021-08-01 13:00:00,3,OB,København,0,2,2,[],"['12', '57']",2.75,3.4,2.5,1.71,2.1,1.59,2.25
18,1268206,Denmark Superliga,2021/2022,2021-08-02 14:00:00,3,SønderjyskE,Nordsjælland,0,2,2,[],"['45', '85']",2.25,3.4,3.05,1.8,2.0,1.69,2.15
19,1268207,Denmark Superliga,2021/2022,2021-08-06 13:30:00,4,Silkeborg,Viborg,4,1,5,"['43', '69', '78', '90+4']",['84'],2.35,3.35,2.9,1.8,2.0,1.65,2.2
20,1268208,Denmark Superliga,2021/2022,2021-08-06 15:30:00,4,Midtjylland,Vejle,4,1,5,"['35', '57', '75', '80']",['51'],1.54,4.2,5.75,1.71,2.1,1.83,1.95
21,1268209,Denmark Superliga,2021/2022,2021-08-08 09:00:00,4,Randers,SønderjyskE,1,0,1,['9'],[],1.62,3.75,5.5,1.95,1.8,2.0,1.77
22,1268210,Denmark Superliga,2021/2022,2021-08-08 11:00:00,4,København,Brøndby,4,2,6,"['12', '35', '69', '81']","['26', '47']",1.82,3.65,3.85,1.65,2.1,1.67,2.2
23,1268211,Denmark Superliga,2021/2022,2021-08-08 13:00:00,4,AaB,AGF,2,0,2,"['32', '51']",[],2.33,3.2,2.95,1.9,1.8,1.75,2.0
24,1268212,Denmark Superliga,2021/2022,2021-08-09 14:00:00,4,Nordsjælland,OB,3,1,4,"['2', '73', '90']",['46'],2.75,3.5,2.4,1.67,2.15,1.59,2.3
25,1268215,Denmark Superliga,2021/2022,2021-08-13 12:30:00,5,SønderjyskE,Midtjylland,0,2,2,[],"['4', '88']",5.5,3.65,1.65,1.95,1.8,2.0,1.8
26,1268213,Denmark Superliga,2021/2022,2021-08-13 14:15:00,5,Viborg,Randers,1,2,3,['35'],"['25', '36']",3.35,3.25,2.15,1.91,1.87,1.8,1.95
27,1268214,Denmark Superliga,2021/2022,2021-08-13 16:00:00,5,Brøndby,Nordsjælland,0,1,1,[],['49'],2.35,3.55,2.75,1.65,2.2,1.57,2.35
28,1268216,Denmark Superliga,2021/2022,2021-08-15 11:00:00,5,OB,Silkeborg,1,1,2,['50'],['82'],2.1,3.4,3.35,1.83,1.95,1.69,2.15
29,1268217,Denmark Superliga,2021/2022,2021-08-15 13:00:00,5,AGF,København,1,3,4,['57'],"['21', '45+3', '59']",3.4,3.5,2.05,1.75,2.05,1.62,2.2
30,1268218,Denmark Superliga,2021/2022,2021-08-16 14:00:00,5,Vejle,AaB,0,1,1,[],['33'],3.25,3.45,2.1,1.77,2.0,1.71,2.1
31,1268220,Denmark Superliga,2021/2022,2021-08-20 14:00:00,6,Midtjylland,Silkeborg,3,0,3,"['5', '45+1', '62']",[],1.5,4.35,6.0,1.59,2.3,1.74,2.05
32,1268219,Denmark Superliga,2021/2022,2021-08-21 13:00:00,6,OB,Brøndby,2,2,4,"['55', '84']","['4', '43']",2.33,3.16,2.76,1.77,2.03,1.71,2.1
33,1268221,Denmark Superliga,2021/2022,2021-08-22 09:00:00,6,Randers,AaB,1,1,2,['24'],['19'],2.4,3.3,2.8,1.95,1.83,1.77,2.0
34,1268222,Denmark Superliga,2021/2022,2021-08-22 11:00:00,6,København,SønderjyskE,2,0,2,"['49', '72']",[],1.29,5.5,10.0,1.62,2.25,2.05,1.74
35,1268223,Denmark Superliga,2021/2022,2021-08-22 13:00:00,6,Viborg,AGF,2,0,2,"['16', '26']",[],2.5,3.15,2.8,1.8,2.0,1.65,2.2
36,1268224,Denmark Superliga,2021/2022,2021-08-23 14:00:00,6,Nordsjælland,Vejle,3,1,4,"['3', '20', '90+2']",['59'],1.71,3.8,4.4,1.62,2.25,1.62,2.25
37,1268225,Denmark Superliga,2021/2022,2021-08-27 14:00:00,7,AaB,Nordsjælland,2,1,3,"['13', '49']",['1'],2.15,3.35,3.25,1.74,2.05,1.65,2.2
38,1268226,Denmark Superliga,2021/2022,2021-08-29 09:00:00,7,SønderjyskE,Viborg,2,2,4,"['26', '66']","['31', '57']",3.5,3.35,2.05,1.91,1.83,1.8,1.95
39,1268227,Denmark Superliga,2021/2022,2021-08-29 09:00:00,7,Silkeborg,Randers,2,1,3,"['26', '49']",['53'],2.55,3.5,2.55,1.71,2.1,1.62,2.25
40,1268228,Denmark Superliga,2021/2022,2021-08-29 11:00:00,7,Vejle,København,0,4,4,[],"['18', '24', '54', '77']",7.25,4.85,1.38,1.59,2.3,1.8,1.95
41,1268229,Denmark Superliga,2021/2022,2021-08-29 13:00:00,7,AGF,OB,2,2,4,"['3', '16']","['1', '90+1']",2.2,2.7,3.29,1.86,1.74,1.7,2.05
42,1268230,Denmark Superliga,2021/2022,2021-08-29 15:00:00,7,Brøndby,Midtjylland,2,0,2,"['54', '66']",[],3.1,3.45,2.2,1.74,2.05,1.65,2.2
43,1268232,Denmark Superliga,2021/2022,2021-09-10 13:00:00,8,Midtjylland,Nordsjælland,2,0,2,"['47', '77']",[],1.42,4.85,6.75,1.54,2.4,1.77,2.0
44,1268231,Denmark Superliga,2021/2022,2021-09-10 15:00:00,8,Brøndby,Silkeborg,1,1,2,['39'],['20'],1.87,3.65,3.85,1.62,2.25,1.59,2.3
45,1268235,Denmark Superliga,2021/2022,2021-09-12 09:00:00,8,Viborg,AaB,2,3,5,"['10', '83']","['44', '53', '86']",2.25,3.55,2.95,1.65,2.2,1.57,2.35
46,1268236,Denmark Superliga,2021/2022,2021-09-12 11:00:00,8,Randers,København,0,2,2,[],"['12', '46']",3.7,3.65,1.91,1.71,2.1,1.69,2.1
47,1268233,Denmark Superliga,2021/2022,2021-09-12 13:00:00,8,AGF,Vejle,1,0,1,['60'],[],1.82,3.4,4.5,1.97,1.83,2.1,1.71
48,1268234,Denmark Superliga,2021/2022,2021-09-13 14:00:00,8,OB,SønderjyskE,2,1,3,"['30', '39']",['44'],1.71,3.8,4.4,1.69,2.15,1.69,2.15
49,1268238,Denmark Superliga,2021/2022,2021-09-17 14:00:00,9,AaB,OB,2,0,2,"['70', '84']",[],1.95,3.55,3.65,1.65,2.2,1.59,2.3
50,1268239,Denmark Superliga,2021/2022,2021-09-19 09:00:00,9,Vejle,Viborg,1,1,2,['36'],['14'],3.8,3.7,1.87,1.67,2.15,1.67,2.15
51,1268240,Denmark Superliga,2021/2022,2021-09-19 09:00:00,9,Randers,Nordsjælland,3,2,5,"['8', '24', '34']","['9', '44']",2.4,3.35,2.85,1.71,2.1,1.61,2.3
52,1268241,Denmark Superliga,2021/2022,2021-09-19 11:00:00,9,SønderjyskE,Brøndby,1,0,1,['90+1'],[],3.3,3.65,2.05,1.62,2.25,1.57,2.35
53,1268237,Denmark Superliga,2021/2022,2021-09-19 13:00:00,9,København,Midtjylland,0,1,1,[],['47'],1.95,3.45,3.65,1.77,2.0,1.74,2.05
54,1268242,Denmark Superliga,2021/2022,2021-09-20 14:00:00,9,Silkeborg,AGF,0,2,2,[],"['71', '73']",2.5,3.4,2.7,1.71,2.1,1.61,2.3
55,1268244,Denmark Superliga,2021/2022,2021-09-26 09:00:00,10,Midtjylland,Randers,1,0,1,['17'],[],1.57,4.1,5.25,1.74,2.05,1.83,1.95
56,1268248,Denmark Superliga,2021/2022,2021-09-26 09:00:00,10,Viborg,OB,1,1,2,['7'],['62'],2.2,3.45,3.1,1.67,2.15,1.57,2.35
57,1268246,Denmark Superliga,2021/2022,2021-09-26 11:00:00,10,Nordsjælland,København,1,5,6,['52'],"['19', '49', '56', '64', '80']",4.1,4.0,1.74,1.59,2.3,1.62,2.25
58,1268243,Denmark Superliga,2021/2022,2021-09-26 13:00:00,10,Brøndby,AaB,2,1,3,"['49', '76']",['27'],2.2,3.2,2.87,1.85,1.95,1.74,2.05
59,1268247,Denmark Superliga,2021/2022,2021-09-26 15:00:00,10,Vejle,Silkeborg,2,4,6,"['14', '33']","['26', '30', '37', '78']",3.3,3.25,2.0,1.8,1.95,1.71,2.1
60,1268245,Denmark Superliga,2021/2022,2021-09-27 14:00:00,10,AGF,SønderjyskE,1,0,1,['35'],[],1.83,3.6,4.1,1.87,1.91,1.83,1.95
61,1268252,Denmark Superliga,2021/2022,2021-10-01 14:00:00,11,OB,Vejle,6,0,6,"['2', '5', '8', '25', '79', '82']",[],1.62,4.1,5.0,1.7,2.1,1.75,2.0
62,1268251,Denmark Superliga,2021/2022,2021-10-03 09:00:00,11,AaB,SønderjyskE,4,0,4,"['10', '41', '53', '57']",[],1.67,3.9,4.8,1.77,2.06,1.75,2.0
63,1268254,Denmark Superliga,2021/2022,2021-10-03 09:00:00,11,Silkeborg,Nordsjælland,4,1,5,"['1', '8', '68', '87']",['23'],2.35,3.6,2.8,1.61,2.33,1.52,2.45
64,1268249,Denmark Superliga,2021/2022,2021-10-03 11:00:00,11,Midtjylland,AGF,4,0,4,"['4', '19', '27', '31']",[],1.77,3.6,4.5,1.76,2.06,1.8,1.95
65,1268253,Denmark Superliga,2021/2022,2021-10-03 13:00:00,11,Randers,Brøndby,1,1,2,['10'],['40'],2.39,3.5,2.9,1.79,1.92,1.67,2.1
66,1268250,Denmark Superliga,2021/2022,2021-10-03 15:00:00,11,København,Viborg,1,1,2,['77'],['90+5'],1.58,4.5,5.1,1.57,2.25,1.67,2.1
67,1268259,Denmark Superliga,2021/2022,2021-10-15 14:00:00,12,Viborg,Silkeborg,1,1,2,['66'],['64'],2.24,3.85,2.9,1.61,2.18,1.5,2.5
68,1268258,Denmark Superliga,2021/2022,2021-10-17 08:00:00,12,Nordsjælland,Midtjylland,2,2,4,"['14', '28']","['48', '62']",5.17,4.1,1.63,1.72,2.1,1.75,2.0
69,1268257,Denmark Superliga,2021/2022,2021-10-17 09:00:00,12,OB,Randers,1,2,3,['18'],"['56', '83']",2.5,3.51,2.74,1.78,2.01,1.7,2.05
