Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Colombia Categoria Primera B,2022,2022-01-22 16:00:00,1,Fortaleza CEIF,Atlético Huila,3,1,4,"['65', '70', '75']",['54'],2.3,3.0,2.9,2.19,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,Colombia Categoria Primera B,2022,2022-01-22 17:00:00,1,Atlético,Universitario Popayán,1,0,1,['23'],[],2.55,3.04,2.87,2.32,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Colombia Categoria Primera B,2022,2022-01-23 16:00:00,1,Tigres,Real Cartagena,1,2,3,['19'],"['30', '55']",2.7,3.0,2.46,2.33,2.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,Colombia Categoria Primera B,2022,2022-01-23 17:00:00,1,Valledupar,Real Santander,1,0,1,['6'],[],1.92,3.2,3.61,2.09,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Colombia Categoria Primera B,2022,2022-01-24 17:00:00,1,Llaneros,Orsomarso,0,1,1,[],['16'],1.76,3.07,3.75,1.95,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Colombia Categoria Primera B,2022,2022-01-24 21:40:00,1,Deportes Quindío,Bogotá,1,2,3,['89'],"['30', '54']",1.75,3.05,3.85,2.0,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,Colombia Categoria Primera B,2022,2022-01-29 17:00:00,2,Atlético,Valledupar,0,0,0,[],[],1.95,3.2,3.5,2.3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Colombia Categoria Primera B,2022,2022-01-29 21:00:00,2,Atlético Huila,Barranquilla,0,0,0,[],[],1.4,4.5,5.5,1.9,2.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Colombia Categoria Primera B,2022,2022-01-30 13:00:00,2,Leones,Universitario Popayán,2,1,3,"['2', '90+6']",['24'],1.36,4.68,8.68,2.02,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,Colombia Categoria Primera B,2022,2022-01-30 17:00:00,2,Real Santander,Tigres,0,0,0,[],[],1.83,3.3,3.9,2.1,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Colombia Categoria Primera B,2022,2022-01-31 16:00:00,2,Orsomarso,Deportes Quindío,1,1,2,['5'],['59'],4.2,3.2,1.8,2.1,1.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,Colombia Categoria Primera B,2022,2022-01-31 18:05:00,2,Bogotá,Boyacá Chicó,0,0,0,[],[],3.4,3.0,2.0,2.1,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Colombia Categoria Primera B,2022,2022-02-01 17:30:00,2,Real Cartagena,Fortaleza CEIF,1,1,2,['63'],['89'],2.45,3.02,2.45,2.0,1.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,Colombia Categoria Primera B,2022,2022-02-05 16:00:00,3,Tigres,Atlético,1,1,2,['37'],['90+5'],2.59,2.97,2.79,2.65,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Colombia Categoria Primera B,2022,2022-02-05 17:00:00,3,Universitario Popayán,Bogotá,1,1,2,['62'],['56'],4.26,3.18,1.97,2.1,1.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Colombia Categoria Primera B,2022,2022-02-05 20:10:00,3,Barranquilla,Real Cartagena,0,2,2,[],"['11', '51']",2.58,3.1,2.69,2.37,1.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Colombia Categoria Primera B,2022,2022-02-05 22:00:00,3,Boyacá Chicó,Orsomarso,2,1,3,"['2', '35']",['90+2'],1.38,4.3,8.0,2.05,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,Colombia Categoria Primera B,2022,2022-02-05 22:15:00,3,Deportes Quindío,Llaneros,0,0,0,[],[],2.12,3.1,3.48,2.41,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Colombia Categoria Primera B,2022,2022-02-06 17:00:00,3,Fortaleza CEIF,Real Santander,2,3,5,"['43', '86']","['45+1', '63', '65']",1.46,3.85,4.9,1.76,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,Colombia Categoria Primera B,2022,2022-02-06 17:00:00,3,Valledupar,Leones,0,1,1,[],['47'],2.74,3.1,2.17,2.2,1.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Colombia Categoria Primera B,2022,2022-02-13 16:00:00,4,Leones,Tigres,3,1,4,"['19', '54', '90+1']",['86'],1.33,4.33,7.5,2.15,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,Colombia Categoria Primera B,2022,2022-02-13 17:00:00,4,Real Santander,Barranquilla,2,3,5,"['35', '45']","['14', '85', '89']",1.67,3.5,4.6,2.15,2.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,Colombia Categoria Primera B,2022,2022-02-13 17:00:00,4,Atlético,Fortaleza CEIF,2,2,4,"['37', '52']","['7', '13']",3.0,3.1,2.15,2.1,1.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,Colombia Categoria Primera B,2022,2022-02-13 17:00:00,4,Llaneros,Boyacá Chicó,1,2,3,['7'],"['54', '90+2']",2.5,3.0,2.63,2.45,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
