Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1567885,South Korea K League 1,2022,2022-02-19 02:00:00,1,Jeonbuk Motors,Suwon,1,0,1,['80'],[],1.66,3.65,4.25,1.82,1.93,1.73,2.0
2,1567886,South Korea K League 1,2022,2022-02-19 04:30:00,1,Daegu,FC Seoul,0,2,2,[],"['24', '81']",1.88,3.46,4.12,2.2,1.67,1.87,1.83
3,1567887,South Korea K League 1,2022,2022-02-19 04:30:00,1,Incheon United,Suwon Bluewings,1,0,1,['90+2'],[],3.19,3.13,2.31,2.4,1.5,2.2,1.6
4,1567888,South Korea K League 1,2022,2022-02-20 02:00:00,1,Jeju United,Pohang Steelers,0,3,3,[],"['19', '74', '90+1']",2.6,3.1,2.65,2.16,1.66,1.9,1.82
5,1567889,South Korea K League 1,2022,2022-02-20 02:00:00,1,Gangwon,Seongnam,2,0,2,"['81', '88']",[],2.35,2.95,3.05,2.55,1.49,2.15,1.62
6,1567890,South Korea K League 1,2022,2022-02-20 04:30:00,1,Ulsan,Sangju Sangmu,0,0,0,[],[],1.9,3.3,3.75,2.1,1.66,1.83,1.87
7,1567891,South Korea K League 1,2022,2022-02-26 02:00:00,2,Suwon Bluewings,Suwon,1,0,1,['22'],[],2.03,3.4,3.8,2.12,1.67,2.0,1.73
8,1567892,South Korea K League 1,2022,2022-02-26 02:00:00,2,Incheon United,FC Seoul,1,1,2,['19'],['74'],3.55,3.25,2.16,2.18,1.64,2.0,1.73
9,1567893,South Korea K League 1,2022,2022-02-26 04:30:00,2,Jeju United,Gangwon,0,0,0,[],[],2.04,3.44,3.72,2.09,1.66,1.83,1.83
10,1567894,South Korea K League 1,2022,2022-02-26 04:30:00,2,Seongnam,Ulsan,0,2,2,[],"['47', '84']",4.35,3.38,1.91,2.27,1.56,2.2,1.62
11,1567895,South Korea K League 1,2022,2022-02-27 02:00:00,2,Sangju Sangmu,Pohang Steelers,3,2,5,"['21', '27', '71']","['42', '62']",2.88,3.1,2.5,1.98,1.78,1.83,1.83
12,1567896,South Korea K League 1,2022,2022-02-27 04:30:00,2,Daegu,Jeonbuk Motors,1,1,2,['80'],['72'],3.9,3.4,1.83,2.14,1.73,2.0,1.73
13,1567898,South Korea K League 1,2022,2022-03-01 02:00:00,3,Suwon Bluewings,Jeju United,0,1,1,[],['64'],2.2,2.7,4.0,2.55,1.49,2.1,1.67
14,1567897,South Korea K League 1,2022,2022-03-01 02:00:00,3,Ulsan,Suwon,2,1,3,"['42', '67']",['11'],1.75,3.5,4.6,1.86,2.0,2.05,1.7
15,1567899,South Korea K League 1,2022,2022-03-01 04:30:00,3,Seongnam,FC Seoul,0,0,0,[],[],2.91,3.05,2.39,2.2,1.6,2.1,1.67
16,1567900,South Korea K League 1,2022,2022-03-01 04:30:00,3,Gangwon,Incheon United,0,1,1,[],['87'],2.06,3.22,3.42,2.15,1.62,2.05,1.7
17,1567901,South Korea K League 1,2022,2022-03-02 07:00:00,3,Jeonbuk Motors,Pohang Steelers,0,1,1,[],['74'],1.81,3.47,3.81,2.0,1.8,1.95,1.8
18,1567902,South Korea K League 1,2022,2022-03-02 07:30:00,3,Daegu,Sangju Sangmu,1,0,1,['25'],[],2.37,3.03,2.83,2.2,1.63,1.91,1.8
19,1567903,South Korea K League 1,2022,2022-03-05 02:00:00,4,Seongnam,Suwon Bluewings,2,2,4,"['52', '68']","['74', '81']",3.14,2.78,2.69,2.99,1.34,2.85,1.4
20,1567904,South Korea K League 1,2022,2022-03-05 04:30:00,4,Gangwon,Daegu,2,0,2,"['54', '82']",[],2.85,3.16,2.61,2.45,1.55,2.13,1.68
21,1567905,South Korea K League 1,2022,2022-03-05 07:00:00,4,Incheon United,Pohang Steelers,0,1,1,[],['37'],3.2,3.12,2.4,2.15,1.62,2.43,1.53
22,1567906,South Korea K League 1,2022,2022-03-06 02:00:00,4,Sangju Sangmu,FC Seoul,2,0,2,"['59', '71']",[],2.5,3.14,2.94,2.3,1.54,1.91,1.8
23,1567907,South Korea K League 1,2022,2022-03-06 04:30:00,4,Jeonbuk Motors,Ulsan,0,1,1,[],['40'],2.6,3.0,2.55,1.9,1.91,1.91,1.8
24,1567908,South Korea K League 1,2022,2022-03-06 04:30:00,4,Jeju United,Suwon,0,0,0,[],[],2.1,3.1,3.35,2.23,1.62,2.0,1.73
25,1567909,South Korea K League 1,2022,2022-03-11 07:00:00,5,Ulsan,FC Seoul,2,1,3,"['60', '90']",['5'],1.77,3.15,4.05,2.2,1.59,2.0,1.73
26,1567910,South Korea K League 1,2022,2022-03-11 07:00:00,5,Daegu,Seongnam,3,1,4,"['22', '47', '65']",['5'],1.92,2.77,4.05,2.75,1.39,2.3,1.57
27,1567911,South Korea K League 1,2022,2022-03-12 02:00:00,5,Jeju United,Jeonbuk Motors,2,0,2,"['11', '85']",[],2.71,2.93,2.53,2.05,1.7,2.05,1.7
28,1567912,South Korea K League 1,2022,2022-03-12 04:30:00,5,Suwon Bluewings,Pohang Steelers,1,1,2,['77'],['57'],3.0,3.05,2.38,2.05,1.7,2.25,1.6
29,1567913,South Korea K League 1,2022,2022-03-13 02:00:00,5,Incheon United,Sangju Sangmu,1,0,1,['16'],[],3.02,3.11,2.67,2.45,1.52,2.0,1.75
30,1567914,South Korea K League 1,2022,2022-03-13 04:30:00,5,Gangwon,Suwon,0,2,2,[],"['44', '90+5']",2.4,2.9,2.95,2.15,1.62,2.0,1.73
31,1567915,South Korea K League 1,2022,2022-03-19 02:00:00,6,Suwon Bluewings,Gangwon,2,2,4,"['47', '90+5']","['24', '51']",2.17,2.92,3.83,2.8,1.38,2.2,1.62
32,1567916,South Korea K League 1,2022,2022-03-19 04:30:00,6,FC Seoul,Jeju United,1,2,3,['89'],"['11', '26']",4.0,3.2,2.0,2.55,1.45,2.1,1.67
33,1567917,South Korea K League 1,2022,2022-03-19 07:00:00,6,Jeonbuk Motors,Sangju Sangmu,1,1,2,['70'],['32'],2.0,3.54,4.04,2.3,1.55,2.04,1.78
34,1567918,South Korea K League 1,2022,2022-03-20 02:00:00,6,Suwon,Daegu,4,3,7,"['12', '33', '47', '83']","['4', '26', '54']",2.6,3.0,2.88,2.3,1.57,1.95,1.8
35,1567920,South Korea K League 1,2022,2022-03-20 07:00:00,6,Seongnam,Incheon United,0,1,1,[],['57'],2.84,2.8,2.7,2.89,1.36,2.5,1.5
36,1567919,South Korea K League 1,2022,2022-03-27 02:00:00,6,Ulsan,Pohang Steelers,2,0,2,"['71', '87']",[],2.12,3.15,3.2,2.19,1.66,1.9,1.83
37,1567921,South Korea K League 1,2022,2022-04-02 02:00:00,7,Jeju United,Daegu,0,0,0,[],[],2.25,3.1,3.0,2.15,1.62,1.91,1.8
38,1567922,South Korea K League 1,2022,2022-04-02 02:00:00,7,Incheon United,Ulsan,1,1,2,['75'],['52'],3.9,3.05,1.95,2.25,1.57,2.1,1.67
39,1567923,South Korea K League 1,2022,2022-04-02 04:30:00,7,Sangju Sangmu,Suwon Bluewings,1,1,2,['15'],['63'],2.15,2.85,3.45,2.55,1.45,2.1,1.67
40,1567924,South Korea K League 1,2022,2022-04-02 07:00:00,7,Gangwon,Jeonbuk Motors,1,2,3,['73'],"['21', '39']",3.25,3.1,2.25,2.2,1.6,1.91,1.8
41,1567925,South Korea K League 1,2022,2022-04-03 02:00:00,7,Suwon,Seongnam,3,4,7,"['39', '54', '74']","['4', '45+1', '59', '87']",2.05,2.8,3.6,2.55,1.45,2.2,1.62
42,1567926,South Korea K League 1,2022,2022-04-03 04:30:00,7,Pohang Steelers,FC Seoul,1,1,2,['18'],['81'],2.25,2.9,3.0,2.3,1.53,2.0,1.73
43,1567927,South Korea K League 1,2022,2022-04-05 07:00:00,8,Suwon Bluewings,Jeonbuk Motors,0,1,1,[],['77'],3.0,3.0,2.25,2.25,1.61,1.9,1.8
44,1567928,South Korea K League 1,2022,2022-04-05 07:30:00,8,Daegu,Incheon United,1,2,3,['86'],"['45+4', '90+4']",2.02,3.0,3.55,2.18,1.64,1.9,1.8
45,1567929,South Korea K League 1,2022,2022-04-05 07:30:00,8,Jeju United,Ulsan,1,2,3,['45+3'],"['4', '52']",3.1,3.0,2.2,2.0,1.76,1.78,1.95
46,1567930,South Korea K League 1,2022,2022-04-06 07:00:00,8,Seongnam,Sangju Sangmu,0,3,3,[],"['9', '45+1', '57']",3.0,3.13,2.45,2.38,1.57,1.9,1.78
47,1567931,South Korea K League 1,2022,2022-04-06 07:30:00,8,FC Seoul,Gangwon,2,2,4,"['68', '76']","['26', '57']",2.2,3.0,3.6,2.38,1.57,1.83,1.83
48,1567932,South Korea K League 1,2022,2022-04-06 07:30:00,8,Pohang Steelers,Suwon,2,0,2,"['24', '77']",[],2.05,3.13,3.75,2.2,1.67,1.8,1.91
49,1567933,South Korea K League 1,2022,2022-04-09 02:00:00,9,Seongnam,Jeonbuk Motors,0,4,4,[],"['12', '63', '90+1', '90+3']",4.4,3.27,1.79,2.15,1.62,2.0,1.73
50,1567935,South Korea K League 1,2022,2022-04-09 04:30:00,9,Ulsan,Daegu,3,1,4,"['54', '77', '90+2']",['7'],1.71,3.52,4.5,1.95,1.78,1.85,1.85
51,1567934,South Korea K League 1,2022,2022-04-10 02:00:00,9,Gangwon,Pohang Steelers,1,1,2,['74'],['50'],3.23,3.03,2.15,2.2,1.63,1.85,1.85
52,1567936,South Korea K League 1,2022,2022-04-10 03:00:00,9,Suwon,Sangju Sangmu,3,2,5,"['29', '45+2', '55']","['50', '65']",2.67,3.02,2.5,2.2,1.64,1.91,1.8
53,1567937,South Korea K League 1,2022,2022-04-10 04:30:00,9,Incheon United,Jeju United,2,2,4,"['28', '42']","['3', '90+3']",3.0,2.97,2.3,2.33,1.57,1.85,1.85
54,1567938,South Korea K League 1,2022,2022-04-10 07:00:00,9,FC Seoul,Suwon Bluewings,2,0,2,"['80', '90+2']",[],2.38,3.0,3.2,2.45,1.55,1.85,1.85
