Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1589983,Iceland Úrvalsdeild,2022,2022-04-18 16:15:00,1,Víkingur Reykjavík,FH,2,1,3,"['27', '61']",['1'],1.91,3.5,3.4,1.61,2.2,1.62,2.31
2,1589984,Iceland Úrvalsdeild,2022,2022-04-19 15:00:00,1,Valur,ÍBV,2,1,3,"['9', '81']",['13'],1.54,4.65,5.4,1.47,2.5,1.57,2.33
3,1589986,Iceland Úrvalsdeild,2022,2022-04-19 16:15:00,1,Stjarnan,ÍA,2,2,4,"['48', '68']","['18', '88']",1.74,4.25,4.2,1.42,2.65,1.6,2.27
4,1589985,Iceland Úrvalsdeild,2022,2022-04-19 16:45:00,1,Breidablik,Keflavík,4,1,5,"['2', '22', '25', '53']",['77'],1.26,6.3,10.25,1.26,3.48,1.8,1.96
5,1589987,Iceland Úrvalsdeild,2022,2022-04-20 15:00:00,1,KA,Leiknir Reykjavík,1,0,1,['54'],[],1.53,3.8,5.0,1.57,2.25,1.7,2.1
6,1589988,Iceland Úrvalsdeild,2022,2022-04-20 16:15:00,1,Fram,KR,1,4,5,['63'],"['10', '14', '27', '87']",5.2,4.2,1.5,1.47,2.5,1.53,2.42
7,1589989,Iceland Úrvalsdeild,2022,2022-04-24 11:00:00,2,ÍBV,KA,0,3,3,[],"['45', '72', '78']",2.81,3.4,2.44,1.94,1.85,1.57,2.3
8,1589990,Iceland Úrvalsdeild,2022,2022-04-24 13:00:00,2,Leiknir Reykjavík,Stjarnan,0,3,3,[],"['3', '22', '69']",2.95,3.7,2.23,1.6,2.2,1.55,2.35
9,1589992,Iceland Úrvalsdeild,2022,2022-04-24 15:00:00,2,Keflavík,Valur,0,1,1,[],['41'],4.5,3.95,1.6,1.45,2.55,1.57,2.4
10,1589991,Iceland Úrvalsdeild,2022,2022-04-24 15:00:00,2,ÍA,Víkingur Reykjavík,3,0,3,"['36', '43', '56']",[],5.55,4.58,1.51,1.53,2.35,1.73,2.11
11,1589993,Iceland Úrvalsdeild,2022,2022-04-25 15:00:00,2,KR,Breidablik,0,1,1,[],['48'],2.5,3.4,2.5,1.6,2.25,1.52,2.45
12,1589994,Iceland Úrvalsdeild,2022,2022-04-25 15:00:00,2,FH,Fram,4,2,6,"['22', '77', '89', '90+3']","['20', '26']",1.33,4.6,7.5,1.53,2.35,1.8,1.91
13,1589995,Iceland Úrvalsdeild,2022,2022-04-28 16:15:00,10,Víkingur Reykjavík,Keflavík,4,1,5,"['11', '25', '38', '45+6']",['90+2'],1.29,4.73,7.62,1.42,2.65,1.8,1.96
