Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Estonia Esiliiga,2021,2021-03-04 14:00:00,1,Tallinna Kalev,Nõmme United,2,0,2,"['24', '87']",[],1.28,5.25,6.0,1.24,1.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Estonia Esiliiga,2021,2021-03-06 14:00:00,1,Paide Linnameeskond U21,Tallinna FC Levadia U21,1,2,3,['90+3'],"['8', '79']",1.5,4.5,4.5,1.44,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,Estonia Esiliiga,2021,2021-03-06 14:00:00,1,Tartu JK Welco,Tallinna FC Flora U21,0,0,0,[],[],2.7,4.2,1.38,1.44,1.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Estonia Esiliiga,2021,2021-03-07 08:00:00,1,Pärnu,Elva,2,1,3,"['17', '40']",['61'],1.2,4.0,3.7,1.4,1.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,Estonia Esiliiga,2021,2021-05-06 11:00:00,2,Tallinna FC Flora U21,Paide Linnameeskond U21,2,2,4,"['6', '68']","['74', '90']",1.67,4.0,3.75,1.55,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,Estonia Esiliiga,2021,2021-05-06 12:30:00,2,Tallinna FC Levadia U21,Maardu Linnameeskond,0,5,5,[],"['10', '27', '34', '62', '88']",2.75,3.9,1.91,1.37,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,Estonia Esiliiga,2021,2021-05-06 13:00:00,2,Elva,Tartu JK Welco,3,2,5,"['32', '72', '90+1']","['44', '68']",1.74,3.8,3.25,1.51,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,Estonia Esiliiga,2021,2021-05-06 13:30:00,2,Nõmme United,Pärnu,5,0,5,"['4', '32', '36', '57', '58']",[],1.51,3.9,4.35,1.42,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,Estonia Esiliiga,2021,2021-05-06 13:30:00,2,JK Tammeka Tartu II,Tallinna Kalev,1,5,6,['50'],"['14', '36', '67', '84', '90+2']",6.0,5.25,1.29,1.33,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,Estonia Esiliiga,2021,2021-05-09 07:00:00,3,Tallinna Kalev,Maardu Linnameeskond,2,2,4,"['12', '70']","['27', '85']",2.1,3.75,2.7,1.35,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
