Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1566857,Norway First Division,2022,2022-04-02 11:00:00,1,Sandnes Ulf,Bryne,2,1,3,"['6', '16']",['14'],1.92,3.8,3.65,1.62,2.16,1.57,2.25
2,1566858,Norway First Division,2022,2022-04-03 10:00:00,1,KFUM,Grorud,2,2,4,"['23', '90+5']","['30', '45']",1.65,4.0,4.5,1.57,2.33,1.57,2.25
3,1566859,Norway First Division,2022,2022-04-03 10:00:00,1,Ranheim,Brann,0,4,4,[],"['29', '45', '53', '87']",3.3,3.5,1.92,1.58,2.3,1.57,2.25
4,1566860,Norway First Division,2022,2022-04-04 12:30:00,1,Skeid,Stabæk,2,3,5,"['5', '78']","['24', '66', '71']",3.5,3.45,1.88,1.57,2.25,1.53,2.38
5,1566861,Norway First Division,2022,2022-04-04 13:00:00,1,Fredrikstad,Stjørdals-Blink,2,2,4,"['7', '41']","['4', '72']",1.49,4.2,5.0,1.45,2.55,1.62,2.2
6,1566862,Norway First Division,2022,2022-04-04 13:00:00,1,Mjøndalen,Kongsvinger,1,0,1,['15'],[],1.95,3.45,3.25,1.6,2.2,1.57,2.25
7,1566863,Norway First Division,2022,2022-04-04 13:00:00,1,Sogndal,Raufoss,2,0,2,"['29', '47']",[],1.7,3.7,3.95,1.57,2.3,1.57,2.25
8,1566864,Norway First Division,2022,2022-04-04 13:00:00,1,Åsane,Start,1,5,6,['48'],"['3', '23', '59', '61', '90']",2.5,3.2,2.5,1.6,2.2,1.53,2.38
9,1566865,Norway First Division,2022,2022-04-09 13:00:00,2,Brann,Åsane,1,1,2,['53'],['50'],1.3,4.75,8.5,1.55,2.38,1.73,2.0
10,1566866,Norway First Division,2022,2022-04-10 10:00:00,2,Grorud,Fredrikstad,2,2,4,"['24', '77']","['51', '63']",3.0,3.5,2.0,1.57,2.25,1.53,2.38
