Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1568376,Sweden Allsvenskan,2022,2022-04-02 10:00:00,1,Hammarby,Helsingborg,2,1,3,"['18', '90+1']",['90+7'],1.36,4.4,7.0,1.55,2.29,1.75,2.0
2,1568377,Sweden Allsvenskan,2022,2022-04-02 12:30:00,1,Häcken,AIK,4,2,6,"['12', '14', '55', '62']","['19', '77']",2.74,3.2,2.69,1.96,1.75,1.8,1.95
3,1568378,Sweden Allsvenskan,2022,2022-04-03 10:00:00,1,IFK Göteborg,Värnamo,2,1,3,"['22', '66']",['62'],1.62,3.7,4.7,2.05,1.78,1.95,1.8
4,1568379,Sweden Allsvenskan,2022,2022-04-03 10:00:00,1,Sirius,GIF Sundsvall,2,1,3,"['53', '85']",['23'],1.77,3.65,4.75,1.75,2.08,1.75,2.0
5,1568380,Sweden Allsvenskan,2022,2022-04-03 12:30:00,1,Norrköping,Varberg,0,1,1,[],['62'],1.53,3.83,5.1,1.73,2.05,1.8,1.95
6,1568381,Sweden Allsvenskan,2022,2022-04-03 12:30:00,1,Kalmar,Malmö FF,0,1,1,[],['76'],4.6,3.5,1.65,1.89,1.81,1.91,1.91
7,1568383,Sweden Allsvenskan,2022,2022-04-04 14:00:00,1,Elfsborg,Mjällby,0,2,2,[],"['55', '66']",1.53,4.1,4.9,1.87,1.87,1.8,1.95
8,1568382,Sweden Allsvenskan,2022,2022-04-04 14:10:00,1,Djurgården,Degerfors,3,1,4,"['11', '53', '88']",['66'],1.31,5.0,7.4,1.5,2.4,1.8,1.95
9,1568384,Sweden Allsvenskan,2022,2022-04-09 10:00:00,2,GIF Sundsvall,Hammarby,1,5,6,['15'],"['10', '23', '29', '35', '77']",4.52,4.14,1.71,1.64,2.18,1.6,2.28
10,1568385,Sweden Allsvenskan,2022,2022-04-09 12:30:00,2,Degerfors,Häcken,1,2,3,['66'],"['14', '84']",3.25,3.45,2.2,1.65,2.25,1.57,2.35
11,1568386,Sweden Allsvenskan,2022,2022-04-10 10:00:00,2,Helsingborg,IFK Göteborg,0,1,1,[],['28'],2.8,3.25,2.5,2.05,1.78,1.67,2.1
