League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
Azerbaijan First Division,2022/2023,2022-09-07 09:30:00,3,Qaradağ Lökbatan,Zaqatala,5,1,6,"['3', '17', '32', '44', '90+2']",['90'],2.45,3.4,2.45,1.92,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-09-07 10:00:00,3,Səbail II,Neftçi II,2,3,5,"['18', '32']","['44', '50', '57']",3.5,3.3,1.91,2.07,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-13 09:00:00,4,Qarabağ II,Qaradağ Lökbatan,2,0,2,"['74', '84']",[],2.54,3.54,2.54,1.84,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-13 09:00:00,4,Keşlə II,MOIK,1,1,2,['86'],['90+6'],8.4,5.35,1.32,1.54,1.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-14 09:00:00,4,Zaqatala,Səbail II,5,4,9,"['3', '16', '29', '58', '89']","['9', '10', '54', '86']",2.19,3.3,3.26,2.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-09-14 09:00:00,4,Kapaz II,Araz,1,2,3,['14'],"['21', '64']",14.0,7.3,1.14,1.33,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-14 09:30:00,4,Mil Mugan FK,Energetik,0,6,6,[],"['18', '20', '33', '45+2', '47', '65']",2.49,3.35,2.5,1.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Azerbaijan First Division,2022/2023,2022-09-14 12:30:00,4,Zira II,Turan Tovuz II,2,1,3,"['54', '62']",['90+3'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-19 09:00:00,4,Sumqayıt II,FK Qəbələ II,2,3,5,"['28', '57']","['25', '53', '75']",9.5,5.5,1.28,1.59,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-28 08:30:00,5,FK Qəbələ II,Zira II,0,1,1,[],['71'],1.41,4.88,6.6,1.56,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-28 08:30:00,5,Araz,Sumqayıt II,4,0,4,"['27', '42', '44', '64']",[],1.26,6.4,8.6,1.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-09-28 08:30:00,5,MOIK,Kapaz II,2,1,3,"['33', '83']",['80'],1.47,4.4,5.45,1.41,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-28 08:30:00,5,Energetik,Keşlə II,2,4,6,"['5', '90']","['52', '70', '73', '88']",1.53,5.0,4.76,1.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Azerbaijan First Division,2022/2023,2022-09-29 08:30:00,5,Qaradağ Lökbatan,Mil Mugan FK,4,0,4,"['16', '50', '75', '87']",[],1.4,5.55,5.85,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-09-29 09:00:00,5,Səbail II,Qarabağ II,2,1,3,"['27', '56']",['35'],4.2,4.6,1.64,1.37,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-09-29 09:00:00,5,Neftçi II,Zaqatala,2,0,2,"['60', '90+5']",[],1.57,4.82,4.48,1.29,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-04 08:00:00,6,Keşlə II,Qaradağ Lökbatan,0,0,0,[],[],2.47,4.32,2.31,1.34,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-04 08:00:00,6,Qarabağ II,Neftçi II,0,1,1,[],['27'],2.7,3.7,2.05,1.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-04 08:30:00,6,Mil Mugan FK,Səbail II,2,3,5,"['23', '71']","['11', '42', '83']",5.15,5.2,1.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-05 06:00:00,6,Zira II,Araz,0,1,1,[],['-1'],4.9,4.28,1.59,1.63,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-05 08:00:00,6,Kapaz II,Energetik,1,0,1,['45+1'],[],2.79,3.99,1.96,1.31,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-05 08:00:00,6,MOIK,Sumqayıt II,1,3,4,['-1'],"['-1', '-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-05 08:00:00,6,Turan Tovuz II,FK Qəbələ II,2,0,2,"['71', '90+2']",[],2.18,3.84,2.89,1.29,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-11 08:00:00,7,MOIK,Zira II,1,2,3,['20'],"['13', '45+2']",1.4,4.62,5.28,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-11 08:00:00,7,Energetik,Sumqayıt II,1,1,2,['8'],['21'],1.89,4.46,3.19,1.23,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-11 08:00:00,7,Qaradağ Lökbatan,Kapaz II,2,3,5,"['5', '81']","['36', '42', '69']",1.72,4.68,3.7,1.32,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-12 07:00:00,7,Səbail II,Keşlə II,2,1,3,"['80', '90+1']",['7'],2.28,4.28,2.52,1.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-12 08:00:00,7,Zaqatala,Qarabağ II,1,1,2,['63'],['27'],3.25,3.6,1.85,1.44,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-12 09:00:00,7,Neftçi II,Mil Mugan FK,7,1,8,"['22', '28', '34', '43', '45+1', '63', '90']",['90+1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-10-12 09:30:00,7,Araz,Turan Tovuz II,2,1,3,"['8', '76']",['40'],1.36,5.39,7.05,1.32,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-18 07:30:00,8,Keşlə II,Neftçi II,0,3,3,[],"['20', '90+5', '90+5']",4.56,4.32,1.63,1.53,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-18 07:30:00,8,Kapaz II,Səbail II,2,1,3,"['82', '90+2']",['74'],2.05,4.24,2.92,1.34,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-18 07:30:00,8,Qaradağ Lökbatan,Sumqayıt II,0,0,0,[],[],0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-18 07:30:00,8,Mil Mugan FK,Zaqatala,3,1,4,"['40', '70', '89']",['85'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-19 06:00:00,8,Zira II,Energetik,3,0,3,"['8', '88', '89']",[],1.75,4.32,3.3,1.9,1.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-19 07:30:00,8,Turan Tovuz II,MOIK,1,0,1,['84'],[],1.69,3.65,4.13,1.66,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-19 07:30:00,8,FK Qəbələ II,Araz,1,1,2,['90+2'],['69'],4.02,4.08,1.75,1.69,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-25 07:00:00,9,MOIK,FK Qəbələ II,2,4,6,"['33', '71']","['5', '56', '59', '90+4']",2.1,3.3,3.0,1.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Azerbaijan First Division,2022/2023,2022-10-25 07:30:00,9,Energetik,Turan Tovuz II,0,3,3,[],"['30', '41', '76']",3.98,4.06,1.76,1.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-25 07:30:00,9,Qaradağ Lökbatan,Zira II,0,0,0,[],[],3.42,4.0,1.91,1.54,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-26 07:00:00,9,Qarabağ II,Mil Mugan FK,1,0,1,['84'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-26 07:00:00,9,Səbail II,Sumqayıt II,2,2,4,"['4', '58']","['37', '65']",1.93,3.55,3.3,1.4,1.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-10-26 07:00:00,9,Zaqatala,Keşlə II,4,0,4,"['27', '50', '78', '90']",[],2.97,4.36,2.01,1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-10-26 08:00:00,9,Neftçi II,Kapaz II,1,1,2,['45+2'],['30'],1.44,4.96,5.85,1.42,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-01 06:00:00,10,Zira II,Səbail II,2,2,4,"['42', '45+2']","['15', '52']",1.95,3.3,3.18,1.62,1.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-01 07:00:00,10,Sumqayıt II,Neftçi II,1,2,3,['29'],"['2', '60']",4.04,4.4,1.69,1.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-01 07:30:00,10,Kapaz II,Zaqatala,2,1,3,"['36', '69']",['64'],1.83,4.18,3.56,1.45,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-02 07:00:00,10,Turan Tovuz II,Qaradağ Lökbatan,2,1,3,"['88', '90']",['65'],1.57,4.48,4.84,1.46,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-02 07:00:00,10,Keşlə II,Qarabağ II,4,2,6,"['10', '17', '37', '54']","['46', '74']",3.52,4.24,1.83,1.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-11-02 07:30:00,10,FK Qəbələ II,Energetik,4,0,4,"['44', '61', '77', '79']",[],1.62,4.48,4.4,1.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-11-02 09:00:00,10,Araz,MOIK,3,3,6,"['8', '26', '53']","['21', '81', '84']",1.37,4.04,6.93,1.63,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Azerbaijan First Division,2022/2023,2022-11-08 07:00:00,11,Səbail II,Turan Tovuz II,1,0,1,['18'],[],2.3,4.5,2.2,1.45,1.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-08 07:00:00,11,Energetik,Araz,1,0,1,['36'],[],7.0,5.6,1.35,1.32,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-08 07:30:00,11,Qaradağ Lökbatan,FK Qəbələ II,2,1,3,"['69', '85']",['58'],2.39,3.25,2.51,1.73,1.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-09 07:00:00,11,Mil Mugan FK,Keşlə II,1,0,1,['38'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-09 07:00:00,11,Qarabağ II,Kapaz II,1,4,5,['49'],"['61', '71', '80', '89']",1.75,3.65,3.51,1.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Azerbaijan First Division,2022/2023,2022-11-09 07:00:00,11,Neftçi II,Zira II,3,0,3,"['8', '42', '54']",[],1.35,4.5,5.99,1.53,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-09 07:00:00,11,Zaqatala,Sumqayıt II,3,1,4,"['16', '59', '81']",['43'],2.09,4.32,2.8,1.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-30 06:00:00,12,Zira II,Zaqatala,1,2,3,['79'],"['40', '81']",2.45,3.25,2.45,1.7,1.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-30 07:00:00,12,Turan Tovuz II,Neftçi II,4,1,5,"['10', '21', '71', '83']",['90'],2.77,3.92,2.23,1.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-11-30 07:00:00,12,Kapaz II,Mil Mugan FK,3,0,3,"['21', '42', '77']",[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-11-30 07:00:00,12,Sumqayıt II,Qarabağ II,0,2,2,[],"['75', '86']",2.32,4.36,2.44,1.29,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-01 07:00:00,12,FK Qəbələ II,Səbail II,1,1,2,['28'],['75'],2.1,4.26,2.82,1.33,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-01 07:00:00,12,MOIK,Energetik,3,2,5,"['25', '28', '35']","['1', '80']",1.85,3.9,3.35,1.4,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Azerbaijan First Division,2022/2023,2022-12-01 08:00:00,12,Araz,Qaradağ Lökbatan,2,0,2,"['9', '67']",[],1.25,4.75,7.5,1.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-05 07:00:00,13,Qaradağ Lökbatan,MOIK,3,0,3,"['7', '51', '78']",[],1.97,3.17,3.48,1.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-05 07:00:00,13,Səbail II,Araz,0,2,2,[],"['56', '72']",2.33,3.9,2.6,1.53,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-05 07:00:00,13,Zaqatala,Turan Tovuz II,1,1,2,['7'],['90+3'],2.22,3.98,2.74,1.48,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-05 08:00:00,13,Neftçi II,FK Qəbələ II,1,0,1,['15'],[],1.91,3.6,3.2,1.6,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-06 07:00:00,13,Keşlə II,Kapaz II,1,0,1,['90+2'],[],3.56,4.18,1.83,1.41,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-06 07:00:00,13,Qarabağ II,Zira II,0,1,1,[],['29'],1.75,3.87,3.87,1.65,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-06 07:00:00,13,Mil Mugan FK,Sumqayıt II,3,2,5,"['1', '41', '47']","['79', '88']",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Azerbaijan First Division,2022/2023,2022-12-10 07:00:00,14,Energetik,Qaradağ Lökbatan,0,2,2,[],"['-1', '-1']",3.84,3.22,1.82,1.45,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-10 07:00:00,14,Keşlə II,Sumqayıt II,2,1,3,"['45+1', '50']",['55'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-10 07:00:00,14,Turan Tovuz II,Qarabağ II,3,1,4,"['-1', '-1', '-1']",['-1'],1.49,3.68,5.58,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-10 08:00:00,14,Zira II,Mil Mugan FK,1,1,2,['-1'],['-1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-11 06:30:00,14,MOIK,Səbail II,3,1,4,"['-1', '-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-11 07:00:00,14,FK Qəbələ II,Zaqatala,4,1,5,"['44', '51', '56', '80']",['9'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Azerbaijan First Division,2022/2023,2022-12-11 07:00:00,14,Araz,Neftçi II,3,1,4,"['5', '44', '72']",['7'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-16 06:30:00,15,Qarabağ II,FK Qəbələ II,1,1,2,['41'],['44'],3.25,4.0,1.8,1.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-16 07:00:00,15,Neftçi II,MOIK,1,2,3,['56'],"['25', '86']",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-16 07:00:00,15,Mil Mugan FK,Turan Tovuz II,1,0,1,['-1'],[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-17 07:00:00,15,Kapaz II,Sumqayıt II,3,1,4,"['31', '54', '88']",['2'],1.46,4.92,5.6,1.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-17 07:00:00,15,Keşlə II,Zira II,2,1,3,"['18', '60']",['87'],2.05,3.5,3.0,1.59,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-17 07:00:00,15,Zaqatala,Araz,2,1,3,"['73', '80']",['6'],3.98,4.46,1.69,1.36,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan First Division,2022/2023,2022-12-17 08:00:00,15,Səbail II,Energetik,3,0,3,"['4', '30', '68']",[],1.69,4.34,4.08,1.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
