Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Canada Canadian Championship,2022,2022-05-10 20:00:00,0,Guelph United,HFX Wanderers FC,0,2,2,[],"['22', '60']",0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Canada Canadian Championship,2022,2022-05-10 20:00:00,0,Atlético Ottawa,York9 FC,1,1,2,['61'],['31'],1.73,3.3,4.2,2.0,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,Canada Canadian Championship,2022,2022-05-10 22:30:00,0,Cavalry FC,Edmonton,2,1,3,"['17', '36']",['55'],1.22,6.0,9.0,1.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Canada Canadian Championship,2022,2022-05-11 20:00:00,0,Forge FC,Mont-Royal Outremont,2,0,2,"['34', '90+2']",[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,Canada Canadian Championship,2022,2022-05-11 23:00:00,0,Vancouver Whitecaps,Valour FC,2,0,2,"['19', '22']",[],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Canada Canadian Championship,2022,2022-05-24 19:00:00,0,HFX Wanderers FC,Toronto,1,2,3,['69'],"['55', '86']",4.38,4.5,1.52,1.68,1.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,Canada Canadian Championship,2022,2022-05-24 23:00:00,0,Pacific FC,York9 FC,2,2,4,"['11', '90+7']","['25', '31']",1.8,3.6,3.6,1.73,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,Canada Canadian Championship,2022,2022-05-25 20:00:00,0,Montreal Impact,Forge FC,3,0,3,"['14', '22', '49']",[],1.55,4.0,4.75,1.75,2.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,Canada Canadian Championship,2022,2022-05-25 22:00:00,0,Cavalry FC,Vancouver Whitecaps,1,1,2,['72'],['85'],3.2,3.3,2.0,1.85,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Canada Canadian Championship,2022,2022-06-22 20:00:00,0,Toronto,Montreal Impact,4,0,4,"['40', '54', '75', '78']",[],1.9,3.5,3.35,1.65,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,Canada Canadian Championship,2022,2022-06-22 23:00:00,0,Vancouver Whitecaps,York9 FC,2,1,3,"['53', '73']",['84'],1.25,5.25,8.0,1.25,1.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,Canada Canadian Championship,2022,2022-07-26 23:30:00,0,Vancouver Whitecaps,Toronto,1,1,2,['19'],['75'],2.25,3.3,2.76,1.6,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
