Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2980556,Armenia Armenian Premier League,2022/2023,2022-07-29 10:45:00,1,Lernayin Artsakh,Van,0,1,1,[],['90+1'],2.25,3.25,2.75,2.06,1.6,1.84,1.92
2,2980555,Armenia Armenian Premier League,2022/2023,2022-07-30 10:45:00,1,Artsakh,Alashkert,3,4,7,"['7', '59', '83']","['13', '17', '38', '90+3']",2.9,2.9,2.3,2.2,1.6,1.9,1.82
3,2980559,Armenia Armenian Premier League,2022/2023,2022-07-30 13:00:00,1,Pyunik,Ararat,0,1,1,[],['71'],1.75,3.3,4.2,1.95,1.75,1.88,1.82
4,2980557,Armenia Armenian Premier League,2022/2023,2022-07-31 12:00:00,1,BKMA,Shirak,0,1,1,[],['59'],2.33,3.32,2.9,2.03,1.83,1.83,1.93
5,2980558,Armenia Armenian Premier League,2022/2023,2022-07-31 13:30:00,1,Banants,FC Avan Academy,1,0,1,['59'],[],4.44,3.2,1.76,2.08,1.67,1.86,1.83
6,2980564,Armenia Armenian Premier League,2022/2023,2022-08-06 10:30:00,2,Artsakh,Lernayin Artsakh,0,1,1,[],['89'],1.92,3.2,3.35,1.94,1.77,0.0,0.0
7,2980560,Armenia Armenian Premier League,2022/2023,2022-08-06 11:00:00,2,Alashkert,Ararat,2,0,2,"['57', '89']",[],2.49,2.87,2.74,2.1,1.72,1.9,1.8
8,2980563,Armenia Armenian Premier League,2022/2023,2022-08-07 10:30:00,2,Van,BKMA,2,2,4,"['55', '81']","['19', '49']",1.83,3.2,4.1,2.2,1.6,1.89,1.79
9,2980562,Armenia Armenian Premier League,2022/2023,2022-08-08 10:30:00,2,Shirak,Banants,0,2,2,[],"['9', '70']",3.8,3.25,1.95,2.02,1.72,1.8,1.9
10,2980569,Armenia Armenian Premier League,2022/2023,2022-08-11 13:00:00,3,Ararat,FC Avan Academy,0,2,2,[],"['11', '39']",2.9,3.4,2.1,2.06,1.6,1.93,1.83
11,2980565,Armenia Armenian Premier League,2022/2023,2022-08-12 10:00:00,3,Lernayin Artsakh,Alashkert,0,1,1,[],['90+6'],3.82,3.36,1.8,2.05,1.61,2.05,1.68
12,2980566,Armenia Armenian Premier League,2022/2023,2022-08-12 12:00:00,3,BKMA,Artsakh,2,2,4,"['8', '89']","['44', '90+6']",3.0,3.25,2.1,2.0,1.8,1.82,1.88
13,2980568,Armenia Armenian Premier League,2022/2023,2022-08-13 11:00:00,3,Pyunik,Shirak,1,0,1,['60'],[],1.42,4.2,5.6,1.85,1.86,2.35,1.52
14,2980567,Armenia Armenian Premier League,2022/2023,2022-08-13 13:30:00,3,Banants,Van,0,1,1,[],['8'],1.95,3.0,3.8,2.16,1.63,1.96,1.8
15,2980574,Armenia Armenian Premier League,2022/2023,2022-08-19 10:00:00,4,Lernayin Artsakh,BKMA,1,1,2,['78'],['90+5'],2.44,3.58,2.49,1.98,1.74,1.78,1.99
16,2980570,Armenia Armenian Premier League,2022/2023,2022-08-19 10:00:00,4,Alashkert,FC Avan Academy,1,1,2,['52'],['34'],3.0,2.8,2.4,2.25,1.57,1.91,1.85
17,2980571,Armenia Armenian Premier League,2022/2023,2022-08-20 10:00:00,4,Shirak,Ararat,0,0,0,[],[],3.5,3.6,1.8,2.28,1.56,2.0,1.73
18,2980573,Armenia Armenian Premier League,2022/2023,2022-08-20 10:00:00,4,Artsakh,Banants,0,6,6,[],"['32', '44', '70', '76', '77', '81']",2.8,3.0,2.38,2.2,1.65,1.85,1.85
19,2980617,Armenia Armenian Premier League,2022/2023,2022-08-21 13:00:00,4,Pyunik,Van,0,1,1,[],['83'],1.43,3.9,6.0,1.86,1.89,0.0,0.0
20,2980575,Armenia Armenian Premier League,2022/2023,2022-08-26 12:00:00,5,BKMA,Alashkert,2,4,6,"['7', '70']","['33', '53', '86', '89']",5.59,3.58,1.59,2.0,1.73,1.9,1.76
21,2980578,Armenia Armenian Premier League,2022/2023,2022-08-27 12:00:00,5,Ararat,Van,1,0,1,['28'],[],1.77,3.4,3.85,1.95,1.75,1.97,1.8
22,2980579,Armenia Armenian Premier League,2022/2023,2022-08-28 11:00:00,5,FC Avan Academy,Shirak,3,0,3,"['35', '55', '88']",[],1.36,4.2,8.0,1.85,1.85,2.12,1.69
23,2980576,Armenia Armenian Premier League,2022/2023,2022-08-28 13:30:00,5,Banants,Lernayin Artsakh,2,3,5,"['15', '26']","['7', '71', '80']",1.59,3.8,4.4,2.15,1.65,2.02,1.76
24,2980577,Armenia Armenian Premier League,2022/2023,2022-08-29 13:00:00,5,Pyunik,Artsakh,3,0,3,"['27', '81', '90']",[],1.76,3.39,4.34,2.1,1.66,1.95,1.76
25,2980580,Armenia Armenian Premier League,2022/2023,2022-09-02 10:00:00,6,Alashkert,Shirak,2,0,2,"['38', '64']",[],1.36,4.0,7.5,1.87,1.85,2.08,1.65
26,2980581,Armenia Armenian Premier League,2022/2023,2022-09-02 10:00:00,6,Van,FC Avan Academy,0,4,4,[],"['33', '60', '62', '73']",5.49,3.54,1.6,2.03,1.62,2.26,1.55
27,2980582,Armenia Armenian Premier League,2022/2023,2022-09-03 10:00:00,6,Artsakh,Ararat,0,0,0,[],[],3.45,3.35,1.96,1.94,1.68,1.79,1.98
28,2980628,Armenia Armenian Premier League,2022/2023,2022-09-03 10:00:00,6,Pyunik,Lernayin Artsakh,1,0,1,['29'],[],1.33,4.6,7.75,1.93,1.83,0.0,0.0
29,2980584,Armenia Armenian Premier League,2022/2023,2022-09-04 10:00:00,6,BKMA,Banants,1,4,5,['49'],"['18', '24', '46', '80']",3.5,3.6,1.8,1.5,2.5,1.6,2.27
30,2980589,Armenia Armenian Premier League,2022/2023,2022-09-08 09:00:00,7,Shirak,Van,1,1,2,['71'],['50'],2.46,3.1,2.74,2.21,1.59,2.01,1.76
31,2980632,Armenia Armenian Premier League,2022/2023,2022-09-09 09:00:00,7,Lernayin Artsakh,Ararat,2,1,3,"['33', '65']",['77'],3.5,3.0,2.05,2.33,1.54,2.05,1.68
