Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,3049581,Argentina Primera División,2022,2022-02-10 19:15:00,1,Patronato,Argentinos Juniors,0,1,1,[],['90+1'],3.25,3.0,2.4,0.0,0.0,2.1,1.67
2,3049584,Argentina Primera División,2022,2022-02-10 19:15:00,1,Sarmiento,Atlético Tucumán,1,0,1,['66'],[],2.45,3.1,3.1,0.0,0.0,1.7,2.05
3,3049580,Argentina Primera División,2022,2022-02-10 21:30:00,1,Newell's Old Boys,Defensa y Justicia,1,0,1,['59'],[],2.63,3.3,2.75,2.1,1.78,1.95,1.8
4,3049591,Argentina Primera División,2022,2022-02-10 21:30:00,1,Central Córdoba SdE,Barracas Central,3,1,4,"['4', '86', '90+2']",['89'],1.57,4.0,6.0,1.93,1.93,2.0,1.75
5,3049587,Argentina Primera División,2022,2022-02-11 17:00:00,1,Arsenal de Sarandí,Rosario Central,1,1,2,['10'],['33'],3.0,3.3,2.4,2.03,1.83,1.8,1.95
6,3049588,Argentina Primera División,2022,2022-02-11 19:15:00,1,Vélez Sarsfield,Aldosivi,2,0,2,"['64', '73']",[],1.53,4.0,6.5,1.95,1.85,2.05,1.7
7,3049590,Argentina Primera División,2022,2022-02-11 19:15:00,1,Godoy Cruz,Tigre,1,1,2,['90+4'],['36'],2.38,3.2,3.1,2.1,1.7,1.8,1.95
8,3049578,Argentina Primera División,2022,2022-02-11 21:30:00,1,Banfield,San Lorenzo,0,0,0,[],[],2.25,3.2,3.5,0.0,0.0,2.05,1.7
9,3049585,Argentina Primera División,2022,2022-02-12 17:00:00,1,Huracán,Lanús,1,0,1,['9'],[],2.25,3.3,3.3,2.0,1.8,1.75,2.0
10,3049582,Argentina Primera División,2022,2022-02-12 19:15:00,1,Unión Santa Fe,River Plate,1,0,1,['58'],[],4.33,3.2,1.95,2.03,1.83,1.91,1.91
11,3049586,Argentina Primera División,2022,2022-02-12 21:30:00,1,Estudiantes,Independiente,2,1,3,"['46', '53']",['61'],2.25,2.9,3.75,0.0,0.0,2.2,1.62
12,3049579,Argentina Primera División,2022,2022-02-13 17:00:00,1,Racing Club,Gimnasia La Plata,0,0,0,[],[],2.15,3.1,3.75,0.0,0.0,1.91,1.91
13,3049583,Argentina Primera División,2022,2022-02-13 19:15:00,1,Platense,Talleres Córdoba,1,0,1,['90+4'],[],2.6,3.1,3.0,0.0,0.0,1.95,1.8
14,3049589,Argentina Primera División,2022,2022-02-13 21:30:00,1,Boca Juniors,Colón,1,1,2,['23'],['86'],1.55,3.8,7.0,0.0,0.0,2.2,1.62
15,3049596,Argentina Primera División,2022,2022-02-15 17:00:00,2,Argentinos Juniors,Newell's Old Boys,3,0,3,"['11', '63', '72']",[],1.91,3.25,4.33,0.0,0.0,2.2,1.62
16,3049604,Argentina Primera División,2022,2022-02-15 19:15:00,2,Independiente,Arsenal de Sarandí,1,0,1,['75'],[],1.67,3.5,6.0,0.0,0.0,2.2,1.62
17,3049603,Argentina Primera División,2022,2022-02-15 19:15:00,2,Rosario Central,Vélez Sarsfield,1,0,1,['56'],[],2.6,3.0,3.0,0.0,0.0,1.91,1.91
18,3049605,Argentina Primera División,2022,2022-02-15 21:30:00,2,Huracán,Estudiantes,2,3,5,"['44', '80']","['13', '46', '52']",2.6,3.1,2.88,0.0,0.0,2.0,1.75
19,3049599,Argentina Primera División,2022,2022-02-15 21:30:00,2,Lanús,Barracas Central,2,0,2,"['31', '44']",[],1.62,3.75,6.0,1.93,1.93,1.95,1.8
20,3049600,Argentina Primera División,2022,2022-02-16 17:00:00,2,Tigre,Central Córdoba SdE,1,1,2,['90+1'],['45+1'],2.45,3.0,3.25,2.25,1.62,1.91,1.91
21,3049602,Argentina Primera División,2022,2022-02-16 19:15:00,2,Aldosivi,Boca Juniors,1,2,3,['90+2'],"['16', '50']",5.75,3.6,1.67,2.15,1.67,2.05,1.7
22,3049595,Argentina Primera División,2022,2022-02-16 21:30:00,2,River Plate,Patronato,4,1,5,"['21', '31', '50', '79']",['6'],1.25,5.5,11.0,0.0,0.0,2.25,1.57
23,3049598,Argentina Primera División,2022,2022-02-17 17:00:00,2,Gimnasia La Plata,San Lorenzo,1,0,1,['57'],[],2.4,3.1,3.2,0.0,0.0,2.05,1.7
24,3049601,Argentina Primera División,2022,2022-02-17 17:00:00,2,Colón,Godoy Cruz,3,1,4,"['38', '66', '76']",['59'],2.2,3.2,3.4,0.0,0.0,1.8,1.95
25,3049592,Argentina Primera División,2022,2022-02-17 19:15:00,2,Sarmiento,Banfield,2,2,4,"['67', '90+3']","['23', '90+6']",3.6,2.9,2.3,0.0,0.0,2.05,1.7
26,3049597,Argentina Primera División,2022,2022-02-17 19:15:00,2,Defensa y Justicia,Racing Club,2,2,4,"['41', '52']","['28', '39']",2.0,3.3,4.0,0.0,0.0,2.0,1.75
27,3049594,Argentina Primera División,2022,2022-02-17 21:30:00,2,Talleres Córdoba,Unión Santa Fe,0,0,0,[],[],2.55,3.1,3.0,0.0,0.0,2.0,1.75
28,3049593,Argentina Primera División,2022,2022-02-17 21:30:00,2,Atlético Tucumán,Platense,2,2,4,"['36', '90+3']","['7', '39']",2.2,3.3,3.3,2.0,1.85,1.75,2.0
29,3049614,Argentina Primera División,2022,2022-02-19 17:00:00,3,Arsenal de Sarandí,Huracán,2,1,3,"['45+3', '78']",['20'],3.8,3.0,2.15,2.35,1.57,2.0,1.75
30,3049613,Argentina Primera División,2022,2022-02-19 19:15:00,3,Estudiantes,Lanús,2,1,3,"['37', '74']",['87'],2.38,3.1,3.3,2.1,1.7,1.8,1.95
31,3049615,Argentina Primera División,2022,2022-02-19 21:30:00,3,Vélez Sarsfield,Independiente,0,0,0,[],[],2.1,3.0,4.2,3.1,1.36,2.5,1.5
32,3049612,Argentina Primera División,2022,2022-02-20 17:00:00,3,Platense,Sarmiento,2,0,2,"['51', '90+3']",[],2.05,3.0,4.33,0.0,0.0,1.95,1.8
33,3049616,Argentina Primera División,2022,2022-02-20 19:15:00,3,Boca Juniors,Rosario Central,2,1,3,"['50', '81']",['86'],1.67,3.5,6.0,0.0,0.0,2.1,1.67
34,3049609,Argentina Primera División,2022,2022-02-20 21:30:00,3,Newell's Old Boys,River Plate,0,2,2,[],"['72', '76']",5.5,3.6,1.7,0.0,0.0,2.0,1.75
35,3049619,Argentina Primera División,2022,2022-02-21 17:00:00,3,Barracas Central,Tigre,0,2,2,[],"['41', '68']",5.0,3.4,1.75,0.0,0.0,1.95,1.8
36,3049606,Argentina Primera División,2022,2022-02-21 19:15:00,3,Banfield,Gimnasia La Plata,4,0,4,"['15', '53', '61', '87']",[],2.15,3.0,4.0,0.0,0.0,2.1,1.67
37,3049617,Argentina Primera División,2022,2022-02-21 19:15:00,3,Godoy Cruz,Aldosivi,0,2,2,[],"['21', '88']",1.57,4.0,6.0,0.0,0.0,1.75,2.0
38,3049607,Argentina Primera División,2022,2022-02-21 21:30:00,3,San Lorenzo,Defensa y Justicia,3,4,7,"['55', '59', '90+2']","['8', '28', '48', '80']",3.4,3.1,2.25,0.0,0.0,2.1,1.67
39,3049610,Argentina Primera División,2022,2022-02-22 19:15:00,3,Patronato,Talleres Córdoba,0,0,0,[],[],2.88,3.0,2.75,0.0,0.0,2.1,1.67
40,3049611,Argentina Primera División,2022,2022-02-22 19:15:00,3,Unión Santa Fe,Atlético Tucumán,1,0,1,['55'],[],1.67,3.6,5.0,0.0,0.0,1.95,1.8
41,3049608,Argentina Primera División,2022,2022-02-22 21:30:00,3,Racing Club,Argentinos Juniors,3,0,3,"['19', '54', '65']",[],2.8,3.1,2.7,0.0,0.0,2.0,1.75
42,3049618,Argentina Primera División,2022,2022-02-22 21:30:00,3,Central Córdoba SdE,Colón,0,2,2,[],"['71', '76']",2.55,3.25,2.8,0.0,0.0,1.91,1.91
43,3049632,Argentina Primera División,2022,2022-02-24 21:30:00,4,Huracán,Vélez Sarsfield,2,0,2,"['38', '41']",[],2.5,3.1,3.0,0.0,0.0,2.05,1.7
44,3049626,Argentina Primera División,2022,2022-02-25 19:15:00,4,Defensa y Justicia,Gimnasia La Plata,3,2,5,"['5', '44', '70']","['37', '90+1']",1.73,3.75,5.0,1.95,1.85,1.8,1.95
45,3049620,Argentina Primera División,2022,2022-02-25 21:30:00,4,Platense,Banfield,0,1,1,[],['44'],3.25,2.9,2.45,0.0,0.0,2.05,1.7
46,3049630,Argentina Primera División,2022,2022-02-26 17:00:00,4,Rosario Central,Godoy Cruz,1,2,3,['65'],"['58', '76']",1.91,3.5,4.0,1.93,1.93,1.75,2.0
47,3049628,Argentina Primera División,2022,2022-02-26 17:00:00,4,Colón,Barracas Central,2,1,3,"['39', '61']",['19'],1.4,4.33,9.0,2.03,1.83,2.25,1.57
48,3049629,Argentina Primera División,2022,2022-02-26 19:15:00,4,Aldosivi,Central Córdoba SdE,0,0,0,[],[],2.7,3.3,2.7,1.95,1.9,1.75,2.0
49,3049631,Argentina Primera División,2022,2022-02-26 21:30:00,4,Independiente,Boca Juniors,2,2,4,"['31', '80']","['17', '45']",4.2,3.1,2.05,0.0,0.0,2.38,1.53
50,3049621,Argentina Primera División,2022,2022-02-27 17:00:00,4,Sarmiento,Unión Santa Fe,2,1,3,"['34', '42']",['14'],3.25,3.2,2.3,0.0,0.0,2.0,1.75
51,3049633,Argentina Primera División,2022,2022-02-27 17:00:00,4,Estudiantes,Arsenal de Sarandí,3,2,5,"['50', '67', '78']","['53', '70']",1.83,3.5,4.75,0.0,0.0,1.95,1.8
52,3049624,Argentina Primera División,2022,2022-02-27 19:15:00,4,River Plate,Racing Club,2,2,4,"['26', '43']","['62', '82']",1.4,4.33,9.0,1.85,2.0,2.05,1.7
53,3049625,Argentina Primera División,2022,2022-02-27 21:30:00,4,Argentinos Juniors,San Lorenzo,1,1,2,['29'],['65'],1.91,3.2,4.33,0.0,0.0,2.1,1.67
54,3049623,Argentina Primera División,2022,2022-02-28 19:15:00,4,Talleres Córdoba,Newell's Old Boys,1,2,3,['90+3'],"['57', '62']",2.1,3.3,3.6,0.0,0.0,2.05,1.7
55,3049627,Argentina Primera División,2022,2022-02-28 21:30:00,4,Lanús,Tigre,0,0,0,[],[],2.5,3.25,2.88,0.0,0.0,1.75,2.0
56,3049622,Argentina Primera División,2022,2022-03-01 21:30:00,4,Atlético Tucumán,Patronato,1,0,1,['48'],[],2.3,3.2,3.3,0.0,0.0,2.0,1.75
57,3049645,Argentina Primera División,2022,2022-03-03 21:30:00,5,Central Córdoba SdE,Rosario Central,0,1,1,[],['67'],2.1,3.6,3.4,2.03,1.83,1.8,1.95
58,3049640,Argentina Primera División,2022,2022-03-04 19:15:00,5,Unión Santa Fe,Platense,1,0,1,['62'],[],1.95,3.3,4.2,2.5,1.5,2.1,1.67
59,3049646,Argentina Primera División,2022,2022-03-04 21:30:00,5,Barracas Central,Aldosivi,2,1,3,"['59', '64']",['45'],3.1,3.2,2.4,0.0,0.0,1.91,1.91
60,3049635,Argentina Primera División,2022,2022-03-04 21:30:00,5,Gimnasia La Plata,Argentinos Juniors,2,2,4,"['45', '60']","['40', '50']",2.75,3.1,2.8,0.0,0.0,2.0,1.75
61,3049636,Argentina Primera División,2022,2022-03-05 17:00:00,5,San Lorenzo,River Plate,0,1,1,[],['37'],5.5,3.8,1.65,2.0,1.8,1.95,1.8
62,3049639,Argentina Primera División,2022,2022-03-05 19:15:00,5,Patronato,Sarmiento,0,1,1,[],['15'],2.4,3.2,3.1,0.0,0.0,2.1,1.67
63,3049637,Argentina Primera División,2022,2022-03-05 21:30:00,5,Racing Club,Talleres Córdoba,1,0,1,['12'],[],2.1,3.25,3.75,0.0,0.0,2.1,1.67
64,3049634,Argentina Primera División,2022,2022-03-06 17:00:00,5,Banfield,Defensa y Justicia,2,3,5,"['44', '59']","['15', '35', '90']",2.55,3.2,3.0,0.0,0.0,1.91,1.91
