Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,4529887,India I-League,2022/2023,2022-11-12 08:00:00,1,Gokulam,Mohammedan,1,0,1,['58'],[],2.73,3.48,2.32,1.72,2.1,1.62,2.2
2,4529888,India I-League,2022/2023,2022-11-13 08:00:00,1,NEROCA,Real Kashmir,0,1,1,[],['53'],2.09,3.25,3.05,1.75,1.86,1.66,2.16
3,4529889,India I-League,2022/2023,2022-11-14 08:00:00,1,Sudeva Moonlight,Kenkre,1,2,3,['45+2'],"['12', '61']",1.62,3.35,4.9,2.42,1.47,2.44,1.53
4,4529890,India I-League,2022/2023,2022-11-14 10:30:00,1,Minerva Punjab,Sreenidi Deccan,2,1,3,"['23', '43']",['58'],1.85,3.25,3.55,1.72,2.06,1.64,2.1
5,4529891,India I-League,2022/2023,2022-11-15 08:00:00,1,Aizawl,TRAU,1,1,2,['48'],['18'],2.22,3.4,2.82,2.05,1.79,1.71,1.99
6,4529892,India I-League,2022/2023,2022-11-15 10:30:00,1,Churchill Brothers,Rajasthan,1,2,3,['45+1'],"['29', '75']",1.96,3.25,3.3,1.94,1.88,1.73,1.97
7,4529893,India I-League,2022/2023,2022-11-18 05:30:00,2,Aizawl,Gokulam,0,1,1,[],['87'],3.2,3.27,2.0,1.72,2.01,1.69,2.11
8,4529894,India I-League,2022/2023,2022-11-18 08:00:00,2,NEROCA,Sudeva Moonlight,1,0,1,['62'],[],2.1,3.33,3.73,1.97,1.83,1.76,1.93
9,4529895,India I-League,2022/2023,2022-11-19 05:30:00,2,Real Kashmir,Rajasthan,2,0,2,"['21', '77']",[],2.7,3.0,2.52,2.3,1.57,1.95,1.83
10,4529896,India I-League,2022/2023,2022-11-20 08:00:00,2,Churchill Brothers,Sreenidi Deccan,2,3,5,"['69', '75']","['25', '40', '67']",2.05,3.3,3.13,1.8,1.86,1.64,2.0
11,4529897,India I-League,2022/2023,2022-11-20 08:00:00,2,Minerva Punjab,Mohammedan,1,0,1,['3'],[],2.64,3.2,2.33,1.87,1.95,1.57,2.1
12,4529898,India I-League,2022/2023,2022-11-21 08:00:00,2,Aizawl,Sudeva Moonlight,2,1,3,"['26', '64']",['11'],2.02,3.05,3.45,2.04,1.61,1.8,1.83
13,4529899,India I-League,2022/2023,2022-11-21 10:30:00,3,TRAU,Kenkre,3,0,3,"['41', '75', '87']",[],1.61,3.5,4.9,2.0,1.72,1.95,1.81
14,4529900,India I-League,2022/2023,2022-11-22 05:30:00,3,Real Kashmir,Gokulam,0,0,0,[],[],4.07,3.3,1.83,1.83,1.85,1.8,1.93
15,4529901,India I-League,2022/2023,2022-11-23 08:00:00,3,Minerva Punjab,Rajasthan,1,1,2,['13'],['90+1'],1.66,3.64,4.8,1.92,1.7,1.91,1.78
16,4529902,India I-League,2022/2023,2022-11-23 10:30:00,3,Mohammedan,NEROCA,3,1,4,"['40', '82', '85']",['58'],1.51,4.0,4.7,1.61,2.15,1.73,1.97
17,4529903,India I-League,2022/2023,2022-11-24 05:30:00,3,Sreenidi Deccan,TRAU,1,0,1,['41'],[],1.85,3.4,3.75,1.75,1.94,1.6,2.1
18,4529904,India I-League,2022/2023,2022-11-24 08:00:00,3,Kenkre,Churchill Brothers,1,1,2,['6'],['84'],5.5,3.6,1.57,1.86,1.82,1.91,1.8
19,4529905,India I-League,2022/2023,2022-11-26 05:30:00,4,Sudeva Moonlight,Rajasthan,1,3,4,['21'],"['15', '45+3', '86']",3.36,3.2,2.07,2.3,1.53,1.86,1.76
20,4529906,India I-League,2022/2023,2022-11-27 05:30:00,4,Sreenidi Deccan,Gokulam,1,0,1,['63'],[],2.45,3.15,2.6,1.87,1.87,1.55,2.15
