Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Paraguay Division Intermedia,2022,2022-04-01 17:00:00,1,Deportivo Santaní,Fernando de la Mora,2,2,4,"['-1', '-1']","['-1', '-1']",2.7,2.3,3.2,2.3,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,Paraguay Division Intermedia,2022,2022-04-01 19:15:00,1,Sportivo Luqueño,River Plate,2,1,3,"['-1', '-1']",['-1'],2.8,3.1,2.5,2.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Paraguay Division Intermedia,2022,2022-04-02 11:00:00,1,Martín Ledesma,Rubio Ñú,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Paraguay Division Intermedia,2022,2022-04-02 11:00:00,1,Atyrá,3 de Febrero,1,2,3,['-1'],"['-1', '-1']",2.38,2.8,3.0,2.21,1.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Paraguay Division Intermedia,2022,2022-04-03 11:00:00,1,Pastoreo,CA Colegiales Paraguay,2,1,3,"['-1', '-1']",['-1'],0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,Paraguay Division Intermedia,2022,2022-04-03 11:00:00,1,Sportivo Iteño,Independiente FBC,0,2,2,[],"['-1', '-1']",0.0,0.0,0.0,4.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Paraguay Division Intermedia,2022,2022-04-04 16:00:00,1,2 de Mayo,Sportivo San Lorenzo,0,2,2,[],"['-1', '-1']",3.57,4.2,1.78,1.48,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Paraguay Division Intermedia,2022,2022-04-04 19:15:00,1,Sportivo Trinidense,Guaraní de Trinidad,1,0,1,['-1'],[],2.04,2.91,3.31,2.25,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Paraguay Division Intermedia,2022,2022-04-08 17:00:00,2,Independiente FBC,Deportivo Santaní,2,0,2,"['-1', '-1']",[],2.54,2.84,2.99,2.4,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,Paraguay Division Intermedia,2022,2022-04-08 19:15:00,2,Rubio Ñú,Sportivo Luqueño,0,1,1,[],['-1'],0.0,0.0,0.0,1.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
