Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Chile Primera B,2021,2021-04-03 15:00:00,1,Puerto Montt,Copiapó,1,0,1,['76'],[],2.1,2.83,3.58,2.14,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Chile Primera B,2021,2021-04-04 12:00:00,1,Deportes Iquique,Coquimbo Unido,2,3,5,"['2', '51']","['9', '37', '90']",2.15,3.1,3.05,2.05,1.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Chile Primera B,2021,2021-04-04 12:00:00,1,Deportes Temuco,San Luis,2,2,4,"['21', '45']","['33', '63']",1.9,3.3,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,Chile Primera B,2021,2021-04-04 12:00:00,1,Cobreloa,Barnechea,1,2,3,['90+1'],"['8', '90+4']",1.85,3.25,4.33,2.05,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Chile Primera B,2021,2021-04-04 12:00:00,1,Magallanes,San Marcos,1,3,4,['90+1'],"['20', '46', '50']",2.3,2.9,2.95,2.25,1.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,Chile Primera B,2021,2021-04-06 21:00:00,1,Rangers,Unión San Felipe,3,1,4,"['15', '26', '77']",['89'],2.35,2.98,2.87,2.1,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,Chile Primera B,2021,2021-04-12 18:00:00,1,Univ. Concepción,Santiago Morning,3,3,6,"['17', '54', '71']","['52', '58', '88']",1.95,3.0,4.0,2.05,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Chile Primera B,2021,2021-04-17 12:00:00,2,Unión San Felipe,Puerto Montt,2,3,5,"['26', '40']","['50', '56', '68']",2.09,3.04,3.86,2.31,2.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,Chile Primera B,2021,2021-04-17 13:00:00,2,Barnechea,Coquimbo Unido,0,1,1,[],['90+4'],3.22,2.94,2.18,2.03,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Chile Primera B,2021,2021-04-18 18:00:00,2,San Marcos,Cobreloa,0,0,0,[],[],2.34,3.02,2.85,2.0,1.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Chile Primera B,2021,2021-04-18 19:00:00,2,San Luis,Rangers,0,1,1,[],['23'],2.7,3.07,2.42,2.0,1.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Chile Primera B,2021,2021-04-18 19:00:00,2,Deportes Santa Cruz,Univ. Concepción,2,2,4,"['9', '90']","['40', '45+1']",3.32,3.17,2.03,1.95,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,Chile Primera B,2021,2021-04-19 16:30:00,2,Santiago Morning,Magallanes,1,2,3,['57'],"['22', '71']",2.17,3.05,2.9,1.73,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,Chile Primera B,2021,2021-04-19 19:00:00,2,Copiapó,Deportes Temuco,1,1,2,['16'],['78'],2.3,3.2,2.7,2.0,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,Chile Primera B,2021,2021-04-25 13:00:00,3,Deportes Iquique,San Marcos,1,2,3,['26'],"['75', '90+2']",1.61,3.45,4.85,1.95,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,Chile Primera B,2021,2021-04-25 21:30:00,3,Coquimbo Unido,Magallanes,1,1,2,['24'],['88'],1.62,3.45,4.7,1.91,1.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,Chile Primera B,2021,2021-04-26 12:00:00,3,Cobreloa,Univ. Concepción,2,4,6,"['79', '90+7']","['24', '35', '45+1', '90+1']",2.36,3.0,2.65,2.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,Chile Primera B,2021,2021-04-26 13:00:00,3,Deportes Temuco,Unión San Felipe,3,0,3,"['19', '26', '90+1']",[],2.0,3.15,3.35,2.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,Chile Primera B,2021,2021-04-26 13:00:00,3,Puerto Montt,San Luis,2,1,3,"['67', '80']",['19'],2.0,3.45,3.1,1.9,1.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,Chile Primera B,2021,2021-04-26 16:30:00,3,Santiago Morning,Deportes Santa Cruz,1,3,4,['67'],"['29', '55', '76']",1.82,3.25,3.6,1.8,1.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Chile Primera B,2021,2021-04-26 19:00:00,3,Rangers,Copiapó,2,3,5,"['54', '64']","['7', '13', '24']",1.8,3.35,3.75,1.87,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,Chile Primera B,2021,2021-05-01 21:30:00,4,Univ. Concepción,Rangers,3,2,5,"['35', '54', '78']","['53', '80']",2.05,3.1,3.4,1.78,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,Chile Primera B,2021,2021-05-02 21:30:00,4,Deportes Santa Cruz,Puerto Montt,1,0,1,['69'],[],3.12,3.39,2.12,1.75,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Chile Primera B,2021,2021-05-03 12:00:00,4,Magallanes,Deportes Temuco,0,3,3,[],"['49', '64', '90+2']",2.25,3.25,2.8,1.78,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Chile Primera B,2021,2021-05-03 13:00:00,4,Barnechea,Deportes Iquique,3,1,4,"['4', '11', '49']",['74'],2.8,3.1,2.3,1.87,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Chile Primera B,2021,2021-05-03 13:00:00,4,Copiapó,Santiago Morning,2,2,4,"['23', '73']","['17', '51']",1.91,3.05,3.8,2.0,1.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,Chile Primera B,2021,2021-05-03 16:30:00,4,San Luis,Unión San Felipe,1,2,3,['59'],"['12', '64']",2.2,3.2,2.9,1.95,1.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,Chile Primera B,2021,2021-05-03 19:00:00,4,Cobreloa,Coquimbo Unido,1,1,2,['28'],['33'],2.6,3.15,2.4,1.83,1.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,Chile Primera B,2021,2021-05-09 13:00:00,5,Deportes Iquique,San Luis,0,0,0,[],[],2.0,3.35,3.4,1.83,1.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Chile Primera B,2021,2021-05-09 21:30:00,5,Unión San Felipe,Cobreloa,0,0,0,[],[],2.3,3.15,2.85,1.92,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Chile Primera B,2021,2021-05-10 13:00:00,5,Puerto Montt,Magallanes,1,1,2,['88'],['58'],2.1,3.2,3.2,2.0,1.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Chile Primera B,2021,2021-05-10 13:00:00,5,Santiago Morning,San Marcos,3,0,3,"['18', '27', '33']",[],2.4,3.25,2.62,1.85,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,Chile Primera B,2021,2021-05-10 13:00:00,5,Coquimbo Unido,Univ. Concepción,1,0,1,['20'],[],1.91,3.25,3.6,1.67,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Chile Primera B,2021,2021-05-10 19:00:00,5,Deportes Temuco,Deportes Santa Cruz,0,1,1,[],['21'],1.95,3.3,3.5,1.78,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Chile Primera B,2021,2021-05-10 21:30:00,5,Rangers,Barnechea,2,0,2,"['73', '90+2']",[],1.95,3.3,3.5,1.87,1.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,Chile Primera B,2021,2021-05-18 12:00:00,6,Barnechea,Puerto Montt,0,1,1,[],['65'],2.52,3.05,2.52,2.01,1.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Chile Primera B,2021,2021-05-18 13:00:00,6,Copiapó,Deportes Iquique,0,2,2,[],"['1', '58']",2.4,3.0,2.75,1.91,1.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Chile Primera B,2021,2021-05-18 13:00:00,6,Cobreloa,Santiago Morning,2,2,4,"['45+3', '78']","['21', '74']",1.91,3.25,3.55,1.62,1.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,Chile Primera B,2021,2021-05-18 13:30:00,6,San Marcos,Deportes Temuco,1,2,3,['89'],"['14', '27']",2.5,2.9,2.65,2.2,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,Chile Primera B,2021,2021-05-18 16:30:00,6,Magallanes,Rangers,0,1,1,[],['37'],2.56,3.25,2.56,1.76,1.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Chile Primera B,2021,2021-05-18 19:00:00,6,Univ. Concepción,Unión San Felipe,0,0,0,[],[],1.8,3.4,3.65,1.71,1.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Chile Primera B,2021,2021-05-18 21:30:00,6,Deportes Santa Cruz,Coquimbo Unido,1,7,8,['72'],"['39', '43', '60', '79', '84', '85', '90+3']",8.25,6.5,1.18,1.18,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,Chile Primera B,2021,2021-05-23 13:00:00,7,Deportes Iquique,Magallanes,1,1,2,['46'],['75'],1.8,3.3,3.85,1.8,1.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,Chile Primera B,2021,2021-05-23 19:00:00,7,Puerto Montt,Univ. Concepción,2,2,4,"['6', '57']","['4', '67']",2.15,2.9,3.25,2.1,1.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,Chile Primera B,2021,2021-05-24 12:00:00,7,Coquimbo Unido,San Marcos,1,0,1,['63'],[],1.52,3.57,6.55,1.89,2.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Chile Primera B,2021,2021-05-24 16:30:00,7,Santiago Morning,Rangers,0,0,0,[],[],2.33,3.05,2.6,1.87,1.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Chile Primera B,2021,2021-05-24 19:00:00,7,Deportes Temuco,Barnechea,2,0,2,"['66', '77']",[],1.95,3.0,3.65,2.0,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,Chile Primera B,2021,2021-05-24 21:30:00,7,San Luis,Copiapó,1,2,3,['60'],"['31', '39']",2.5,3.2,2.45,1.67,1.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,Chile Primera B,2021,2021-05-25 17:00:00,7,Unión San Felipe,Deportes Santa Cruz,1,0,1,['53'],[],2.3,2.95,3.05,1.75,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Chile Primera B,2021,2021-05-29 21:00:00,8,Univ. Concepción,Deportes Temuco,3,1,4,"['20', '48', '75']",['40'],2.15,3.15,3.0,1.91,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,Chile Primera B,2021,2021-05-30 13:00:00,8,Cobreloa,San Luis,1,0,1,['78'],[],2.6,3.1,2.45,1.91,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Chile Primera B,2021,2021-05-30 13:00:00,8,Deportes Santa Cruz,Deportes Iquique,1,3,4,['55'],"['12', '16', '78']",2.75,3.5,2.15,1.71,1.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,Chile Primera B,2021,2021-05-30 13:30:00,8,Barnechea,Magallanes,0,1,1,[],['45+1'],2.45,3.15,2.6,1.83,1.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Chile Primera B,2021,2021-06-01 15:30:00,8,San Marcos,Unión San Felipe,3,1,4,"['46', '48', '87']",['4'],2.23,3.3,2.95,2.15,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,Chile Primera B,2021,2021-06-01 19:00:00,8,Coquimbo Unido,Copiapó,0,0,0,[],[],1.59,3.45,5.25,1.83,1.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Chile Primera B,2021,2021-06-01 21:30:00,8,Rangers,Puerto Montt,0,0,0,[],[],2.1,3.15,3.15,1.83,1.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Chile Primera B,2021,2021-06-06 15:30:00,9,Deportes Iquique,Univ. Concepción,5,1,6,"['13', '20', '36', '80', '88']",['60'],2.25,3.05,3.05,2.16,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,Chile Primera B,2021,2021-06-06 16:30:00,9,Unión San Felipe,Barnechea,2,4,6,"['25', '58']","['62', '63', '68', '83']",1.86,3.2,4.0,2.12,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,Chile Primera B,2021,2021-06-07 12:00:00,9,San Luis,San Marcos,0,1,1,[],['15'],2.19,3.3,2.8,1.89,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Chile Primera B,2021,2021-06-07 13:00:00,9,Copiapó,Deportes Santa Cruz,2,0,2,"['49', '74']",[],2.1,3.2,3.1,1.67,1.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,Chile Primera B,2021,2021-06-07 13:30:00,9,Magallanes,Cobreloa,2,2,4,"['65', '82']","['6', '19']",1.34,4.05,7.25,1.91,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,Chile Primera B,2021,2021-06-07 16:30:00,9,Santiago Morning,Coquimbo Unido,3,0,3,"['38', '56', '83']",[],3.0,3.0,2.25,1.75,1.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,Chile Primera B,2021,2021-06-07 19:00:00,9,Puerto Montt,Deportes Temuco,1,0,1,['7'],[],2.35,2.85,2.95,2.15,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Chile Primera B,2021,2021-07-08 21:00:00,10,San Marcos,Copiapó,0,1,1,[],['37'],2.45,3.25,2.5,1.83,1.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Chile Primera B,2021,2021-07-09 16:30:00,10,Cobreloa,Deportes Iquique,3,2,5,"['20', '31', '57']","['30', '60']",2.37,3.4,2.86,1.93,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,Chile Primera B,2021,2021-07-10 13:30:00,10,Deportes Temuco,Rangers,2,2,4,"['12', '63']","['42', '84']",2.1,2.9,3.5,2.0,1.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67,Chile Primera B,2021,2021-07-11 13:00:00,10,Barnechea,Santiago Morning,0,2,2,[],"['1', '37']",2.25,3.15,2.85,1.87,1.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Chile Primera B,2021,2021-07-11 16:30:00,10,Deportes Santa Cruz,San Luis,2,0,2,"['36', '80']",[],2.05,3.1,3.35,1.91,1.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Chile Primera B,2021,2021-07-14 13:30:00,11,Barnechea,Univ. Concepción,1,2,3,['38'],"['50', '54']",3.2,3.35,1.95,1.8,1.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,Chile Primera B,2021,2021-07-14 19:00:00,11,Copiapó,Cobreloa,0,0,0,[],[],2.15,3.0,3.1,2.1,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Chile Primera B,2021,2021-07-15 12:00:00,11,Puerto Montt,San Marcos,2,2,4,"['28', '78']","['55', '89']",1.8,3.3,3.8,1.8,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72,Chile Primera B,2021,2021-07-15 13:00:00,11,Magallanes,Fernández Vial,2,1,3,"['5', '87']",['57'],2.3,2.9,2.95,2.2,1.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,Chile Primera B,2021,2021-07-15 16:00:00,11,Deportes Temuco,Coquimbo Unido,1,1,2,['76'],['50'],2.65,3.4,2.51,1.93,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,Chile Primera B,2021,2021-07-15 16:00:00,11,Santiago Morning,San Luis,0,0,0,[],[],1.95,3.44,3.8,2.11,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Chile Primera B,2021,2021-07-15 16:00:00,11,Rangers,Deportes Santa Cruz,1,3,4,['31'],"['18', '50', '65']",1.88,3.56,3.96,2.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,Chile Primera B,2021,2021-07-15 18:30:00,11,Unión San Felipe,Deportes Iquique,3,1,4,"['19', '34', '61']",['90+23'],2.3,3.35,2.6,1.91,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
